PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,SEASON,SEASON_TYPE,PT_MEASURE_TYPE,REBOUNDING_SCOPE
1630625,Dalano Banton,1610612761,TOR,23,13,10,219.0,11,8,3,0.727,24,0.458,1,0.478,2022-23,Regular Season,Rebounding,offensive
1631207,Dalen Terry,1610612741,CHI,18,9,9,165.0,11,8,3,0.727,22,0.5,0,0.5,2022-23,Regular Season,Rebounding,offensive
1627745,Damian Jones,1610612762,UTA,35,9,26,470.0,42,25,17,0.595,89,0.472,0,0.472,2022-23,Regular Season,Rebounding,offensive
203081,Damian Lillard,1610612757,POR,58,27,31,2107.0,44,16,28,0.364,140,0.314,6,0.328,2022-23,Regular Season,Rebounding,offensive
1627814,Damion Lee,1610612756,PHX,66,35,31,1399.0,39,13,26,0.333,93,0.419,2,0.429,2022-23,Regular Season,Rebounding,offensive
1629655,Daniel Gafford,1610612764,WAS,77,31,46,1600.0,163,127,36,0.779,367,0.444,7,0.453,2022-23,Regular Season,Rebounding,offensive
1628464,Daniel Theis,1610612754,IND,6,1,5,102.0,7,5,2,0.714,21,0.333,0,0.333,2022-23,Regular Season,Rebounding,offensive
201980,Danny Green,1610612739,CLE,5,2,3,76.0,3,1,2,0.333,8,0.375,0,0.375,2022-23,Regular Season,Rebounding,offensive
1627863,Danuel House Jr.,1610612755,PHI,44,30,14,725.0,9,2,7,0.222,32,0.281,0,0.281,2022-23,Regular Season,Rebounding,offensive
203967,Dario Saric,1610612760,OKC,48,24,24,769.0,53,32,22,0.604,125,0.424,3,0.434,2022-23,Regular Season,Rebounding,offensive
1629647,Darius Bazley,1610612756,PHX,35,17,18,560.0,34,17,16,0.5,88,0.386,0,0.386,2022-23,Regular Season,Rebounding,offensive
1630620,Darius Days,1610612745,HOU,3,0,3,23.0,1,1,0,1.0,4,0.25,0,0.25,2022-23,Regular Season,Rebounding,offensive
1629636,Darius Garland,1610612739,CLE,64,37,27,2270.0,28,9,19,0.321,110,0.255,3,0.262,2022-23,Regular Season,Rebounding,offensive
1630561,David Duke Jr.,1610612751,BKN,9,5,4,147.0,11,2,9,0.182,21,0.524,2,0.579,2022-23,Regular Season,Rebounding,offensive
1631223,David Roddy,1610612763,MEM,67,43,24,1252.0,50,17,33,0.34,105,0.476,4,0.495,2022-23,Regular Season,Rebounding,offensive
1630558,Davion Mitchell,1610612758,SAC,56,36,20,1073.0,16,3,13,0.188,44,0.364,2,0.381,2022-23,Regular Season,Rebounding,offensive
202722,Davis Bertans,1610612742,DAL,28,11,17,355.0,10,3,7,0.3,22,0.455,1,0.476,2022-23,Regular Season,Rebounding,offensive
1628432,Davon Reed,1610612743,DEN,28,20,8,294.0,10,3,7,0.3,25,0.4,2,0.435,2022-23,Regular Season,Rebounding,offensive
1630549,Day'Ron Sharpe,1610612751,BKN,45,21,24,538.0,99,77,22,0.778,196,0.505,3,0.513,2022-23,Regular Season,Rebounding,offensive
1628368,De'Aaron Fox,1610612758,SAC,72,43,29,2426.0,40,11,29,0.275,116,0.345,4,0.357,2022-23,Regular Season,Rebounding,offensive
1629631,De'Andre Hunter,1610612737,ATL,66,34,32,2118.0,46,17,28,0.37,137,0.336,2,0.341,2022-23,Regular Season,Rebounding,offensive
1629001,De'Anthony Melton,1610612755,PHI,75,49,26,2110.0,69,35,34,0.507,157,0.439,3,0.448,2022-23,Regular Season,Rebounding,offensive
201599,DeAndre Jordan,1610612743,DEN,38,23,15,577.0,52,33,19,0.635,113,0.46,1,0.464,2022-23,Regular Season,Rebounding,offensive
201942,DeMar DeRozan,1610612741,CHI,71,36,35,2574.0,34,12,22,0.353,131,0.26,10,0.281,2022-23,Regular Season,Rebounding,offensive
1629731,Dean Wade,1610612739,CLE,40,27,13,854.0,20,6,14,0.3,57,0.351,3,0.37,2022-23,Regular Season,Rebounding,offensive
1629028,Deandre Ayton,1610612756,PHX,67,36,31,2035.0,172,119,53,0.692,339,0.507,4,0.513,2022-23,Regular Season,Rebounding,offensive
1627749,Dejounte Murray,1610612737,ATL,73,38,35,2690.0,53,20,33,0.377,148,0.358,3,0.366,2022-23,Regular Season,Rebounding,offensive
1626153,Delon Wright,1610612764,WAS,46,24,22,1148.0,58,31,27,0.534,100,0.58,1,0.586,2022-23,Regular Season,Rebounding,offensive
1630166,Deni Avdija,1610612764,WAS,75,32,43,2013.0,74,47,26,0.635,197,0.376,8,0.392,2022-23,Regular Season,Rebounding,offensive
203471,Dennis Schröder,1610612747,LAL,60,34,26,1844.0,21,3,18,0.143,72,0.292,2,0.3,2022-23,Regular Season,Rebounding,offensive
1628372,Dennis Smith Jr.,1610612766,CHA,51,17,34,1331.0,27,12,15,0.444,86,0.314,2,0.321,2022-23,Regular Season,Rebounding,offensive
1631220,Dereon Seabron,1610612740,NOP,1,1,0,3.0,1,1,0,1.0,1,1.0,0,1.0,2022-23,Regular Season,Rebounding,offensive
1627884,Derrick Jones Jr.,1610612741,CHI,55,24,31,819.0,59,45,14,0.763,139,0.424,4,0.437,2022-23,Regular Season,Rebounding,offensive
201565,Derrick Rose,1610612752,NYK,18,6,12,250.0,8,3,5,0.375,17,0.471,0,0.471,2022-23,Regular Season,Rebounding,offensive
1628401,Derrick White,1610612738,BOS,77,53,24,2256.0,52,23,28,0.442,118,0.441,8,0.473,2022-23,Regular Season,Rebounding,offensive
1630217,Desmond Bane,1610612763,MEM,57,38,19,1816.0,43,13,30,0.302,134,0.321,4,0.331,2022-23,Regular Season,Rebounding,offensive
1626164,Devin Booker,1610612756,PHX,51,33,18,1803.0,46,22,24,0.478,121,0.38,6,0.4,2022-23,Regular Season,Rebounding,offensive
1630170,Devin Vassell,1610612759,SAS,37,12,25,1151.0,8,5,2,0.625,44,0.182,3,0.195,2022-23,Regular Season,Rebounding,offensive
1629653,Devon Dotson,1610612764,WAS,3,0,3,45.0,6,2,4,0.333,9,0.667,0,0.667,2022-23,Regular Season,Rebounding,offensive
1628984,Devonte' Graham,1610612759,SAS,57,26,31,1142.0,19,2,17,0.105,40,0.475,3,0.514,2022-23,Regular Season,Rebounding,offensive
203473,Dewayne Dedmon,1610612755,PHI,36,23,13,402.0,34,24,10,0.706,101,0.337,5,0.354,2022-23,Regular Season,Rebounding,offensive
1628415,Dillon Brooks,1610612763,MEM,70,43,27,2138.0,45,15,29,0.333,124,0.363,5,0.378,2022-23,Regular Season,Rebounding,offensive
1627734,Domantas Sabonis,1610612758,SAC,79,47,32,2736.0,251,176,76,0.701,628,0.4,16,0.41,2022-23,Regular Season,Rebounding,offensive
1631230,Dominick Barlow,1610612759,SAS,24,4,20,354.0,43,29,14,0.674,83,0.518,3,0.538,2022-23,Regular Season,Rebounding,offensive
1628378,Donovan Mitchell,1610612739,CLE,67,43,24,2412.0,63,29,35,0.46,139,0.453,4,0.467,2022-23,Regular Season,Rebounding,offensive
1631495,Donovan Williams,1610612737,ATL,2,1,1,4.0,0,0,0,0.0,0,0.0,0,0.0,2022-23,Regular Season,Rebounding,offensive
1628978,Donte DiVincenzo,1610612744,GSW,66,38,28,1783.0,77,41,36,0.532,152,0.507,4,0.52,2022-23,Regular Season,Rebounding,offensive
1627827,Dorian Finney-Smith,1610612751,BKN,64,30,34,1950.0,114,63,51,0.553,214,0.533,5,0.545,2022-23,Regular Season,Rebounding,offensive
203926,Doug McDermott,1610612759,SAS,57,18,39,1190.0,23,14,8,0.609,62,0.371,2,0.383,2022-23,Regular Season,Rebounding,offensive
203110,Draymond Green,1610612744,GSW,71,39,32,2245.0,66,36,30,0.545,172,0.384,5,0.395,2022-23,Regular Season,Rebounding,offensive
1629234,Drew Eubanks,1610612757,POR,75,30,45,1525.0,132,67,64,0.508,296,0.446,6,0.455,2022-23,Regular Season,Rebounding,offensive
1630696,Dru Smith,1610612751,BKN,11,6,5,144.0,2,0,2,0.0,7,0.286,0,0.286,2022-23,Regular Season,Rebounding,offensive
1630613,Duane Washington Jr.,1610612752,NYK,20,10,10,332.0,2,1,1,0.5,20,0.1,0,0.1,2022-23,Regular Season,Rebounding,offensive
1629130,Duncan Robinson,1610612748,MIA,30,14,16,538.0,8,3,5,0.375,15,0.533,0,0.533,2022-23,Regular Season,Rebounding,offensive
203939,Dwight Powell,1610612742,DAL,72,35,37,1409.0,149,80,68,0.537,357,0.417,12,0.432,2022-23,Regular Season,Rebounding,offensive
1630700,Dyson Daniels,1610612740,NOP,52,30,22,1002.0,36,18,19,0.5,86,0.419,2,0.429,2022-23,Regular Season,Rebounding,offensive
1628410,Edmond Sumner,1610612751,BKN,39,26,13,639.0,13,5,8,0.385,42,0.31,3,0.333,2022-23,Regular Season,Rebounding,offensive
201569,Eric Gordon,1610612746,LAC,56,19,37,1607.0,16,2,14,0.125,56,0.286,0,0.286,2022-23,Regular Season,Rebounding,offensive
1630647,Eugene Omoruyi,1610612765,DET,33,10,23,602.0,43,28,15,0.651,119,0.361,8,0.387,2022-23,Regular Season,Rebounding,offensive
203095,Evan Fournier,1610612752,NYK,23,12,11,415.0,4,1,3,0.25,9,0.444,0,0.444,2022-23,Regular Season,Rebounding,offensive
1630596,Evan Mobley,1610612739,CLE,79,48,31,2715.0,187,117,70,0.626,396,0.472,11,0.486,2022-23,Regular Season,Rebounding,offensive
1630267,Facundo Campazzo,1610612742,DAL,1,0,1,23.0,0,0,0,0.0,3,0.0,0,0.0,2022-23,Regular Season,Rebounding,offensive
1628402,Frank Jackson,1610612756,PHX,1,0,1,5.0,1,1,0,1.0,3,0.333,0,0.333,2022-23,Regular Season,Rebounding,offensive
1626163,Frank Kaminsky,1610612745,HOU,24,7,17,198.0,7,3,4,0.429,21,0.333,0,0.333,2022-23,Regular Season,Rebounding,offensive
1628373,Frank Ntilikina,1610612742,DAL,32,13,19,503.0,7,3,4,0.429,21,0.333,1,0.35,2022-23,Regular Season,Rebounding,offensive
1630532,Franz Wagner,1610612753,ORL,78,32,46,2545.0,70,31,39,0.443,190,0.368,4,0.376,2022-23,Regular Season,Rebounding,offensive
1627832,Fred VanVleet,1610612761,TOR,67,33,34,2468.0,30,6,24,0.2,114,0.263,7,0.28,2022-23,Regular Season,Rebounding,offensive
1627788,Furkan Korkmaz,1610612755,PHI,21,14,7,263.0,6,2,4,0.333,15,0.4,0,0.4,2022-23,Regular Season,Rebounding,offensive
1629216,Gabe Vincent,1610612748,MIA,60,34,26,1576.0,27,8,19,0.296,58,0.466,0,0.466,2022-23,Regular Season,Rebounding,offensive
1628221,Gabe York,1610612754,IND,2,0,2,43.0,0,0,0,0.0,2,0.0,0,0.0,2022-23,Regular Season,Rebounding,offensive
202066,Garrett Temple,1610612740,NOP,12,6,6,107.0,5,2,3,0.4,10,0.5,0,0.5,2022-23,Regular Season,Rebounding,offensive
1629726,Garrison Mathews,1610612737,ATL,40,11,29,568.0,11,5,6,0.455,34,0.324,3,0.355,2022-23,Regular Season,Rebounding,offensive
203914,Gary Harris,1610612753,ORL,41,18,23,1012.0,21,7,14,0.333,52,0.404,3,0.429,2022-23,Regular Season,Rebounding,offensive
1627780,Gary Payton II,1610612744,GSW,21,13,8,351.0,24,15,9,0.625,49,0.49,2,0.511,2022-23,Regular Season,Rebounding,offensive
1629018,Gary Trent Jr.,1610612761,TOR,62,29,33,1983.0,30,8,22,0.267,68,0.441,4,0.469,2022-23,Regular Season,Rebounding,offensive
201588,George Hill,1610612754,IND,37,22,15,707.0,15,5,10,0.333,49,0.306,3,0.326,2022-23,Regular Season,Rebounding,offensive
1627777,Georges Niang,1610612755,PHI,72,48,24,1423.0,19,8,11,0.421,61,0.311,3,0.328,2022-23,Regular Season,Rebounding,offensive
203507,Giannis Antetokounmpo,1610612749,MIL,63,47,16,2024.0,137,83,56,0.606,313,0.438,7,0.448,2022-23,Regular Season,Rebounding,offensive
1629048,Goga Bitadze,1610612753,ORL,33,9,24,440.0,61,47,14,0.77,138,0.442,4,0.455,2022-23,Regular Season,Rebounding,offensive
201609,Goran Dragic,1610612749,MIL,36,15,21,617.0,16,4,12,0.25,34,0.471,2,0.5,2022-23,Regular Season,Rebounding,offensive
202330,Gordon Hayward,1610612766,CHA,49,20,29,1551.0,33,16,17,0.485,83,0.398,4,0.418,2022-23,Regular Season,Rebounding,offensive
203476,Gorgui Dieng,1610612759,SAS,28,3,25,336.0,25,10,15,0.4,53,0.472,2,0.49,2022-23,Regular Season,Rebounding,offensive
1629684,Grant Williams,1610612738,BOS,78,54,24,2039.0,87,49,37,0.563,218,0.399,5,0.408,2022-23,Regular Season,Rebounding,offensive
1628960,Grayson Allen,1610612749,MIL,69,51,18,1886.0,61,19,42,0.311,138,0.442,9,0.473,2022-23,Regular Season,Rebounding,offensive
1630535,Greg Brown III,1610612757,POR,9,5,4,68.0,2,2,0,1.0,7,0.286,0,0.286,2022-23,Regular Season,Rebounding,offensive
1628977,Hamidou Diallo,1610612765,DET,52,12,40,954.0,56,32,24,0.571,102,0.549,2,0.56,2022-23,Regular Season,Rebounding,offensive
203084,Harrison Barnes,1610612758,SAC,79,46,33,2586.0,87,37,51,0.425,196,0.444,13,0.475,2022-23,Regular Season,Rebounding,offensive
1629312,Haywood Highsmith,1610612748,MIA,46,25,21,947.0,57,26,31,0.456,129,0.442,7,0.467,2022-23,Regular Season,Rebounding,offensive
1630529,Herbert Jones,1610612740,NOP,64,30,34,1918.0,97,53,44,0.546,203,0.478,9,0.5,2022-23,Regular Season,Rebounding,offensive
1630193,Immanuel Quickley,1610612752,NYK,81,47,34,2344.0,58,9,48,0.155,122,0.475,3,0.487,2022-23,Regular Season,Rebounding,offensive
1630171,Isaac Okoro,1610612739,CLE,63,40,23,1472.0,52,24,28,0.462,120,0.433,3,0.444,2022-23,Regular Season,Rebounding,offensive
1628392,Isaiah Hartenstein,1610612752,NYK,82,47,35,1628.0,209,149,60,0.713,453,0.461,11,0.473,2022-23,Regular Season,Rebounding,offensive
1630543,Isaiah Jackson,1610612754,IND,60,24,36,1012.0,113,84,29,0.743,251,0.45,9,0.467,2022-23,Regular Season,Rebounding,offensive
1630198,Isaiah Joe,1610612760,OKC,60,30,30,1235.0,27,11,16,0.407,67,0.403,3,0.422,2022-23,Regular Season,Rebounding,offensive
1630587,Isaiah Livers,1610612765,DET,47,9,38,1135.0,27,9,18,0.333,67,0.403,2,0.415,2022-23,Regular Season,Rebounding,offensive
1630600,Isaiah Mobley,1610612739,CLE,8,5,3,78.0,4,4,0,1.0,8,0.5,0,0.5,2022-23,Regular Season,Rebounding,offensive
