PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,SEASON,SEASON_TYPE,PT_MEASURE_TYPE,REBOUNDING_SCOPE
1629164,Brandon Goodwin,1610612739,CLE,25,14,11,437.0,14,4,10,0.286,33,0.424,0,0.424,2021-22,Regular Season,Rebounding,offensive
1627742,Brandon Ingram,1610612740,NOP,54,28,26,1834.0,33,11,22,0.333,89,0.371,2,0.379,2021-22,Regular Season,Rebounding,offensive
202688,Brandon Knight,1610612742,DAL,4,1,3,58.0,0,0,0,0.0,3,0.0,0,0.0,2021-22,Regular Season,Rebounding,offensive
1630314,Brandon Williams,1610612757,POR,21,2,19,584.0,19,6,13,0.316,56,0.339,4,0.365,2021-22,Regular Season,Rebounding,offensive
1630296,Braxton Key,1610612765,DET,11,5,6,197.0,13,8,5,0.615,24,0.542,0,0.542,2021-22,Regular Season,Rebounding,offensive
1630271,Brodric Thomas,1610612738,BOS,7,6,1,45.0,2,2,0,1.0,4,0.5,0,0.5,2021-22,Regular Season,Rebounding,offensive
201572,Brook Lopez,1610612749,MIL,13,10,3,298.0,19,12,7,0.632,41,0.463,2,0.487,2021-22,Regular Season,Rebounding,offensive
1628971,Bruce Brown,1610612751,BKN,71,37,34,1769.0,100,55,44,0.55,260,0.385,10,0.4,2021-22,Regular Season,Rebounding,offensive
1628981,Bruno Fernando,1610612745,HOU,21,9,12,133.0,18,16,2,0.889,47,0.383,2,0.4,2021-22,Regular Season,Rebounding,offensive
1627854,Bryn Forbes,1610612743,DEN,49,19,30,962.0,10,3,7,0.3,44,0.227,4,0.25,2021-22,Regular Season,Rebounding,offensive
1627741,Buddy Hield,1610612754,IND,79,25,54,2443.0,66,26,40,0.394,179,0.369,8,0.386,2021-22,Regular Season,Rebounding,offensive
1629604,CJ Elleby,1610612757,POR,54,15,39,1146.0,66,34,32,0.515,141,0.468,2,0.475,2021-22,Regular Season,Rebounding,offensive
203468,CJ McCollum,1610612740,NOP,61,28,33,2111.0,53,14,39,0.264,125,0.424,9,0.457,2021-22,Regular Season,Rebounding,offensive
1630595,Cade Cunningham,1610612765,DET,61,19,42,2012.0,57,33,24,0.579,153,0.373,5,0.385,2021-22,Regular Season,Rebounding,offensive
1628997,Caleb Martin,1610612748,MIA,58,35,23,1350.0,70,29,41,0.414,159,0.44,6,0.458,2021-22,Regular Season,Rebounding,offensive
1629629,Cam Reddish,1610612752,NYK,38,17,21,884.0,25,6,19,0.24,52,0.481,0,0.481,2021-22,Regular Season,Rebounding,offensive
1630560,Cam Thomas,1610612751,BKN,54,25,29,1109.0,16,4,12,0.25,58,0.276,1,0.281,2021-22,Regular Season,Rebounding,offensive
1629661,Cameron Johnson,1610612756,PHX,63,47,16,1653.0,41,18,23,0.439,108,0.38,4,0.394,2021-22,Regular Season,Rebounding,offensive
1630787,Cameron McGriff,1610612757,POR,3,0,3,46.0,6,3,3,0.5,10,0.6,0,0.6,2021-22,Regular Season,Rebounding,offensive
1628419,Cameron Oliver,1610612737,ATL,2,1,1,43.0,2,2,0,1.0,5,0.4,0,0.4,2021-22,Regular Season,Rebounding,offensive
1626166,Cameron Payne,1610612756,PHX,56,44,12,1253.0,23,9,15,0.391,68,0.338,3,0.354,2021-22,Regular Season,Rebounding,offensive
1627747,Caris LeVert,1610612739,CLE,54,21,33,1657.0,43,25,17,0.581,123,0.35,5,0.364,2021-22,Regular Season,Rebounding,offensive
1630637,Carlik Jones,1610612743,DEN,2,1,1,15.0,1,1,0,1.0,3,0.333,0,0.333,2021-22,Regular Season,Rebounding,offensive
2546,Carmelo Anthony,1610612747,LAL,69,27,42,1793.0,62,32,30,0.516,128,0.484,4,0.5,2021-22,Regular Season,Rebounding,offensive
1629035,Carsen Edwards,1610612765,DET,3,1,2,70.0,2,1,1,0.5,6,0.333,2,0.5,2021-22,Regular Season,Rebounding,offensive
1630199,Cassius Stanley,1610612765,DET,7,2,5,147.0,5,4,1,0.8,13,0.385,1,0.417,2021-22,Regular Season,Rebounding,offensive
1630216,Cassius Winston,1610612764,WAS,1,0,1,8.0,0,0,0,0.0,0,0.0,0,0.0,2021-22,Regular Season,Rebounding,offensive
1627760,Cat Barber,1610612737,ATL,2,0,2,11.0,1,1,0,1.0,1,1.0,0,1.0,2021-22,Regular Season,Rebounding,offensive
1626224,Cedi Osman,1610612739,CLE,56,30,26,1304.0,25,13,13,0.52,69,0.362,3,0.379,2021-22,Regular Season,Rebounding,offensive
1628990,Chandler Hutchison,1610612756,PHX,4,3,1,12.0,0,0,0,0.0,0,0.0,0,0.0,2021-22,Regular Season,Rebounding,offensive
1629646,Charles Bassey,1610612755,PHI,18,9,9,156.0,22,18,4,0.818,49,0.449,1,0.458,2021-22,Regular Season,Rebounding,offensive
1629718,Charlie Brown Jr.,1610612755,PHI,9,5,4,140.0,14,8,6,0.571,29,0.483,1,0.5,2021-22,Regular Season,Rebounding,offensive
1630602,Chaundee Brown Jr.,1610612737,ATL,5,1,4,104.0,1,0,1,0.0,7,0.143,0,0.143,2021-22,Regular Season,Rebounding,offensive
1627767,Cheick Diallo,1610612765,DET,2,0,2,28.0,4,3,1,0.75,13,0.308,0,0.308,2021-22,Regular Season,Rebounding,offensive
1629002,Chimezie Metu,1610612758,SAC,59,22,37,1276.0,34,16,18,0.471,108,0.315,5,0.33,2021-22,Regular Season,Rebounding,offensive
1628449,Chris Boucher,1610612761,TOR,79,47,32,1683.0,179,122,52,0.682,391,0.458,14,0.475,2021-22,Regular Season,Rebounding,offensive
1629185,Chris Chiozza,1610612744,GSW,16,9,7,281.0,9,4,5,0.444,15,0.6,0,0.6,2021-22,Regular Season,Rebounding,offensive
1630537,Chris Duarte,1610612754,IND,54,21,33,1518.0,41,21,22,0.512,116,0.353,6,0.373,2021-22,Regular Season,Rebounding,offensive
101108,Chris Paul,1610612756,PHX,63,51,12,2085.0,19,5,14,0.263,51,0.373,1,0.38,2021-22,Regular Season,Rebounding,offensive
1629735,Chris Silva,1610612748,MIA,7,4,3,83.0,13,7,6,0.538,34,0.382,0,0.382,2021-22,Regular Season,Rebounding,offensive
1626174,Christian Wood,1610612745,HOU,67,18,49,2084.0,110,72,38,0.655,273,0.403,7,0.414,2021-22,Regular Season,Rebounding,offensive
1629643,Chuma Okeke,1610612753,ORL,70,21,49,1749.0,47,21,26,0.447,118,0.398,4,0.412,2021-22,Regular Season,Rebounding,offensive
203991,Clint Capela,1610612737,ATL,74,40,34,2042.0,279,192,84,0.688,541,0.516,11,0.526,2021-22,Regular Season,Rebounding,offensive
1629632,Coby White,1610612741,CHI,57,30,27,1588.0,17,5,13,0.294,67,0.254,2,0.262,2021-22,Regular Season,Rebounding,offensive
1628998,Cody Martin,1610612766,CHA,65,38,27,1763.0,82,35,46,0.427,170,0.482,5,0.497,2021-22,Regular Season,Rebounding,offensive
203469,Cody Zeller,1610612757,POR,26,12,14,346.0,50,32,17,0.64,112,0.446,5,0.467,2021-22,Regular Season,Rebounding,offensive
1630175,Cole Anthony,1610612753,ORL,64,18,46,2057.0,32,15,17,0.469,105,0.305,7,0.327,2021-22,Regular Season,Rebounding,offensive
1629012,Collin Sexton,1610612739,CLE,11,7,4,316.0,13,7,6,0.538,25,0.52,1,0.542,2021-22,Regular Season,Rebounding,offensive
1630557,Corey Kispert,1610612764,WAS,72,28,44,1752.0,53,18,35,0.34,102,0.52,2,0.53,2021-22,Regular Season,Rebounding,offensive
202709,Cory Joseph,1610612765,DET,59,16,43,1488.0,29,12,18,0.414,85,0.341,3,0.354,2021-22,Regular Season,Rebounding,offensive
1626156,D'Angelo Russell,1610612750,MIN,65,39,26,2077.0,25,6,19,0.24,75,0.333,1,0.338,2021-22,Regular Season,Rebounding,offensive
201571,D.J. Augustin,1610612747,LAL,39,10,29,634.0,11,1,9,0.091,18,0.611,0,0.611,2021-22,Regular Season,Rebounding,offensive
1628391,D.J. Wilson,1610612761,TOR,3,1,2,53.0,1,1,0,1.0,3,0.333,0,0.333,2021-22,Regular Season,Rebounding,offensive
1629610,DaQuan Jeffries,1610612763,MEM,1,1,0,4.0,0,0,0,0.0,0,0.0,0,0.0,2021-22,Regular Season,Rebounding,offensive
1630227,Daishen Nix,1610612745,HOU,15,1,14,206.0,7,3,4,0.429,20,0.35,0,0.35,2021-22,Regular Season,Rebounding,offensive
1630625,Dalano Banton,1610612761,TOR,53,28,25,621.0,38,28,11,0.737,90,0.422,3,0.437,2021-22,Regular Season,Rebounding,offensive
1627745,Damian Jones,1610612758,SAC,51,17,34,997.0,75,44,29,0.587,175,0.429,5,0.441,2021-22,Regular Season,Rebounding,offensive
203081,Damian Lillard,1610612757,POR,27,11,16,981.0,13,5,8,0.385,50,0.26,0,0.26,2021-22,Regular Season,Rebounding,offensive
1627814,Damion Lee,1610612744,GSW,56,37,19,1185.0,26,15,11,0.577,71,0.366,0,0.366,2021-22,Regular Season,Rebounding,offensive
1628422,Damyean Dotson,1610612752,NYK,2,1,1,21.0,0,0,0,0.0,0,0.0,0,0.0,2021-22,Regular Season,Rebounding,offensive
1629655,Daniel Gafford,1610612764,WAS,71,29,42,1436.0,155,107,46,0.69,398,0.389,14,0.404,2021-22,Regular Season,Rebounding,offensive
1630187,Daniel Oturu,1610612761,TOR,3,1,2,27.0,1,1,0,1.0,3,0.333,0,0.333,2021-22,Regular Season,Rebounding,offensive
1628464,Daniel Theis,1610612738,BOS,46,19,27,966.0,59,39,21,0.661,134,0.44,5,0.457,2021-22,Regular Season,Rebounding,offensive
201568,Danilo Gallinari,1610612737,ATL,65,35,30,1649.0,35,16,18,0.457,79,0.443,3,0.461,2021-22,Regular Season,Rebounding,offensive
201980,Danny Green,1610612755,PHI,54,32,22,1195.0,32,13,19,0.406,84,0.381,3,0.395,2021-22,Regular Season,Rebounding,offensive
1627863,Danuel House Jr.,1610612762,UTA,38,17,21,699.0,18,4,14,0.222,52,0.346,2,0.36,2021-22,Regular Season,Rebounding,offensive
1629647,Darius Bazley,1610612760,OKC,69,19,50,1924.0,71,41,30,0.577,201,0.353,7,0.366,2021-22,Regular Season,Rebounding,offensive
1629636,Darius Garland,1610612739,CLE,66,36,30,2353.0,39,15,24,0.385,109,0.358,5,0.375,2021-22,Regular Season,Rebounding,offensive
201954,Darren Collison,1610612747,LAL,2,1,1,27.0,0,0,0,0.0,0,0.0,0,0.0,2021-22,Regular Season,Rebounding,offensive
1630561,David Duke Jr.,1610612751,BKN,18,8,10,318.0,30,22,8,0.733,57,0.526,4,0.566,2021-22,Regular Season,Rebounding,offensive
1628021,David Nwaba,1610612745,HOU,45,6,39,599.0,41,25,16,0.61,98,0.418,4,0.436,2021-22,Regular Season,Rebounding,offensive
1630558,Davion Mitchell,1610612758,SAC,64,24,40,1814.0,31,5,25,0.161,83,0.373,4,0.392,2021-22,Regular Season,Rebounding,offensive
202722,Davis Bertans,1610612742,DAL,45,29,16,708.0,12,5,7,0.417,37,0.324,1,0.333,2021-22,Regular Season,Rebounding,offensive
1628432,Davon Reed,1610612743,DEN,39,24,15,625.0,14,5,9,0.357,41,0.341,1,0.35,2021-22,Regular Season,Rebounding,offensive
1630549,Day'Ron Sharpe,1610612751,BKN,27,10,17,381.0,81,66,14,0.815,144,0.563,2,0.57,2021-22,Regular Season,Rebounding,offensive
1628368,De'Aaron Fox,1610612758,SAC,57,21,36,2023.0,24,5,19,0.208,99,0.242,7,0.261,2021-22,Regular Season,Rebounding,offensive
1629631,De'Andre Hunter,1610612737,ATL,52,28,24,1548.0,26,10,16,0.385,76,0.342,2,0.351,2021-22,Regular Season,Rebounding,offensive
1629001,De'Anthony Melton,1610612763,MEM,69,47,22,1583.0,63,29,34,0.46,146,0.432,2,0.438,2021-22,Regular Season,Rebounding,offensive
201599,DeAndre Jordan,1610612755,PHI,48,26,22,622.0,83,57,25,0.687,153,0.542,4,0.557,2021-22,Regular Season,Rebounding,offensive
1627761,DeAndre' Bembry,1610612749,MIL,48,29,19,962.0,42,28,15,0.667,103,0.408,4,0.424,2021-22,Regular Season,Rebounding,offensive
201942,DeMar DeRozan,1610612741,CHI,75,43,32,2710.0,56,26,30,0.464,151,0.371,7,0.389,2021-22,Regular Season,Rebounding,offensive
202326,DeMarcus Cousins,1610612743,DEN,46,31,15,709.0,74,49,25,0.662,160,0.463,6,0.481,2021-22,Regular Season,Rebounding,offensive
1629731,Dean Wade,1610612739,CLE,46,25,21,945.0,31,12,19,0.387,65,0.477,2,0.492,2021-22,Regular Season,Rebounding,offensive
1629028,Deandre Ayton,1610612756,PHX,57,45,12,1705.0,149,102,44,0.685,292,0.51,5,0.519,2021-22,Regular Season,Rebounding,offensive
1629686,Deividas Sirvydis,1610612765,DET,2,1,1,22.0,0,0,0,0.0,2,0.0,0,0.0,2021-22,Regular Season,Rebounding,offensive
1627749,Dejounte Murray,1610612759,SAS,68,30,38,2366.0,80,38,40,0.475,248,0.323,14,0.342,2021-22,Regular Season,Rebounding,offensive
1626153,Delon Wright,1610612737,ATL,69,38,31,1357.0,50,28,22,0.56,103,0.485,5,0.51,2021-22,Regular Season,Rebounding,offensive
1630166,Deni Avdija,1610612764,WAS,81,34,47,1981.0,52,27,25,0.519,165,0.315,4,0.323,2021-22,Regular Season,Rebounding,offensive
203471,Dennis Schröder,1610612745,HOU,62,32,30,1790.0,33,5,28,0.152,91,0.363,2,0.371,2021-22,Regular Season,Rebounding,offensive
1628372,Dennis Smith Jr.,1610612757,POR,31,13,18,594.0,20,10,10,0.5,55,0.364,3,0.385,2021-22,Regular Season,Rebounding,offensive
1627756,Denzel Valentine,1610612762,UTA,14,7,7,190.0,9,3,6,0.333,19,0.474,0,0.474,2021-22,Regular Season,Rebounding,offensive
202324,Derrick Favors,1610612760,OKC,39,15,24,652.0,58,41,17,0.707,122,0.475,3,0.487,2021-22,Regular Season,Rebounding,offensive
1627884,Derrick Jones Jr.,1610612741,CHI,49,27,22,896.0,60,36,23,0.6,141,0.426,5,0.441,2021-22,Regular Season,Rebounding,offensive
201565,Derrick Rose,1610612752,NYK,25,10,15,612.0,21,10,11,0.476,44,0.477,3,0.512,2021-22,Regular Season,Rebounding,offensive
1628476,Derrick Walton Jr.,1610612765,DET,2,1,1,71.0,2,1,1,0.5,4,0.5,0,0.5,2021-22,Regular Season,Rebounding,offensive
1628401,Derrick White,1610612738,BOS,72,40,32,2123.0,38,17,21,0.447,103,0.369,4,0.384,2021-22,Regular Season,Rebounding,offensive
1630217,Desmond Bane,1610612763,MEM,75,53,22,2245.0,46,19,27,0.413,160,0.288,8,0.303,2021-22,Regular Season,Rebounding,offensive
1626164,Devin Booker,1610612756,PHX,66,55,11,2273.0,42,18,23,0.429,121,0.347,5,0.362,2021-22,Regular Season,Rebounding,offensive
1629962,Devin Cannady,1610612753,ORL,2,1,1,54.0,1,0,1,0.0,3,0.333,0,0.333,2021-22,Regular Season,Rebounding,offensive
1630170,Devin Vassell,1610612759,SAS,69,28,41,1902.0,44,26,18,0.591,91,0.484,5,0.512,2021-22,Regular Season,Rebounding,offensive
1629653,Devon Dotson,1610612741,CHI,6,2,4,44.0,1,0,1,0.0,1,1.0,0,1.0,2021-22,Regular Season,Rebounding,offensive
1629719,Devontae Cacok,1610612759,SAS,14,4,10,114.0,8,8,0,1.0,29,0.276,0,0.276,2021-22,Regular Season,Rebounding,offensive
1628984,Devonte' Graham,1610612740,NOP,69,31,38,1982.0,37,9,28,0.243,85,0.435,4,0.457,2021-22,Regular Season,Rebounding,offensive
203473,Dewayne Dedmon,1610612748,MIA,66,43,23,1056.0,105,68,37,0.648,270,0.389,6,0.398,2021-22,Regular Season,Rebounding,offensive
1629712,Didi Louzada,1610612757,POR,8,0,8,128.0,5,1,4,0.2,12,0.417,0,0.417,2021-22,Regular Season,Rebounding,offensive
1628415,Dillon Brooks,1610612763,MEM,30,20,10,828.0,27,11,15,0.407,70,0.386,3,0.403,2021-22,Regular Season,Rebounding,offensive
1627734,Domantas Sabonis,1610612758,SAC,62,21,41,2136.0,201,137,64,0.682,457,0.44,13,0.453,2021-22,Regular Season,Rebounding,offensive
1628378,Donovan Mitchell,1610612762,UTA,64,39,25,2165.0,55,22,32,0.4,129,0.426,3,0.437,2021-22,Regular Season,Rebounding,offensive
1628978,Donte DiVincenzo,1610612758,SAC,41,21,20,994.0,40,20,20,0.5,87,0.46,2,0.471,2021-22,Regular Season,Rebounding,offensive
1627827,Dorian Finney-Smith,1610612742,DAL,80,51,29,2644.0,122,64,58,0.525,262,0.466,8,0.48,2021-22,Regular Season,Rebounding,offensive
203926,Doug McDermott,1610612759,SAS,43,17,26,1054.0,18,10,8,0.556,49,0.367,3,0.391,2021-22,Regular Season,Rebounding,offensive
203110,Draymond Green,1610612744,GSW,45,33,12,1329.0,45,21,23,0.467,131,0.344,4,0.354,2021-22,Regular Season,Rebounding,offensive
1629234,Drew Eubanks,1610612757,POR,66,17,49,1223.0,130,78,51,0.6,277,0.469,5,0.478,2021-22,Regular Season,Rebounding,offensive
1630613,Duane Washington Jr.,1610612754,IND,33,7,26,758.0,4,2,3,0.5,30,0.133,1,0.138,2021-22,Regular Season,Rebounding,offensive
1629130,Duncan Robinson,1610612748,MIA,69,46,23,1849.0,24,6,18,0.25,53,0.453,0,0.453,2021-22,Regular Season,Rebounding,offensive
2730,Dwight Howard,1610612747,LAL,60,21,39,971.0,118,85,33,0.72,279,0.423,9,0.437,2021-22,Regular Season,Rebounding,offensive
203939,Dwight Powell,1610612742,DAL,82,52,30,1798.0,173,94,81,0.543,413,0.419,11,0.43,2021-22,Regular Season,Rebounding,offensive
1629685,Dylan Windler,1610612739,CLE,31,17,14,386.0,21,10,11,0.476,39,0.538,0,0.538,2021-22,Regular Season,Rebounding,offensive
202334,Ed Davis,1610612739,CLE,18,9,9,161.0,14,4,10,0.286,41,0.341,2,0.359,2021-22,Regular Season,Rebounding,offensive
203901,Elfrid Payton,1610612756,PHX,38,30,8,468.0,21,10,11,0.476,42,0.5,0,0.5,2021-22,Regular Season,Rebounding,offensive
1630190,Elijah Hughes,1610612757,POR,24,8,16,379.0,6,1,5,0.167,12,0.5,0,0.5,2021-22,Regular Season,Rebounding,offensive
1629150,Emanuel Terry,1610612756,PHX,3,2,1,18.0,8,6,1,0.75,13,0.615,0,0.615,2021-22,Regular Season,Rebounding,offensive
202683,Enes Freedom,1610612738,BOS,32,19,13,395.0,61,49,12,0.803,142,0.43,6,0.449,2021-22,Regular Season,Rebounding,offensive
202339,Eric Bledsoe,1610612757,POR,50,26,24,1260.0,28,9,18,0.321,58,0.483,3,0.509,2021-22,Regular Season,Rebounding,offensive
201569,Eric Gordon,1610612745,HOU,48,16,32,1413.0,15,4,11,0.267,56,0.268,1,0.273,2021-22,Regular Season,Rebounding,offensive
1629672,Eric Paschall,1610612762,UTA,46,28,18,663.0,30,19,12,0.633,79,0.38,1,0.385,2021-22,Regular Season,Rebounding,offensive
1630647,Eugene Omoruyi,1610612742,DAL,4,1,3,18.0,2,1,1,0.5,4,0.5,0,0.5,2021-22,Regular Season,Rebounding,offensive
203095,Evan Fournier,1610612752,NYK,71,33,38,2120.0,33,8,25,0.242,76,0.434,5,0.465,2021-22,Regular Season,Rebounding,offensive
1630596,Evan Mobley,1610612739,CLE,69,40,29,2331.0,143,95,49,0.664,310,0.461,7,0.472,2021-22,Regular Season,Rebounding,offensive
1630267,Facundo Campazzo,1610612743,DEN,47,26,21,1042.0,23,6,17,0.261,49,0.469,0,0.469,2021-22,Regular Season,Rebounding,offensive
1630624,Feron Hunt,1610612752,NYK,1,1,0,7.0,1,0,1,0.0,3,0.333,1,0.5,2021-22,Regular Season,Rebounding,offensive
1628402,Frank Jackson,1610612765,DET,43,7,36,1001.0,19,3,16,0.158,52,0.365,3,0.388,2021-22,Regular Season,Rebounding,offensive
1626163,Frank Kaminsky,1610612756,PHX,8,7,1,175.0,11,6,5,0.545,23,0.478,0,0.478,2021-22,Regular Season,Rebounding,offensive
1628373,Frank Ntilikina,1610612742,DAL,38,20,18,584.0,12,5,7,0.417,28,0.429,4,0.5,2021-22,Regular Season,Rebounding,offensive
1630532,Franz Wagner,1610612753,ORL,75,19,56,2371.0,84,33,50,0.393,219,0.384,7,0.396,2021-22,Regular Season,Rebounding,offensive
1627832,Fred VanVleet,1610612761,TOR,63,37,26,2393.0,44,15,29,0.341,129,0.341,3,0.349,2021-22,Regular Season,Rebounding,offensive
