PLAYER_ID,PLAYER_NAME,POSITION,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT,SEASON,SEASON_TYPE
1630237,Anthony Lamb,SF,1610612745,HOU,24.0,6-6,78,227,Vermont,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.5,1.0,29.4,0.0,0.125,0.105,0.0,0.4,2021-22,Regular Season
1629717,Armoni Brooks,SG,1610612761,TOR,24.0,6-3,75,195,Houston,USA,2019,,,54,5.3,1.9,1.1,-3.8,0.021,0.097,0.159,0.483,0.105,2021-22,Regular Season
1629083,Arnoldas Kulboka,SF,1610612766,CHA,24.0,6-10,82,209,,Lithuania,2018,2,55,2,0.0,0.0,0.0,-100.0,0.0,0.0,0.071,0.0,0.0,2021-22,Regular Season
1630559,Austin Reaves,SG,1610612747,LAL,24.0,6-5,77,197,Oklahoma,USA,Undrafted,Undrafted,Undrafted,61,7.3,3.2,1.8,1.8,0.031,0.099,0.121,0.6,0.101,2021-22,Regular Season
203085,Austin Rivers,SG,1610612743,DEN,29.0,6-4,76,200,Duke,USA,2012,1,10,67,6.0,1.7,1.3,1.9,0.014,0.063,0.123,0.546,0.082,2021-22,Regular Season
202340,Avery Bradley,SG,1610612747,LAL,31.0,6-3,75,180,University of Texas at Austin,USA,2010,1,19,62,6.4,2.2,0.8,-5.8,0.021,0.073,0.119,0.55,0.046,2021-22,Regular Season
1630245,Ayo Dosunmu,SG,1610612741,CHI,22.0,6-4,76,200,Illinois,USA,2021,2,38,77,8.8,2.8,3.3,-5.0,0.013,0.09,0.138,0.596,0.164,2021-22,Regular Season
1629168,BJ Johnson,SF,1610612753,ORL,26.0,6-6,78,200,La Salle,USA,Undrafted,Undrafted,Undrafted,4,6.5,3.8,0.0,-9.2,0.091,0.122,0.169,0.52,0.0,2021-22,Regular Season
1628389,Bam Adebayo,C,1610612748,MIA,24.0,6-9,81,255,Kentucky,USA,2017,1,14,56,19.1,10.1,3.4,8.1,0.08,0.234,0.248,0.608,0.172,2021-22,Regular Season
203463,Ben McLemore,SG,1610612757,POR,29.0,6-3,75,195,Kansas,USA,2013,1,7,64,10.2,1.6,0.9,-13.1,0.009,0.072,0.207,0.567,0.077,2021-22,Regular Season
202687,Bismack Biyombo,C,1610612756,PHX,29.0,6-8,80,255,,DRC,2011,1,7,36,5.8,4.6,0.6,5.6,0.117,0.207,0.167,0.596,0.064,2021-22,Regular Season
201933,Blake Griffin,C,1610612751,BKN,33.0,6-9,81,250,Oklahoma,USA,2009,1,1,56,6.4,4.1,1.9,-4.7,0.061,0.169,0.167,0.518,0.157,2021-22,Regular Season
1626246,Boban Marjanovic,C,1610612742,DAL,33.0,7-3,87,290,,Serbia,Undrafted,Undrafted,Undrafted,23,4.3,1.7,0.1,12.8,0.066,0.228,0.311,0.615,0.044,2021-22,Regular Season
1626171,Bobby Portis,C,1610612749,MIL,27.0,6-10,82,250,Arkansas,USA,2015,1,22,72,14.6,9.1,1.2,6.3,0.085,0.218,0.207,0.571,0.061,2021-22,Regular Season
203992,Bogdan Bogdanović,SG,1610612737,ATL,29.0,6-6,78,225,,Serbia,2014,1,27,63,15.1,4.0,3.1,4.5,0.016,0.116,0.212,0.562,0.152,2021-22,Regular Season
202711,Bojan Bogdanovic,PF,1610612762,UTA,33.0,6-7,79,226,,Croatia,2011,2,31,69,18.1,4.3,1.7,4.8,0.027,0.106,0.232,0.599,0.086,2021-22,Regular Season
1629626,Bol Bol,PF,1610612753,ORL,22.0,7-2,86,220,Oregon,Sudan,2019,2,44,14,2.4,1.4,0.4,0.5,0.049,0.211,0.16,0.565,0.102,2021-22,Regular Season
1630538,Bones Hyland,SG,1610612743,DEN,21.0,6-2,74,169,Virginia Commonwealth,USA,2021,1,26,69,10.1,2.7,2.8,1.7,0.011,0.133,0.231,0.558,0.22,2021-22,Regular Season
202954,Brad Wanamaker,PG,1610612764,WAS,32.0,6-3,75,210,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,23,3.6,1.7,2.4,-6.4,0.018,0.107,0.146,0.472,0.243,2021-22,Regular Season
203078,Bradley Beal,SG,1610612764,WAS,29.0,6-4,76,207,Florida,USA,2012,1,3,40,23.2,4.7,6.6,-3.5,0.026,0.099,0.297,0.539,0.309,2021-22,Regular Season
1630527,Brandon Boston,SF,1610612746,LAC,20.0,6-6,78,188,Kentucky,USA,2021,2,51,51,6.7,2.2,1.0,-2.0,0.02,0.111,0.212,0.481,0.103,2021-22,Regular Season
1629634,Brandon Clarke,PF,1610612763,MEM,25.0,6-8,80,215,Gonzaga,Canada,2019,1,21,64,10.4,5.3,1.3,7.5,0.099,0.148,0.171,0.66,0.101,2021-22,Regular Season
1629164,Brandon Goodwin,PG,1610612739,CLE,26.0,6-0,72,180,Florida Gulf Coast,USA,Undrafted,Undrafted,Undrafted,36,4.8,1.9,2.5,-6.3,0.028,0.11,0.177,0.501,0.278,2021-22,Regular Season
1627742,Brandon Ingram,SF,1610612740,NOP,24.0,6-8,80,190,Duke,USA,2016,1,2,55,22.7,5.8,5.6,3.3,0.019,0.152,0.291,0.554,0.268,2021-22,Regular Season
202688,Brandon Knight,PG,1610612742,DAL,30.0,6-2,74,182,Kentucky,USA,2011,1,8,5,6.4,1.6,1.6,-3.6,0.0,0.098,0.216,0.561,0.2,2021-22,Regular Season
1630314,Brandon Williams,PG,1610612757,POR,22.0,6-2,74,190,Arizona,USA,Undrafted,Undrafted,Undrafted,24,12.9,3.1,3.9,-20.4,0.026,0.089,0.246,0.476,0.235,2021-22,Regular Season
1630296,Braxton Key,SF,1610612765,DET,25.0,6-8,80,225,Virginia,USA,Undrafted,Undrafted,Undrafted,11,7.2,4.5,1.0,8.0,0.058,0.187,0.184,0.508,0.077,2021-22,Regular Season
1630271,Brodric Thomas,SG,1610612738,BOS,25.0,6-5,77,185,Truman State,USA,Undrafted,Undrafted,Undrafted,12,1.8,0.8,0.9,3.0,0.034,0.103,0.172,0.52,0.239,2021-22,Regular Season
201572,Brook Lopez,C,1610612749,MIL,34.0,7-0,84,282,Stanford,USA,2008,1,10,13,12.4,4.1,0.5,-1.4,0.058,0.108,0.211,0.57,0.03,2021-22,Regular Season
1628971,Bruce Brown,SF,1610612751,BKN,25.0,6-4,76,202,Miami,USA,2018,2,42,72,9.0,4.8,2.1,-0.3,0.056,0.13,0.146,0.575,0.114,2021-22,Regular Season
1628981,Bruno Fernando,C,1610612745,HOU,23.0,6-9,81,240,Maryland,Angola,2019,2,34,30,2.9,1.8,0.2,-10.1,0.102,0.223,0.197,0.671,0.082,2021-22,Regular Season
1627854,Bryn Forbes,SG,1610612743,DEN,28.0,6-2,74,205,Michigan State,USA,Undrafted,Undrafted,Undrafted,75,8.8,1.2,1.0,-0.5,0.007,0.063,0.201,0.574,0.086,2021-22,Regular Season
1627741,Buddy Hield,SG,1610612754,IND,29.0,6-4,76,220,Oklahoma,Bahamas,2016,1,6,81,15.6,4.4,2.8,-3.6,0.025,0.114,0.214,0.548,0.135,2021-22,Regular Season
1629604,CJ Elleby,SF,1610612757,POR,22.0,6-6,78,200,Washington State,USA,2020,2,46,58,5.8,3.9,1.5,-14.3,0.052,0.141,0.143,0.491,0.109,2021-22,Regular Season
203468,CJ McCollum,SG,1610612740,NOP,30.0,6-3,75,190,Lehigh,USA,2013,1,10,62,22.1,4.3,5.1,-1.9,0.024,0.101,0.269,0.553,0.238,2021-22,Regular Season
101139,CJ Miles,SG,1610612738,BOS,35.0,6-6,78,220,,USA,2005,2,34,1,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,2021-22,Regular Season
1630595,Cade Cunningham,SG,1610612765,DET,20.0,6-6,78,220,Oklahoma State,USA,2021,1,1,64,17.4,5.5,5.6,-6.2,0.026,0.143,0.273,0.504,0.283,2021-22,Regular Season
1628997,Caleb Martin,SF,1610612748,MIA,26.0,6-5,77,205,Nevada,USA,Undrafted,Undrafted,Undrafted,60,9.2,3.8,1.1,5.7,0.054,0.114,0.158,0.611,0.068,2021-22,Regular Season
1629629,Cam Reddish,SF,1610612752,NYK,22.0,6-8,80,217,Duke,USA,2019,1,10,49,10.1,2.1,1.0,-9.8,0.023,0.075,0.213,0.543,0.078,2021-22,Regular Season
1630560,Cam Thomas,SG,1610612751,BKN,20.0,6-3,75,210,Louisiana State,Japan,2021,1,27,67,8.5,2.4,1.2,-6.4,0.013,0.118,0.212,0.519,0.102,2021-22,Regular Season
1629661,Cameron Johnson,PF,1610612756,PHX,26.0,6-8,80,210,North Carolina,USA,2019,1,11,66,12.5,4.1,1.5,6.2,0.023,0.123,0.167,0.625,0.079,2021-22,Regular Season
1630787,Cameron McGriff,SF,1610612757,POR,24.0,6-7,79,220,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,3,4.7,5.0,1.0,7.3,0.098,0.209,0.122,0.47,0.086,2021-22,Regular Season
1628419,Cameron Oliver,SF,1610612737,ATL,25.0,6-8,80,239,Nevada,USA,Undrafted,Undrafted,Undrafted,2,11.5,3.0,1.5,-0.9,0.051,0.121,0.167,0.705,0.097,2021-22,Regular Season
1626166,Cameron Payne,PG,1610612756,PHX,27.0,6-1,73,183,Murray State,USA,2015,1,14,58,10.8,3.0,4.9,6.3,0.018,0.109,0.235,0.5,0.318,2021-22,Regular Season
1627747,Caris LeVert,SG,1610612739,CLE,27.0,6-6,78,205,Michigan,USA,2016,1,20,58,17.0,3.7,4.3,-1.8,0.024,0.097,0.252,0.525,0.219,2021-22,Regular Season
1630637,Carlik Jones,PG,1610612743,DEN,24.0,6-0,72,174,Louisville,USA,Undrafted,Undrafted,Undrafted,5,0.8,0.6,1.0,-33.1,0.042,0.069,0.22,0.202,0.417,2021-22,Regular Season
2546,Carmelo Anthony,PF,1610612747,LAL,38.0,6-7,79,238,Syracuse,USA,2003,1,3,69,13.3,4.2,1.0,-2.9,0.034,0.116,0.195,0.579,0.056,2021-22,Regular Season
1629035,Carsen Edwards,SG,1610612765,DET,24.0,5-11,71,200,Purdue,USA,2019,2,33,4,5.8,1.5,3.5,-5.9,0.022,0.044,0.179,0.378,0.25,2021-22,Regular Season
1630199,Cassius Stanley,SG,1610612765,DET,22.0,6-5,77,190,Duke,USA,2020,2,54,9,5.8,2.1,0.4,-4.3,0.028,0.084,0.148,0.516,0.043,2021-22,Regular Season
1630216,Cassius Winston,PG,1610612764,WAS,24.0,6-1,73,185,Michigan State,USA,2020,2,53,7,2.0,0.1,1.0,-3.4,0.0,0.027,0.184,0.549,0.28,2021-22,Regular Season
1627760,Cat Barber,PG,1610612737,ATL,27.0,6-1,73,173,North Carolina State,USA,2016,,,3,0.0,1.0,1.0,34.6,0.091,0.286,0.219,0.0,0.2,2021-22,Regular Season
1626224,Cedi Osman,SF,1610612739,CLE,27.0,6-7,79,230,,Turkey,2015,2,31,66,10.7,2.2,2.0,-1.8,0.017,0.08,0.206,0.563,0.144,2021-22,Regular Season
1628990,Chandler Hutchison,SF,1610612756,PHX,26.0,6-6,78,210,Boise State,USA,2018,1,22,6,0.7,0.8,0.3,27.3,0.0,0.167,0.111,0.694,0.105,2021-22,Regular Season
1629646,Charles Bassey,C,1610612755,PHI,21.0,6-9,81,230,Western Kentucky,Nigeria,2021,2,53,23,3.0,2.7,0.3,-8.8,0.124,0.233,0.152,0.66,0.07,2021-22,Regular Season
1629718,Charlie Brown Jr.,SG,1610612755,PHI,25.0,6-6,78,199,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,22,1.4,1.5,0.3,-3.6,0.067,0.088,0.105,0.346,0.045,2021-22,Regular Season
1630602,Chaundee Brown Jr.,SG,1610612737,ATL,23.0,6-5,77,215,Michigan,USA,Undrafted,Undrafted,Undrafted,5,6.2,3.2,0.8,-8.7,0.009,0.139,0.146,0.447,0.056,2021-22,Regular Season
1627767,Cheick Diallo,C,1610612765,DET,25.0,6-8,80,219,Kansas,Mali,2016,2,33,3,3.7,4.0,0.0,-50.7,0.098,0.296,0.145,0.517,0.0,2021-22,Regular Season
1629002,Chimezie Metu,C,1610612758,SAC,25.0,6-9,81,225,USC,USA,2018,2,49,60,8.9,5.6,1.0,-5.7,0.027,0.227,0.184,0.546,0.071,2021-22,Regular Season
1628449,Chris Boucher,SF,1610612761,TOR,29.0,6-9,81,200,Oregon,Saint Lucia,Undrafted,Undrafted,Undrafted,80,9.4,6.2,0.3,5.3,0.095,0.183,0.172,0.57,0.022,2021-22,Regular Season
1629185,Chris Chiozza,PG,1610612744,GSW,26.0,5-11,71,175,Florida,USA,Undrafted,Undrafted,Undrafted,34,2.0,1.1,1.9,-7.9,0.023,0.073,0.132,0.407,0.264,2021-22,Regular Season
1630537,Chris Duarte,SG,1610612754,IND,25.0,6-5,77,190,Oregon,Dominican Republic,2021,1,13,55,13.1,4.1,2.1,-2.0,0.026,0.117,0.207,0.537,0.11,2021-22,Regular Season
101108,Chris Paul,PG,1610612756,PHX,37.0,6-0,72,175,Wake Forest,USA,2005,1,4,65,14.7,4.4,10.8,10.0,0.011,0.113,0.197,0.581,0.434,2021-22,Regular Season
1629735,Chris Silva,PF,1610612748,MIA,25.0,6-8,80,234,South Carolina,Gabon,Undrafted,Undrafted,Undrafted,10,2.6,3.6,0.7,-16.1,0.127,0.274,0.123,0.641,0.13,2021-22,Regular Season
1626174,Christian Wood,C,1610612745,HOU,26.0,6-9,81,214,UNLV,USA,Undrafted,Undrafted,Undrafted,68,17.9,10.1,2.3,-9.1,0.051,0.265,0.233,0.595,0.124,2021-22,Regular Season
1629643,Chuma Okeke,PF,1610612753,ORL,23.0,6-6,78,229,Auburn,USA,2019,1,16,70,8.6,5.0,1.7,-8.8,0.024,0.165,0.159,0.501,0.104,2021-22,Regular Season
203991,Clint Capela,C,1610612737,ATL,28.0,6-10,82,256,,Switzerland,2014,1,25,74,11.1,11.9,1.2,3.3,0.133,0.284,0.149,0.604,0.062,2021-22,Regular Season
1629632,Coby White,PG,1610612741,CHI,22.0,6-4,76,195,North Carolina,USA,2019,1,7,61,12.7,3.0,2.9,-1.2,0.011,0.099,0.195,0.564,0.147,2021-22,Regular Season
1628998,Cody Martin,SF,1610612766,CHA,26.0,6-6,78,205,Nevada,USA,2019,2,36,71,7.7,4.0,2.5,0.1,0.043,0.108,0.12,0.579,0.124,2021-22,Regular Season
203469,Cody Zeller,C,1610612757,POR,29.0,6-11,83,240,Indiana,USA,2013,1,4,27,5.2,4.6,0.8,-2.1,0.128,0.212,0.153,0.627,0.087,2021-22,Regular Season
1630175,Cole Anthony,PG,1610612753,ORL,22.0,6-3,75,185,North Carolina,USA,2020,1,15,65,16.3,5.4,5.7,-5.4,0.015,0.145,0.245,0.519,0.281,2021-22,Regular Season
1629012,Collin Sexton,SG,1610612739,CLE,23.0,6-1,73,190,Alabama,USA,2018,1,8,11,16.0,3.3,2.1,-5.8,0.041,0.066,0.264,0.523,0.125,2021-22,Regular Season
1630557,Corey Kispert,SF,1610612764,WAS,23.0,6-6,78,224,Gonzaga,USA,2021,1,15,77,8.2,2.7,1.1,0.1,0.03,0.084,0.142,0.586,0.064,2021-22,Regular Season
202709,Cory Joseph,PG,1610612765,DET,30.0,6-3,75,200,Texas,Canada,2011,1,29,65,8.0,2.7,3.6,-6.4,0.017,0.092,0.141,0.579,0.22,2021-22,Regular Season
1628591,Craig Sword,SG,1610612764,WAS,28.0,6-3,75,196,Mississippi State,USA,Undrafted,Undrafted,Undrafted,3,2.0,0.0,0.3,8.3,0.0,0.0,0.125,0.75,0.1,2021-22,Regular Season
1626156,D'Angelo Russell,PG,1610612750,MIN,26.0,6-4,76,193,Ohio State,USA,2015,1,2,65,18.1,3.3,7.1,4.7,0.011,0.089,0.246,0.544,0.32,2021-22,Regular Season
201571,D.J. Augustin,PG,1610612747,LAL,34.0,5-11,71,183,Texas,USA,2008,1,9,55,5.3,1.2,1.9,-10.6,0.012,0.065,0.139,0.61,0.176,2021-22,Regular Season
1628391,D.J. Wilson,PF,1610612761,TOR,26.0,6-10,82,231,Michigan,USA,2017,1,17,4,7.5,4.0,1.3,-16.5,0.017,0.238,0.159,0.773,0.147,2021-22,Regular Season
1629610,DaQuan Jeffries,SG,1610612763,MEM,24.0,6-5,77,222,Tulsa,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.7,0.3,-10.5,0.0,0.25,0.091,0.5,0.167,2021-22,Regular Season
1630227,Daishen Nix,SG,1610612745,HOU,20.0,6-4,76,226,,USA,Undrafted,Undrafted,Undrafted,24,3.2,1.4,1.7,-6.6,0.026,0.103,0.167,0.48,0.208,2021-22,Regular Season
1629751,Dakota Mathias,SG,1610612763,MEM,26.0,6-4,76,200,Purdue,USA,2018,,,6,1.0,0.3,0.2,-25.4,0.0,0.154,0.15,0.5,0.125,2021-22,Regular Season
1630625,Dalano Banton,PG,1610612761,TOR,22.0,6-7,79,204,Nebraska,Canada,2021,2,46,64,3.2,1.9,1.5,1.5,0.048,0.124,0.159,0.463,0.197,2021-22,Regular Season
1627745,Damian Jones,C,1610612758,SAC,27.0,6-11,83,245,Vanderbilt,USA,2016,1,30,56,8.1,4.4,1.2,-6.8,0.074,0.164,0.163,0.701,0.106,2021-22,Regular Season
203081,Damian Lillard,PG,1610612757,POR,31.0,6-2,74,195,Weber State,USA,2012,1,6,29,24.0,4.1,7.3,-1.8,0.012,0.104,0.288,0.55,0.321,2021-22,Regular Season
1627814,Damion Lee,SG,1610612744,GSW,29.0,6-5,77,210,Drexel,USA,Undrafted,Undrafted,Undrafted,63,7.4,3.2,1.0,2.8,0.022,0.136,0.156,0.561,0.072,2021-22,Regular Season
1628422,Damyean Dotson,SG,1610612752,NYK,28.0,6-5,77,210,Houston,USA,2017,2,44,2,2.0,1.0,0.5,-0.8,0.0,0.111,0.089,0.5,0.071,2021-22,Regular Season
1629655,Daniel Gafford,C,1610612764,WAS,23.0,6-9,81,234,Arkansas,USA,2019,2,38,72,9.4,5.7,0.9,-6.9,0.107,0.169,0.16,0.708,0.071,2021-22,Regular Season
1630187,Daniel Oturu,C,1610612761,TOR,22.0,6-8,80,240,Minnesota,USA,2020,2,33,3,3.0,1.7,0.0,-36.8,0.036,0.148,0.125,0.549,0.0,2021-22,Regular Season
1628464,Daniel Theis,C,1610612738,BOS,30.0,6-9,81,245,,Germany,Undrafted,Undrafted,Undrafted,47,8.2,4.9,0.9,-3.9,0.061,0.159,0.162,0.595,0.068,2021-22,Regular Season
201568,Danilo Gallinari,PF,1610612737,ATL,33.0,6-10,82,236,,Italy,2008,1,6,66,11.7,4.7,1.5,3.4,0.021,0.161,0.182,0.579,0.086,2021-22,Regular Season
201980,Danny Green,SF,1610612755,PHI,35.0,6-6,78,215,North Carolina,USA,2009,2,46,62,5.9,2.5,1.0,3.0,0.025,0.091,0.121,0.561,0.065,2021-22,Regular Season
1627863,Danuel House Jr.,SF,1610612762,UTA,29.0,6-6,78,220,Texas A&M,USA,Undrafted,Undrafted,Undrafted,42,5.9,2.6,1.0,3.8,0.023,0.118,0.146,0.555,0.087,2021-22,Regular Season
1629647,Darius Bazley,PF,1610612760,OKC,22.0,6-8,80,208,,USA,2019,1,23,69,10.8,6.3,1.4,-11.3,0.034,0.176,0.18,0.515,0.078,2021-22,Regular Season
1629636,Darius Garland,PG,1610612739,CLE,22.0,6-1,73,192,Vanderbilt,USA,2019,1,5,68,21.7,3.3,8.6,6.6,0.017,0.074,0.272,0.576,0.378,2021-22,Regular Season
201954,Darren Collison,PG,1610612747,LAL,34.0,6-0,72,160,UCLA,USA,2009,1,21,3,1.3,1.3,0.7,-18.4,0.0,0.091,0.077,0.286,0.063,2021-22,Regular Season
1630561,David Duke Jr.,PG,1610612751,BKN,22.0,6-4,76,204,Providence,USA,Undrafted,Undrafted,Undrafted,22,4.7,3.0,0.8,0.1,0.077,0.105,0.15,0.444,0.066,2021-22,Regular Season
1630525,David Johnson,SG,1610612761,TOR,21.0,6-4,76,203,Louisville,USA,2021,2,47,2,0.0,0.0,0.0,-75.0,0.0,0.0,0.143,0.0,0.0,2021-22,Regular Season
1628021,David Nwaba,SF,1610612745,HOU,29.0,6-5,77,219,Cal Poly-Obispo,USA,Undrafted,Undrafted,Undrafted,46,5.1,3.3,0.8,-9.0,0.061,0.179,0.15,0.567,0.085,2021-22,Regular Season
1630558,Davion Mitchell,PG,1610612758,SAC,23.0,6-0,72,202,Baylor,USA,2021,1,9,75,11.5,2.2,4.2,-6.0,0.015,0.062,0.202,0.489,0.235,2021-22,Regular Season
202722,Davis Bertans,PF,1610612742,DAL,29.0,6-10,82,225,,Latvia,2011,2,42,56,5.6,2.1,0.6,1.0,0.014,0.127,0.165,0.531,0.054,2021-22,Regular Season
1628432,Davon Reed,SG,1610612743,DEN,27.0,6-5,77,206,Miami,USA,2017,2,32,48,4.4,2.3,1.1,0.3,0.021,0.14,0.117,0.624,0.115,2021-22,Regular Season
1630549,Day'Ron Sharpe,PF,1610612751,BKN,20.0,6-9,81,265,North Carolina,USA,2021,1,29,32,6.2,5.0,0.5,6.9,0.197,0.198,0.205,0.593,0.062,2021-22,Regular Season
1628368,De'Aaron Fox,PG,1610612758,SAC,24.0,6-3,75,185,Kentucky,USA,2017,1,5,59,23.2,3.9,5.6,-4.4,0.012,0.096,0.284,0.549,0.254,2021-22,Regular Season
1629631,De'Andre Hunter,SF,1610612737,ATL,24.0,6-8,80,221,Virginia,USA,2019,1,4,53,13.4,3.3,1.3,0.7,0.016,0.093,0.194,0.547,0.06,2021-22,Regular Season
1629001,De'Anthony Melton,SG,1610612763,MEM,24.0,6-2,74,200,Southern California,USA,2018,2,46,73,10.8,4.5,2.7,5.6,0.034,0.15,0.205,0.529,0.157,2021-22,Regular Season
