PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE,RANGE_LABEL
1631128,Christian Braun,1610612743,DEN,24.0,79,78,0.335,152,272,0.559,0.585,0.298,138,242,0.57,0.037,14,30,0.467,2024-25,Regular Season,Touch 2-6 Seconds
203471,Dennis Schröder,1610612765,DET,31.0,75,74,0.318,105,263,0.399,0.433,0.242,87,200,0.435,0.076,18,63,0.286,2024-25,Regular Season,Touch 2-6 Seconds
203078,Bradley Beal,1610612756,PHX,32.0,53,53,0.378,148,262,0.565,0.59,0.317,135,220,0.614,0.061,13,42,0.31,2024-25,Regular Season,Touch 2-6 Seconds
1629631,De'Andre Hunter,1610612739,CLE,27.0,64,63,0.343,125,260,0.481,0.525,0.266,102,202,0.505,0.076,23,58,0.397,2024-25,Regular Season,Touch 2-6 Seconds
201566,Russell Westbrook,1610612743,DEN,36.0,75,74,0.317,116,258,0.45,0.475,0.271,103,221,0.466,0.045,13,37,0.351,2024-25,Regular Season,Touch 2-6 Seconds
1629614,Andrew Nembhard,1610612754,IND,25.0,65,63,0.468,125,252,0.496,0.518,0.414,114,223,0.511,0.054,11,29,0.379,2024-25,Regular Season,Touch 2-6 Seconds
202691,Klay Thompson,1610612742,DAL,35.0,72,71,0.284,96,249,0.386,0.42,0.214,79,188,0.42,0.07,17,61,0.279,2024-25,Regular Season,Touch 2-6 Seconds
1630598,Aaron Wiggins,1610612760,OKC,26.0,76,72,0.338,119,246,0.484,0.508,0.29,107,211,0.507,0.048,12,35,0.343,2024-25,Regular Season,Touch 2-6 Seconds
1629660,Ty Jerome,1610612739,CLE,27.0,70,67,0.39,132,241,0.548,0.612,0.277,101,171,0.591,0.113,31,70,0.443,2024-25,Regular Season,Touch 2-6 Seconds
1630202,Payton Pritchard,1610612738,BOS,27.0,80,75,0.279,114,240,0.475,0.56,0.129,73,111,0.658,0.15,41,129,0.318,2024-25,Regular Season,Touch 2-6 Seconds
1629661,Cameron Johnson,1610612751,BKN,29.0,57,56,0.32,120,239,0.502,0.536,0.254,104,190,0.547,0.066,16,49,0.327,2024-25,Regular Season,Touch 2-6 Seconds
1626156,D'Angelo Russell,1610612751,BKN,29.0,58,57,0.375,112,239,0.469,0.538,0.235,79,150,0.527,0.139,33,89,0.371,2024-25,Regular Season,Touch 2-6 Seconds
1627832,Fred VanVleet,1610612745,HOU,31.0,60,58,0.312,86,237,0.363,0.456,0.157,42,119,0.353,0.155,44,118,0.373,2024-25,Regular Season,Touch 2-6 Seconds
1630590,Scotty Pippen Jr.,1610612763,MEM,24.0,78,73,0.399,119,236,0.504,0.511,0.369,116,218,0.532,0.03,3,18,0.167,2024-25,Regular Season,Touch 2-6 Seconds
202696,Nikola Vucevic,1610612741,CHI,34.0,73,71,0.227,117,236,0.496,0.5,0.224,115,233,0.494,0.003,2,3,0.667,2024-25,Regular Season,Touch 2-6 Seconds
1642259,Alex Sarr,1610612764,WAS,20.0,67,65,0.283,102,234,0.436,0.447,0.266,97,220,0.441,0.017,5,14,0.357,2024-25,Regular Season,Touch 2-6 Seconds
