PLAYER_ID,PLAYER_NAME,POSITION,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT,SEASON,SEASON_TYPE
1631243,Mouhamed Gueye,PF,1610612737,ATL,22.0,6-10,82,210.0,Washington State,Senegal,2023,2,39,33,6.0,4.2,0.8,8.8,0.078,0.179,0.155,0.52,0.064,2024-25,Regular Season
1631217,Moussa Diabaté,C,1610612766,CHA,23.0,6-9,81,210.0,Michigan,France,2022,2,43,71,5.7,6.2,0.8,-3.4,0.135,0.209,0.13,0.609,0.069,2024-25,Regular Season
1626167,Myles Turner,C,1610612754,IND,29.0,6-11,83,250.0,Texas,USA,2015,1,11,72,15.6,6.5,1.5,4.7,0.043,0.169,0.207,0.612,0.072,2024-25,Regular Season
1642368,N'Faly Dante,C,1610612745,HOU,23.0,6-11,83,230.0,Oregon,Mali,Undrafted,Undrafted,Undrafted,4,6.0,5.3,0.5,-8.6,0.122,0.268,0.133,0.789,0.05,2024-25,Regular Season
1641772,Nae'Qwan Tomlin,PF,1610612739,CLE,24.0,6-10,82,210.0,Memphis,USA,Undrafted,Undrafted,Undrafted,5,7.2,4.2,0.4,4.4,0.117,0.145,0.23,0.489,0.053,2024-25,Regular Season
1630230,Naji Marshall,SF,1610612742,DAL,27.0,6-6,78,220.0,Xavier,USA,Undrafted,Undrafted,Undrafted,69,13.2,4.8,3.0,-3.2,0.04,0.125,0.197,0.584,0.161,2024-25,Regular Season
1631466,Nate Williams,SG,1610612745,HOU,26.0,6-5,77,205.0,Buffalo,USA,Undrafted,Undrafted,Undrafted,20,3.3,0.7,0.5,-6.2,0.033,0.053,0.212,0.496,0.079,2024-25,Regular Season
1629675,Naz Reid,C,1610612750,MIN,25.0,6-9,81,264.0,Louisiana State,USA,Undrafted,Undrafted,Undrafted,80,14.2,6.0,2.3,7.4,0.041,0.171,0.21,0.577,0.123,2024-25,Regular Season
1629674,Neemias Queta,C,1610612738,BOS,25.0,7-0,84,248.0,Utah State,Portugal,2021,2,39,62,5.0,3.8,0.7,9.1,0.105,0.168,0.136,0.674,0.076,2024-25,Regular Season
1629651,Nic Claxton,C,1610612751,BKN,26.0,6-11,83,215.0,Georgia,USA,2019,2,31,70,10.3,7.4,2.2,-12.6,0.08,0.198,0.166,0.569,0.14,2024-25,Regular Season
1630208,Nick Richards,C,1610612756,PHX,27.0,7-0,84,245.0,Kentucky,Jamaica,2020,2,42,57,9.3,8.2,0.9,-8.7,0.118,0.243,0.169,0.634,0.058,2024-25,Regular Season
1641733,Nick Smith Jr.,SG,1610612766,CHA,21.0,6-2,74,185.0,Arkansas,USA,2023,1,27,60,9.9,2.1,2.4,-14.3,0.009,0.08,0.205,0.502,0.169,2024-25,Regular Season
1629638,Nickeil Alexander-Walker,SG,1610612750,MIN,26.0,6-5,77,205.0,Virginia Tech,Canada,2019,1,17,82,9.4,3.2,2.7,6.6,0.026,0.098,0.155,0.579,0.149,2024-25,Regular Season
201587,Nicolas Batum,PF,1610612746,LAC,36.0,6-8,80,230.0,,France,2008,1,25,78,4.0,2.8,1.1,5.9,0.034,0.117,0.087,0.633,0.082,2024-25,Regular Season
203999,Nikola Jokić,C,1610612743,DEN,30.0,6-11,83,284.0,,Serbia,2014,2,41,70,29.6,12.7,10.2,10.5,0.083,0.252,0.285,0.663,0.398,2024-25,Regular Season
1631107,Nikola Jović,PF,1610612748,MIA,22.0,6-10,82,205.0,,Serbia,2022,1,27,46,10.7,3.9,2.8,-1.1,0.022,0.127,0.178,0.595,0.174,2024-25,Regular Season
202696,Nikola Vučević,C,1610612741,CHI,34.0,6-10,82,260.0,Southern California,Montenegro,2011,1,16,73,18.5,10.1,3.5,-2.4,0.076,0.228,0.221,0.611,0.165,2024-25,Regular Season
1641730,Noah Clowney,PF,1610612751,BKN,20.0,6-9,81,210.0,Alabama,USA,2023,1,21,46,9.1,3.9,0.9,-12.3,0.037,0.138,0.185,0.516,0.063,2024-25,Regular Season
1626181,Norman Powell,SG,1610612746,LAC,32.0,6-4,76,215.0,UCLA,USA,2015,2,46,60,21.8,3.2,2.1,8.8,0.011,0.085,0.255,0.615,0.096,2024-25,Regular Season
1628384,OG Anunoby,PF,1610612752,NYK,27.0,6-7,79,240.0,Indiana,United Kingdom,2017,1,23,74,18.0,4.8,2.2,5.4,0.037,0.098,0.195,0.591,0.084,2024-25,Regular Season
1630167,Obi Toppin,PF,1610612754,IND,27.0,6-9,81,220.0,Dayton,USA,2020,1,8,79,10.5,4.0,1.6,-2.6,0.036,0.167,0.191,0.642,0.116,2024-25,Regular Season
1630534,Ochai Agbaji,SG,1610612761,TOR,25.0,6-5,77,215.0,Kansas,USA,2022,1,14,64,10.4,3.8,1.5,-5.7,0.033,0.098,0.144,0.601,0.081,2024-25,Regular Season
1641765,Olivier-Maxence Prosper,PF,1610612742,DAL,22.0,6-7,79,230.0,Marquette,Canada,2023,1,24,52,3.9,2.4,0.8,-7.7,0.071,0.137,0.158,0.484,0.101,2024-25,Regular Season
1630168,Onyeka Okongwu,C,1610612737,ATL,24.0,6-10,82,240.0,Southern California,USA,2020,1,6,74,13.4,8.9,2.3,1.1,0.103,0.213,0.169,0.634,0.113,2024-25,Regular Season
1631115,Orlando Robinson,C,1610612761,TOR,24.0,6-10,82,235.0,Fresno State,USA,Undrafted,Undrafted,Undrafted,44,6.9,5.0,1.8,-4.8,0.097,0.161,0.177,0.519,0.152,2024-25,Regular Season
1631131,Oscar Tshiebwe,C,1610612762,UTA,25.0,6-8,80,255.0,Kentucky,DRC,Undrafted,Undrafted,Undrafted,14,7.6,8.7,0.6,-2.5,0.16,0.286,0.144,0.64,0.051,2024-25,Regular Season
1629052,Oshae Brissett,SF,1610612755,PHI,27.0,6-7,79,210.0,Syracuse,Canada,Undrafted,Undrafted,Undrafted,6,8.7,3.7,0.7,-10.7,0.047,0.115,0.154,0.576,0.04,2024-25,Regular Season
1642345,Oso Ighodaro,PF,1610612756,PHX,22.0,7-0,84,235.0,Marquette,USA,2024,2,40,61,4.2,3.6,1.2,-0.6,0.063,0.143,0.103,0.61,0.095,2024-25,Regular Season
1631172,Ousmane Dieng,C,1610612760,OKC,22.0,6-9,81,185.0,,France,2022,1,11,37,3.8,2.2,0.8,5.1,0.04,0.142,0.152,0.538,0.107,2024-25,Regular Season
200782,P.J. Tucker,SF,1610612752,NYK,40.0,6-5,77,245.0,Texas,USA,2006,2,35,3,3.0,2.7,0.0,-21.3,0.062,0.103,0.059,0.643,0.0,2024-25,Regular Season
1629023,P.J. Washington,PF,1610612742,DAL,26.0,6-6,78,230.0,Kentucky,USA,2019,1,12,57,14.7,7.8,2.3,1.1,0.044,0.183,0.198,0.556,0.098,2024-25,Regular Season
1628408,PJ Dozier,SG,1610612750,MIN,28.0,6-6,78,205.0,South Carolina,USA,Undrafted,Undrafted,Undrafted,9,0.8,0.6,0.6,-9.0,0.04,0.125,0.082,0.621,0.167,2024-25,Regular Season
1641790,PJ Hall,C,1610612743,DEN,23.0,6-10,82,245.0,Clemson,USA,Undrafted,Undrafted,Undrafted,19,1.7,1.2,0.2,0.5,0.079,0.219,0.176,0.641,0.118,2024-25,Regular Season
1642359,Pacôme Dadiet,SG,1610612752,NYK,19.0,6-8,80,210.0,,France,2024,1,25,18,1.7,1.0,0.3,-9.2,0.028,0.128,0.142,0.446,0.063,2024-25,Regular Season
1631094,Paolo Banchero,PF,1610612753,ORL,22.0,6-10,82,250.0,Duke,USA,2022,1,1,46,25.9,7.5,4.8,-0.6,0.031,0.192,0.33,0.551,0.262,2024-25,Regular Season
1627783,Pascal Siakam,PF,1610612754,IND,31.0,6-8,80,245.0,New Mexico State,Cameroon,2016,1,27,78,20.2,6.9,3.4,5.5,0.053,0.154,0.237,0.599,0.155,2024-25,Regular Season
1626192,Pat Connaughton,SG,1610612749,MIL,32.0,6-5,77,209.0,Notre Dame,USA,2015,2,41,41,5.3,2.7,1.7,-2.9,0.032,0.14,0.151,0.567,0.159,2024-25,Regular Season
1630311,Pat Spencer,PG,1610612744,GSW,28.0,6-3,75,205.0,Northwestern,USA,Undrafted,Undrafted,Undrafted,39,2.5,1.2,1.2,-2.8,0.055,0.131,0.204,0.455,0.274,2024-25,Regular Season
1631116,Patrick Baldwin Jr.,SF,1610612746,LAC,22.0,6-9,81,220.0,Wisconsin-Milwaukee,USA,2022,1,28,24,2.2,1.0,0.1,12.4,0.038,0.189,0.151,0.721,0.042,2024-25,Regular Season
1630172,Patrick Williams,PF,1610612741,CHI,23.0,6-7,79,215.0,Florida State,USA,2020,1,4,63,9.0,3.8,2.0,-4.8,0.025,0.113,0.165,0.512,0.106,2024-25,Regular Season
201988,Patty Mills,PG,1610612746,LAC,36.0,6-2,74,180.0,St. Mary's,Australia,2009,2,55,29,3.8,0.8,0.9,-3.4,0.012,0.051,0.15,0.543,0.123,2024-25,Regular Season
202331,Paul George,PF,1610612755,PHI,35.0,6-8,80,220.0,Fresno State,USA,2010,1,10,41,16.2,5.3,4.3,-3.8,0.018,0.153,0.233,0.543,0.217,2024-25,Regular Season
1630194,Paul Reed,C,1610612765,DET,26.0,6-9,81,210.0,DePaul,USA,2020,2,58,45,4.1,2.7,1.0,5.6,0.09,0.197,0.179,0.573,0.141,2024-25,Regular Season
1630202,Payton Pritchard,PG,1610612738,BOS,27.0,6-1,73,195.0,Oregon,USA,2020,1,26,80,14.3,3.8,3.5,9.5,0.042,0.087,0.186,0.633,0.184,2024-25,Regular Season
1641796,Pelle Larsson,SG,1610612748,MIA,24.0,6-5,77,215.0,Arizona,Sweden,2024,2,44,55,4.6,1.7,1.2,2.4,0.036,0.081,0.141,0.546,0.116,2024-25,Regular Season
1631250,Pete Nance,PF,1610612749,MIL,25.0,6-10,82,225.0,Northwestern,USA,Undrafted,Undrafted,Undrafted,13,2.9,1.6,0.8,-7.0,0.036,0.115,0.116,0.578,0.106,2024-25,Regular Season
1631212,Peyton Watson,SF,1610612743,DEN,22.0,6-7,79,200.0,UCLA,USA,2022,1,30,68,8.1,3.4,1.4,0.0,0.03,0.103,0.138,0.564,0.073,2024-25,Regular Season
1630762,Phillip Wheeler,PF,1610612755,PHI,23.0,6-8,80,185.0,,USA,Undrafted,Undrafted,Undrafted,5,1.6,1.6,0.4,13.4,0.036,0.125,0.221,0.183,0.065,2024-25,Regular Season
1630173,Precious Achiuwa,C,1610612752,NYK,25.0,6-8,80,243.0,Memphis,Nigeria,2020,1,20,57,6.6,5.6,1.0,-1.2,0.084,0.188,0.143,0.53,0.065,2024-25,Regular Season
1629656,Quentin Grimes,SG,1610612755,PHI,25.0,6-4,76,210.0,Houston,USA,2021,1,25,75,14.6,4.3,3.0,-6.2,0.028,0.126,0.218,0.595,0.172,2024-25,Regular Season
1631245,Quenton Jackson,PG,1610612754,IND,26.0,6-5,77,173.0,Texas A&M,USA,Undrafted,Undrafted,Undrafted,28,5.8,1.6,1.9,0.8,0.035,0.079,0.167,0.58,0.193,2024-25,Regular Season
1642439,Quincy Olivari,PG,1610612747,LAL,24.0,6-3,75,200.0,Xavier,USA,Undrafted,Undrafted,Undrafted,2,1.5,0.0,0.5,-81.8,0.0,0.0,0.231,0.3,0.2,2024-25,Regular Season
1642366,Quinten Post,PF,1610612744,GSW,25.0,7-0,84,238.0,Boston College,Netherlands,2024,2,52,42,8.1,3.5,1.3,2.4,0.049,0.166,0.197,0.595,0.131,2024-25,Regular Season
1629628,RJ Barrett,SF,1610612761,TOR,25.0,6-6,78,214.0,Duke,Canada,2019,1,3,58,21.1,6.3,5.4,-3.4,0.031,0.159,0.281,0.547,0.257,2024-25,Regular Season
1642484,RayJ Dennis,PG,1610612754,IND,24.0,6-2,74,180.0,Baylor,USA,Undrafted,Undrafted,Undrafted,11,2.7,1.1,1.3,27.3,0.025,0.116,0.212,0.443,0.255,2024-25,Regular Season
1641712,Rayan Rupert,SG,1610612757,POR,21.0,6-6,78,195.0,,France,2023,2,43,52,3.0,1.3,0.5,-9.2,0.049,0.097,0.156,0.499,0.083,2024-25,Regular Season
1641736,Reece Beekman,PG,1610612751,BKN,23.0,6-3,75,190.0,Virginia,USA,Undrafted,Undrafted,Undrafted,36,2.6,1.1,1.8,-12.0,0.024,0.061,0.122,0.4,0.205,2024-25,Regular Season
1642263,Reed Sheppard,PG,1610612745,HOU,21.0,6-2,74,185.0,Kentucky,USA,2024,1,3,52,4.4,1.5,1.4,-2.7,0.022,0.086,0.171,0.465,0.153,2024-25,Regular Season
202704,Reggie Jackson,PG,1610612755,PHI,35.0,6-2,74,208.0,Boston College,USA,2011,1,24,31,4.4,1.4,1.5,-3.5,0.02,0.093,0.17,0.496,0.172,2024-25,Regular Season
1626158,Richaun Holmes,PF,1610612764,WAS,31.0,6-9,81,235.0,Bowling Green,USA,2015,2,37,31,7.4,5.7,1.4,-4.3,0.113,0.208,0.143,0.695,0.112,2024-25,Regular Season
1641741,Ricky Council IV,SF,1610612755,PHI,23.0,6-6,78,207.0,Arkansas,USA,Undrafted,Undrafted,Undrafted,73,7.3,2.9,1.3,-6.1,0.039,0.13,0.196,0.502,0.115,2024-25,Regular Season
1642434,Riley Minix,SF,1610612759,SAS,24.0,6-7,79,230.0,Morehead State,USA,Undrafted,Undrafted,Undrafted,1,0.0,2.0,0.0,0.0,0.0,0.2,0.063,0.0,0.0,2024-25,Regular Season
1642265,Rob Dillingham,PG,1610612750,MIN,20.0,6-3,75,175.0,Kentucky,USA,2024,1,8,49,4.5,1.0,2.0,1.2,0.022,0.07,0.215,0.503,0.283,2024-25,Regular Season
1629057,Robert Williams III,PF,1610612757,POR,27.0,6-9,81,249.0,Texas A&M,USA,2018,1,27,20,5.8,5.9,1.1,-2.0,0.097,0.217,0.12,0.679,0.09,2024-25,Regular Season
1631199,Ron Harper Jr.,SF,1610612765,DET,25.0,6-4,76,233.0,Rutgers,USA,Undrafted,Undrafted,Undrafted,1,4.0,7.0,2.0,3.9,0.182,0.2,0.205,0.225,0.143,2024-25,Regular Season
1641842,Ronald Holland II,PF,1610612765,DET,19.0,6-8,80,206.0,,USA,2024,1,5,81,6.4,2.7,1.0,-1.0,0.03,0.136,0.177,0.556,0.095,2024-25,Regular Season
1626220,Royce O'Neale,SF,1610612756,PHX,32.0,6-6,78,226.0,Baylor,USA,Undrafted,Undrafted,Undrafted,75,9.1,4.7,2.2,-4.2,0.029,0.157,0.151,0.585,0.128,2024-25,Regular Season
203497,Rudy Gobert,C,1610612750,MIN,33.0,7-1,85,258.0,,France,2013,1,27,72,12.0,10.9,1.8,6.7,0.111,0.21,0.129,0.687,0.075,2024-25,Regular Season
1629060,Rui Hachimura,PF,1610612747,LAL,27.0,6-8,80,230.0,Gonzaga,Japan,2019,1,9,59,13.1,5.0,1.4,3.9,0.044,0.111,0.156,0.619,0.063,2024-25,Regular Season
201566,Russell Westbrook,PG,1610612743,DEN,36.0,6-4,76,200.0,UCLA,USA,2008,1,4,75,13.3,4.9,6.1,-0.6,0.05,0.119,0.23,0.532,0.289,2024-25,Regular Season
1642346,Ryan Dunn,SF,1610612756,PHX,22.0,6-8,80,216.0,Virginia,USA,2024,1,28,74,6.9,3.6,0.8,-4.7,0.063,0.117,0.161,0.517,0.059,2024-25,Regular Season
1631157,Ryan Rollins,PG,1610612749,MIL,22.0,6-3,75,180.0,Toledo,USA,2022,2,44,56,6.2,1.9,1.9,5.4,0.027,0.098,0.179,0.6,0.173,2024-25,Regular Season
1630573,Sam Hauser,PF,1610612738,BOS,27.0,6-7,79,217.0,Virginia,USA,Undrafted,Undrafted,Undrafted,71,8.5,3.2,0.9,10.0,0.027,0.113,0.14,0.632,0.057,2024-25,Regular Season
1630241,Sam Merrill,SG,1610612739,CLE,29.0,6-4,76,205.0,Utah State,USA,2020,2,60,71,7.2,2.2,1.5,10.3,0.026,0.077,0.14,0.583,0.099,2024-25,Regular Season
1630572,Sandro Mamukelashvili,PF,1610612759,SAS,26.0,6-9,81,240.0,Seton Hall,Georgia,2021,2,54,61,6.3,3.1,0.8,-1.4,0.086,0.176,0.202,0.628,0.108,2024-25,Regular Season
1630583,Santi Aldama,PF,1610612763,MEM,24.0,7-0,84,215.0,Loyola-Maryland,Spain,2021,1,30,65,12.5,6.4,2.9,3.5,0.052,0.181,0.179,0.588,0.149,2024-25,Regular Season
1630703,Scoot Henderson,PG,1610612757,POR,21.0,6-3,75,206.0,,USA,2023,1,3,66,12.7,3.0,5.1,-1.3,0.028,0.083,0.22,0.54,0.274,2024-25,Regular Season
1630567,Scottie Barnes,PF,1610612761,TOR,23.0,6-7,79,237.0,Florida State,USA,2021,1,4,65,19.3,7.7,5.8,-2.7,0.047,0.176,0.262,0.523,0.279,2024-25,Regular Season
1630590,Scotty Pippen Jr.,PG,1610612763,MEM,24.0,6-1,73,170.0,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,79,9.9,3.3,4.4,1.3,0.035,0.105,0.188,0.582,0.283,2024-25,Regular Season
203552,Seth Curry,SG,1610612766,CHA,34.0,6-1,73,185.0,Duke,USA,Undrafted,Undrafted,Undrafted,68,6.5,1.7,0.9,-8.0,0.02,0.081,0.151,0.616,0.087,2024-25,Regular Season
1631101,Shaedon Sharpe,SG,1610612757,POR,22.0,6-5,77,208.0,Kentucky,Canada,2022,1,7,72,18.5,4.5,2.8,-3.0,0.029,0.114,0.25,0.551,0.138,2024-25,Regular Season
1628983,Shai Gilgeous-Alexander,PG,1610612760,OKC,26.0,6-6,78,195.0,Kentucky,Canada,2018,1,11,76,32.7,5.0,6.4,16.7,0.025,0.112,0.336,0.637,0.299,2024-25,Regular Season
1629003,Shake Milton,SG,1610612747,LAL,28.0,6-5,77,205.0,Southern Methodist,USA,2018,2,54,57,5.5,1.8,1.8,-6.9,0.036,0.086,0.162,0.563,0.184,2024-25,Regular Season
1631321,Sidy Cissoko,SF,1610612757,POR,21.0,6-6,78,200.0,,France,2023,2,44,22,1.5,1.0,0.7,2.1,0.068,0.1,0.156,0.471,0.197,2024-25,Regular Season
1631323,Simone Fontecchio,SF,1610612765,DET,29.0,6-7,79,209.0,,Italy,Undrafted,Undrafted,Undrafted,75,5.9,2.9,0.9,1.2,0.04,0.127,0.152,0.544,0.071,2024-25,Regular Season
1627746,Skal Labissiere,PF,1610612758,SAC,29.0,6-10,82,235.0,Kentucky,Haiti,2016,1,28,4,1.3,0.8,0.3,-13.2,0.083,0.222,0.129,0.625,0.125,2024-25,Regular Season
203915,Spencer Dinwiddie,PG,1610612742,DAL,32.0,6-5,77,215.0,Colorado,USA,2014,2,38,79,11.0,2.6,4.4,-5.0,0.008,0.086,0.175,0.553,0.228,2024-25,Regular Season
1642461,Spencer Jones,SF,1610612743,DEN,24.0,6-7,79,225.0,Stanford,USA,Undrafted,Undrafted,Undrafted,20,1.3,0.9,0.3,-18.0,0.057,0.067,0.128,0.368,0.06,2024-25,Regular Season
1630649,Stanley Umude,SG,1610612749,MIL,26.0,6-6,78,210.0,Arkansas,USA,Undrafted,Undrafted,Undrafted,22,0.7,0.8,0.2,-10.1,0.043,0.131,0.137,0.27,0.071,2024-25,Regular Season
201939,Stephen Curry,PG,1610612744,GSW,37.0,6-2,74,185.0,Davidson,USA,2009,1,7,70,24.5,4.4,6.0,5.7,0.017,0.118,0.286,0.618,0.284,2024-25,Regular Season
1642264,Stephon Castle,PG,1610612759,SAS,20.0,6-6,78,215.0,Connecticut,USA,2024,1,4,81,14.7,3.7,4.1,-4.7,0.039,0.092,0.253,0.522,0.231,2024-25,Regular Season
203500,Steven Adams,C,1610612745,HOU,31.0,6-11,83,265.0,Pittsburgh,New Zealand,2013,1,12,58,3.9,5.6,1.1,9.4,0.181,0.193,0.127,0.541,0.107,2024-25,Regular Season
1629004,Svi Mykhailiuk,SF,1610612762,UTA,28.0,6-7,79,205.0,Kansas,Ukraine,2018,2,47,38,8.8,2.4,2.0,-7.4,0.026,0.085,0.198,0.526,0.144,2024-25,Regular Season
204456,T.J. McConnell,PG,1610612754,IND,33.0,6-1,73,190.0,Arizona,USA,2015,0,,79,9.1,2.4,4.4,-2.7,0.032,0.104,0.226,0.547,0.359,2024-25,Regular Season
201959,Taj Gibson,C,1610612766,CHA,40.0,6-9,81,232.0,Southern California,USA,2009,1,26,37,2.9,3.2,0.6,-13.8,0.114,0.151,0.132,0.515,0.081,2024-25,Regular Season
1629659,Talen Horton-Tucker,SG,1610612741,CHI,24.0,6-4,76,234.0,Iowa State,USA,2019,2,46,58,6.5,1.7,1.4,1.7,0.025,0.097,0.208,0.567,0.162,2024-25,Regular Season
1631106,Tari Eason,PF,1610612745,HOU,24.0,6-8,80,215.0,Louisiana State,USA,2022,1,17,57,12.0,6.4,1.5,5.6,0.081,0.158,0.185,0.567,0.082,2024-25,Regular Season
1627752,Taurean Prince,SF,1610612749,MIL,31.0,6-6,78,218.0,Baylor,USA,2016,1,12,80,8.2,3.6,1.9,-0.4,0.016,0.11,0.123,0.613,0.093,2024-25,Regular Season
1641707,Taylor Hendricks,PF,1610612762,UTA,21.0,6-9,81,215.0,Central Florida,USA,2023,1,9,3,4.7,5.0,0.7,-13.5,0.054,0.115,0.113,0.354,0.04,2024-25,Regular Season
1631386,Taze Moore,SG,1610612757,POR,27.0,6-5,77,195.0,Houston,USA,Undrafted,Undrafted,Undrafted,2,3.0,4.0,0.5,-18.6,0.121,0.16,0.224,0.276,0.125,2024-25,Regular Season
1629611,Terance Mann,SG,1610612737,ATL,28.0,6-5,77,215.0,Florida State,USA,2019,2,48,67,7.7,3.0,1.8,-2.3,0.047,0.094,0.145,0.584,0.118,2024-25,Regular Season
1629056,Terence Davis,SG,1610612758,SAC,28.0,6-4,76,201.0,Mississippi,USA,Undrafted,Undrafted,Undrafted,1,0.0,1.0,1.0,-20.0,0.0,0.111,0.111,0.0,0.167,2024-25,Regular Season
1630545,Terrence Shannon Jr.,SG,1610612750,MIN,24.0,6-6,78,215.0,Illinois,USA,2024,1,27,32,4.3,1.5,1.0,0.8,0.029,0.1,0.166,0.56,0.139,2024-25,Regular Season
1626179,Terry Rozier,PG,1610612748,MIA,31.0,6-1,73,190.0,Louisville,USA,2015,1,16,64,10.6,3.7,2.6,-4.9,0.025,0.113,0.195,0.497,0.152,2024-25,Regular Season
1630678,Terry Taylor,PF,1610612758,SAC,25.0,6-4,76,230.0,Austin Peay,USA,Undrafted,Undrafted,Undrafted,3,0.0,0.3,0.7,64.3,0.25,0.0,0.067,0.0,0.286,2024-25,Regular Season
1628418,Thomas Bryant,C,1610612754,IND,27.0,6-10,82,248.0,Indiana,USA,2017,2,42,66,6.5,3.8,0.8,-3.5,0.085,0.169,0.162,0.614,0.078,2024-25,Regular Season
1642275,Tidjane Salaün,PF,1610612766,CHA,19.0,6-8,80,207.0,,France,2024,1,6,60,5.9,4.7,1.2,-11.9,0.05,0.168,0.15,0.457,0.092,2024-25,Regular Season
203501,Tim Hardaway Jr.,SG,1610612765,DET,33.0,6-5,77,205.0,Michigan,USA,2013,1,24,77,11.0,2.4,1.6,-0.5,0.008,0.075,0.151,0.567,0.074,2024-25,Regular Season
202699,Tobias Harris,PF,1610612765,DET,32.0,6-8,80,226.0,Tennessee,USA,2011,1,19,73,13.7,5.9,2.2,3.9,0.028,0.155,0.173,0.571,0.095,2024-25,Regular Season
1642449,Tolu Smith,PF,1610612765,DET,24.0,6-11,83,,Mississippi State,USA,Undrafted,Undrafted,Undrafted,1,14.0,8.0,0.0,12.9,0.129,0.2,0.2,0.678,0.0,2024-25,Regular Season
1628396,Tony Bradley,C,1610612754,IND,27.0,6-11,83,248.0,North Carolina,USA,2017,1,28,14,4.4,3.0,0.4,19.0,0.151,0.192,0.182,0.64,0.08,2024-25,Regular Season
1628470,Torrey Craig,SF,1610612738,BOS,34.0,6-5,77,221.0,South Carolina Upstate,USA,Undrafted,Undrafted,Undrafted,26,4.2,2.8,0.7,-5.0,0.076,0.138,0.139,0.567,0.078,2024-25,Regular Season
1641787,Tosan Evbuomwan,SF,1610612751,BKN,24.0,6-7,79,217.0,Princeton,United Kingdom,Undrafted,Undrafted,Undrafted,28,9.5,4.3,2.0,-5.0,0.044,0.136,0.183,0.53,0.132,2024-25,Regular Season
1641739,Toumani Camara,PF,1610612757,POR,25.0,6-7,79,229.0,Dayton,Belgium,2023,2,52,78,11.3,5.8,2.2,-1.8,0.063,0.11,0.143,0.572,0.096,2024-25,Regular Season
1629027,Trae Young,PG,1610612737,ATL,26.0,6-1,73,164.0,Oklahoma,USA,2018,1,5,76,24.2,3.1,11.6,0.6,0.012,0.072,0.285,0.567,0.452,2024-25,Regular Season
1631218,Trayce Jackson-Davis,C,1610612744,GSW,25.0,6-9,81,245.0,Indiana,USA,2023,2,57,62,6.6,5.0,1.7,-3.5,0.115,0.192,0.164,0.587,0.163,2024-25,Regular Season
1630200,Tre Jones,PG,1610612741,CHI,25.0,6-1,73,185.0,Duke,USA,2020,2,41,46,7.2,2.5,4.2,-1.5,0.032,0.086,0.136,0.617,0.289,2024-25,Regular Season
1630544,Tre Mann,PG,1610612766,CHA,24.0,6-3,75,178.0,Florida,USA,2021,1,18,13,14.1,2.9,3.0,-7.3,0.034,0.079,0.25,0.537,0.219,2024-25,Regular Season
1630570,Trendon Watford,PF,1610612751,BKN,24.0,6-8,80,237.0,Louisiana State,USA,Undrafted,Undrafted,Undrafted,44,10.2,3.6,2.6,-4.4,0.038,0.132,0.226,0.557,0.211,2024-25,Regular Season
1642280,Trentyn Flowers,SF,1610612746,LAC,20.0,6-9,81,185.0,,USA,Undrafted,Undrafted,Undrafted,6,1.8,0.7,0.0,-13.2,0.042,0.097,0.194,0.446,0.0,2024-25,Regular Season
1630243,Trevelin Queen,SG,1610612753,ORL,28.0,6-5,77,190.0,New Mexico State,USA,Undrafted,Undrafted,Undrafted,31,4.9,1.7,1.2,-9.2,0.056,0.071,0.176,0.486,0.141,2024-25,Regular Season
1641725,Trey Alexander,SG,1610612743,DEN,22.0,6-4,76,185.0,Creighton,USA,Undrafted,Undrafted,Undrafted,24,1.3,0.5,0.5,-10.9,0.008,0.087,0.165,0.374,0.136,2024-25,Regular Season
1641998,Trey Jemison III,C,1610612747,LAL,25.0,6-11,83,270.0,Alabama-Birmingham,USA,Undrafted,Undrafted,Undrafted,38,2.5,2.8,0.4,-2.2,0.114,0.141,0.121,0.537,0.058,2024-25,Regular Season
1626168,Trey Lyles,PF,1610612758,SAC,29.0,6-9,81,234.0,Kentucky,Canada,2015,1,12,69,6.5,4.6,1.2,-2.0,0.056,0.177,0.139,0.551,0.084,2024-25,Regular Season
1630530,Trey Murphy III,SF,1610612740,NOP,25.0,6-8,80,206.0,Virginia,USA,2021,1,17,53,21.2,5.1,3.5,-9.7,0.024,0.117,0.229,0.598,0.157,2024-25,Regular Season
202684,Tristan Thompson,C,1610612739,CLE,34.0,6-9,81,254.0,Texas-Austin,Canada,2011,1,4,40,1.7,3.4,0.6,-12.5,0.084,0.271,0.123,0.41,0.109,2024-25,Regular Season
1641774,Tristan Vukcevic,C,1610612764,WAS,22.0,7-0,84,220.0,,Italy,2023,2,42,35,9.4,3.7,1.1,-11.7,0.046,0.186,0.252,0.608,0.136,2024-25,Regular Season
1641783,Tristan da Silva,SF,1610612753,ORL,24.0,6-8,80,217.0,Colorado,Germany,2024,1,18,74,7.2,3.3,1.5,-4.2,0.042,0.114,0.149,0.522,0.105,2024-25,Regular Season
