season,season_type,player_id,player_name,team_id,team_abbreviation,games_played,minutes_per_game,fgm_per_game,fga_per_game,fg_pct,fg3m_per_game,fg3a_per_game,fg3_pct,ftm_per_game,fta_per_game,ft_pct,efg_pct
2023-24,Regular Season,202711,Bojan Bogdanovic,1610612752,NYK,57,25.9,5.4,11.9,0.454,2.3,5.9,0.398,2.1,2.6,0.785,
2023-24,Regular Season,1629626,Bol Bol,1610612756,PHX,43,10.9,2.2,3.5,0.616,0.5,1.2,0.423,0.3,0.4,0.789,
2023-24,Regular Season,1630538,Bones Hyland,1610612746,LAC,37,14.6,2.6,6.8,0.386,1.2,3.6,0.326,0.5,0.6,0.783,
2023-24,Regular Season,203078,Bradley Beal,1610612756,PHX,53,33.3,7.1,13.9,0.513,1.9,4.4,0.43,2.1,2.5,0.813,
2023-24,Regular Season,1641764,Brandin Podziemski,1610612744,GSW,74,26.6,3.7,8.1,0.454,1.2,3.2,0.385,0.7,1.1,0.633,
2023-24,Regular Season,1630527,Brandon Boston,1610612746,LAC,32,10.8,2.0,5.0,0.404,0.4,1.6,0.269,0.7,1.0,0.697,
2023-24,Regular Season,1629634,Brandon Clarke,1610612763,MEM,6,22.4,5.5,9.8,0.559,0.2,1.0,0.167,0.2,1.2,0.143,
2023-24,Regular Season,1627742,Brandon Ingram,1610612740,NOP,64,32.9,7.8,15.9,0.492,1.3,3.8,0.355,3.8,4.8,0.801,
2023-24,Regular Season,1641706,Brandon Miller,1610612766,CHA,74,32.2,6.4,14.6,0.44,2.5,6.7,0.373,1.9,2.3,0.827,
2023-24,Regular Season,1630314,Brandon Williams,1610612742,DAL,17,6.6,1.2,3.2,0.37,0.2,0.9,0.2,0.6,1.0,0.647,
2023-24,Regular Season,1630296,Braxton Key,1610612743,DEN,20,3.0,0.4,0.9,0.412,0.1,0.3,0.4,0.3,0.4,0.75,
2023-24,Regular Season,1641729,Brice Sensabaugh,1610612762,UTA,32,18.3,2.7,6.8,0.39,1.1,3.6,0.296,1.2,1.3,0.902,
2023-24,Regular Season,201572,Brook Lopez,1610612749,MIL,79,30.5,4.6,9.6,0.485,1.9,5.1,0.366,1.4,1.7,0.821,
2023-24,Regular Season,1628971,Bruce Brown,1610612761,TOR,67,27.8,4.1,8.7,0.478,0.8,2.4,0.323,1.7,2.1,0.824,
2023-24,Regular Season,1628981,Bruno Fernando,1610612737,ATL,45,15.2,2.4,4.2,0.583,0.0,0.1,0.0,1.4,2.1,0.667,
2023-24,Regular Season,1631121,Bryce McGowens,1610612766,CHA,59,14.9,1.7,3.9,0.439,0.6,1.7,0.333,1.1,1.4,0.776,
2023-24,Regular Season,1631205,Buddy Boeheim,1610612765,DET,10,8.4,0.9,2.9,0.31,0.8,2.5,0.32,0.8,1.0,0.8,
2023-24,Regular Season,1627741,Buddy Hield,1610612755,PHI,84,25.7,4.4,10.1,0.436,2.6,6.8,0.386,0.6,0.7,0.881,
2023-24,Regular Season,203468,CJ McCollum,1610612740,NOP,66,32.7,7.3,16.0,0.459,3.6,8.4,0.429,1.7,2.1,0.827,
2023-24,Regular Season,1630595,Cade Cunningham,1610612765,DET,62,33.5,8.5,18.8,0.449,1.9,5.4,0.355,3.8,4.4,0.869,
2023-24,Regular Season,1631216,Caleb Houstan,1610612753,ORL,59,13.8,1.4,3.5,0.388,1.2,3.3,0.373,0.4,0.4,0.808,
2023-24,Regular Season,1628997,Caleb Martin,1610612748,MIA,64,27.4,3.8,8.7,0.431,1.3,3.6,0.349,1.2,1.5,0.778,
2023-24,Regular Season,1629629,Cam Reddish,1610612747,LAL,48,20.5,1.9,4.9,0.389,0.8,2.3,0.336,0.9,1.1,0.759,
2023-24,Regular Season,1630560,Cam Thomas,1610612751,BKN,66,31.4,8.0,18.0,0.442,2.2,6.0,0.364,4.3,5.1,0.856,
2023-24,Regular Season,1641715,Cam Whitmore,1610612745,HOU,47,18.7,4.5,9.9,0.454,1.7,4.7,0.359,1.6,2.4,0.679,
2023-24,Regular Season,1629661,Cameron Johnson,1610612751,BKN,58,27.6,4.8,10.7,0.446,2.4,6.1,0.391,1.5,1.9,0.789,
2023-24,Regular Season,1626166,Cameron Payne,1610612755,PHI,78,16.7,2.7,6.2,0.432,1.3,3.4,0.39,0.7,0.9,0.866,
2023-24,Regular Season,1627747,Caris LeVert,1610612739,CLE,68,28.8,5.1,12.1,0.421,1.6,4.9,0.325,2.3,3.0,0.766,
2023-24,Regular Season,1641717,Cason Wallace,1610612760,OKC,82,20.6,2.6,5.4,0.491,1.2,2.9,0.419,0.4,0.5,0.784,
2023-24,Regular Season,1626224,Cedi Osman,1610612759,SAS,72,17.6,2.6,5.3,0.479,1.2,3.1,0.389,0.5,0.7,0.673,
2023-24,Regular Season,1629646,Charles Bassey,1610612759,SAS,19,10.8,1.5,2.1,0.725,0.0,0.1,0.0,0.3,0.3,0.833,
2023-24,Regular Season,1629718,Charlie Brown Jr.,1610612752,NYK,8,4.7,0.3,1.3,0.2,0.3,0.9,0.286,0.0,0.0,0.0,
2023-24,Regular Season,1631096,Chet Holmgren,1610612760,OKC,82,29.4,6.2,11.6,0.53,1.6,4.3,0.37,2.7,3.4,0.793,
2023-24,Regular Season,1629002,Chimezie Metu,1610612765,DET,51,16.8,2.4,4.8,0.504,0.5,1.8,0.298,1.1,1.3,0.906,
2023-24,Regular Season,1628449,Chris Boucher,1610612761,TOR,50,14.1,2.2,4.3,0.507,0.6,1.9,0.33,1.4,1.8,0.772,
2023-24,Regular Season,1630537,Chris Duarte,1610612758,SAC,59,12.2,1.4,3.6,0.381,0.7,2.2,0.346,0.4,0.6,0.788,
2023-24,Regular Season,1641753,Chris Livingston,1610612749,MIL,21,4.3,0.5,1.0,0.5,0.0,0.2,0.2,0.1,0.2,0.75,
2023-24,Regular Season,101108,Chris Paul,1610612744,GSW,58,26.4,3.6,8.1,0.441,1.3,3.6,0.371,0.7,0.9,0.827,
2023-24,Regular Season,1631128,Christian Braun,1610612743,DEN,82,20.2,2.7,5.9,0.46,0.8,2.0,0.384,1.1,1.6,0.694,
2023-24,Regular Season,1626174,Christian Wood,1610612747,LAL,50,17.4,2.5,5.3,0.466,0.7,2.3,0.307,1.3,1.9,0.702,
2023-24,Regular Season,1629643,Chuma Okeke,1610612753,ORL,47,9.2,0.9,2.4,0.357,0.5,1.7,0.28,0.1,0.1,0.571,
2023-24,Regular Season,203991,Clint Capela,1610612737,ATL,73,25.8,4.8,8.5,0.571,0.0,0.0,0.0,1.8,2.8,0.631,
2023-24,Regular Season,1629632,Coby White,1610612741,CHI,79,36.5,6.8,15.3,0.447,2.6,7.0,0.376,2.8,3.3,0.838,
2023-24,Regular Season,1628998,Cody Martin,1610612766,CHA,28,26.9,2.9,7.7,0.381,1.0,3.1,0.314,0.7,1.2,0.606,
2023-24,Regular Season,203469,Cody Zeller,1610612740,NOP,43,7.4,0.6,1.4,0.419,0.0,0.1,0.333,0.5,0.9,0.605,
2023-24,Regular Season,1641732,Colby Jones,1610612758,SAC,30,6.4,0.9,2.4,0.394,0.1,0.7,0.091,0.2,0.4,0.545,
2023-24,Regular Season,1630175,Cole Anthony,1610612753,ORL,81,22.4,4.1,9.4,0.435,1.1,3.4,0.338,2.2,2.7,0.826,
2023-24,Regular Season,1631306,Cole Swider,1610612748,MIA,18,4.8,0.8,2.1,0.395,0.6,1.7,0.333,0.1,0.1,1.0,
2023-24,Regular Season,1630658,Colin Castleton,1610612747,LAL,16,3.7,0.6,1.0,0.563,0.0,0.0,0.0,0.4,0.4,1.0,
2023-24,Regular Season,1631221,Collin Gillespie,1610612743,DEN,24,9.4,1.3,2.9,0.464,0.6,1.6,0.395,0.3,0.5,0.667,
2023-24,Regular Season,1629012,Collin Sexton,1610612762,UTA,78,26.6,6.5,13.3,0.487,1.6,4.2,0.394,4.1,4.7,0.859,
2023-24,Regular Season,1630557,Corey Kispert,1610612764,WAS,80,25.8,4.8,9.9,0.486,2.3,6.0,0.383,1.4,2.0,0.726,
2023-24,Regular Season,202709,Cory Joseph,1610612744,GSW,26,11.4,0.9,2.5,0.359,0.5,1.6,0.31,0.2,0.3,0.571,
2023-24,Regular Season,1641854,Craig Porter Jr.,1610612739,CLE,51,12.7,2.3,4.5,0.509,0.2,0.7,0.353,0.8,1.1,0.732,
2023-24,Regular Season,1626156,D'Angelo Russell,1610612747,LAL,76,32.7,6.5,14.2,0.456,3.0,7.2,0.415,2.1,2.5,0.828,
2023-24,Regular Season,1641793,D'Moi Hodge,1610612747,LAL,7,5.9,0.7,2.1,0.333,0.4,1.7,0.25,0.1,0.3,0.5,
2023-24,Regular Season,1630618,D.J. Carton,1610612761,TOR,4,8.9,0.8,2.0,0.375,0.3,1.0,0.25,1.0,1.3,0.8,
2023-24,Regular Season,1628391,D.J. Wilson,1610612753,ORL,2,7.7,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,
2023-24,Regular Season,1629610,DaQuan Jeffries,1610612752,NYK,17,2.7,0.4,1.0,0.353,0.1,0.6,0.2,0.0,0.1,0.0,
2023-24,Regular Season,1630227,Daishen Nix,1610612750,MIN,15,3.3,0.6,1.6,0.375,0.4,1.1,0.353,0.2,0.4,0.5,
2023-24,Regular Season,1630625,Dalano Banton,1610612757,POR,54,19.4,3.7,9.3,0.404,1.1,3.7,0.296,1.7,2.2,0.783,
2023-24,Regular Season,1631207,Dalen Terry,1610612741,CHI,59,11.5,1.2,2.7,0.439,0.3,1.3,0.23,0.4,0.7,0.581,
2023-24,Regular Season,1627745,Damian Jones,1610612739,CLE,39,6.9,1.1,1.8,0.597,0.1,0.4,0.214,0.5,0.5,0.857,
2023-24,Regular Season,203081,Damian Lillard,1610612749,MIL,73,35.3,7.4,17.5,0.424,3.0,8.5,0.354,6.5,7.0,0.92,
2023-24,Regular Season,1629655,Daniel Gafford,1610612742,DAL,74,24.5,4.7,6.5,0.725,0.0,0.0,0.0,1.6,2.4,0.674,
2023-24,Regular Season,1628464,Daniel Theis,1610612746,LAC,60,16.9,2.6,4.9,0.532,0.4,1.2,0.366,0.6,0.8,0.76,
2023-24,Regular Season,201568,Danilo Gallinari,1610612749,MIL,49,12.8,1.7,3.9,0.437,0.6,1.9,0.323,1.7,2.0,0.857,
2023-24,Regular Season,201980,Danny Green,1610612755,PHI,2,9.2,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,
2023-24,Regular Season,203957,Dante Exum,1610612742,DAL,55,19.8,2.9,5.5,0.533,1.0,2.0,0.491,1.0,1.2,0.779,
2023-24,Regular Season,1627863,Danuel House Jr.,1610612755,PHI,34,15.0,1.4,3.1,0.448,0.4,1.5,0.3,1.0,1.4,0.761,
2023-24,Regular Season,203967,Dario Saric,1610612744,GSW,64,17.2,2.8,6.1,0.466,1.2,3.1,0.376,1.2,1.5,0.849,
2023-24,Regular Season,1641727,Dariq Whitehead,1610612751,BKN,2,12.0,0.5,2.5,0.2,0.0,1.5,0.0,0.5,1.0,0.5,
2023-24,Regular Season,1629647,Darius Bazley,1610612762,UTA,9,16.9,2.0,3.3,0.6,0.2,0.9,0.25,1.1,1.3,0.833,
2023-24,Regular Season,1629636,Darius Garland,1610612739,CLE,57,33.3,6.6,14.8,0.446,2.3,6.2,0.371,2.6,3.1,0.834,
2023-24,Regular Season,1630561,David Duke Jr.,1610612759,SAS,4,12.8,2.5,4.5,0.556,0.8,1.5,0.5,0.8,0.8,1.0,
2023-24,Regular Season,1631223,David Roddy,1610612756,PHX,65,18.1,2.5,6.3,0.403,0.7,2.5,0.293,0.7,1.0,0.691,
2023-24,Regular Season,1630558,Davion Mitchell,1610612758,SAC,72,15.3,2.0,4.5,0.452,0.8,2.2,0.361,0.4,0.6,0.714,
2023-24,Regular Season,202722,Davis Bertans,1610612766,CHA,43,15.7,2.1,5.4,0.393,1.8,4.7,0.38,0.7,0.8,0.909,
2023-24,Regular Season,1630549,Day'Ron Sharpe,1610612751,BKN,61,15.1,2.8,4.8,0.571,0.1,0.2,0.267,1.2,2.0,0.61,
2023-24,Regular Season,1628368,De'Aaron Fox,1610612758,SAC,74,35.9,9.7,20.9,0.465,2.9,7.8,0.369,4.2,5.7,0.738,
2023-24,Regular Season,1629631,De'Andre Hunter,1610612737,ATL,57,29.5,5.3,11.6,0.459,2.1,5.3,0.385,2.9,3.4,0.847,
2023-24,Regular Season,1629001,De'Anthony Melton,1610612755,PHI,38,26.9,3.7,9.5,0.386,2.0,5.6,0.36,1.7,2.1,0.835,
2023-24,Regular Season,201599,DeAndre Jordan,1610612743,DEN,36,11.0,1.6,2.6,0.624,0.0,0.0,0.0,0.7,1.5,0.491,
2023-24,Regular Season,1630610,DeJon Jarreau,1610612763,MEM,9,16.6,1.9,5.6,0.34,0.4,1.4,0.308,0.6,1.2,0.455,
2023-24,Regular Season,201942,DeMar DeRozan,1610612741,CHI,79,37.8,8.2,17.2,0.48,0.9,2.8,0.333,6.6,7.7,0.853,
2023-24,Regular Season,1629731,Dean Wade,1610612739,CLE,54,20.5,1.8,4.3,0.414,1.5,3.7,0.391,0.4,0.5,0.769,
2023-24,Regular Season,1629028,Deandre Ayton,1610612757,POR,55,32.4,7.8,13.6,0.57,0.0,0.2,0.1,1.2,1.4,0.823,
2023-24,Regular Season,1627749,Dejounte Murray,1610612737,ATL,78,35.7,8.6,18.8,0.459,2.6,7.1,0.363,2.7,3.4,0.794,
2023-24,Regular Season,1626153,Delon Wright,1610612748,MIA,47,15.8,1.6,4.0,0.394,0.5,1.4,0.368,0.8,1.0,0.822,
2023-24,Regular Season,1630166,Deni Avdija,1610612764,WAS,75,30.1,5.4,10.7,0.506,1.2,3.1,0.374,2.7,3.6,0.74,
2023-24,Regular Season,203471,Dennis Schröder,1610612751,BKN,80,31.1,5.0,11.6,0.435,1.7,4.6,0.375,2.2,2.7,0.836,
2023-24,Regular Season,1628372,Dennis Smith Jr.,1610612751,BKN,56,18.9,2.6,6.0,0.435,0.6,1.9,0.294,0.8,1.0,0.741,
2023-24,Regular Season,1641726,Dereck Lively II,1610612742,DAL,55,23.5,4.0,5.4,0.747,0.0,0.0,0.0,0.7,1.5,0.506,
2023-24,Regular Season,1631220,Dereon Seabron,1610612740,NOP,6,9.2,0.7,2.2,0.308,0.2,0.3,0.5,0.8,1.0,0.833,
2023-24,Regular Season,1627884,Derrick Jones Jr.,1610612742,DAL,76,23.5,3.1,6.5,0.483,1.1,3.1,0.343,1.3,1.8,0.713,
2023-24,Regular Season,201565,Derrick Rose,1610612763,MEM,24,16.6,3.2,6.9,0.461,0.6,1.7,0.366,1.0,1.1,0.889,
2023-24,Regular Season,1628401,Derrick White,1610612738,BOS,73,32.6,5.3,11.5,0.461,2.7,6.8,0.396,1.9,2.1,0.901,
2023-24,Regular Season,1630217,Desmond Bane,1610612763,MEM,42,34.4,8.6,18.5,0.464,3.3,8.6,0.381,3.3,3.8,0.87,
2023-24,Regular Season,1626164,Devin Booker,1610612756,PHX,68,36.0,9.4,19.2,0.492,2.2,6.1,0.364,6.0,6.7,0.886,
2023-24,Regular Season,1630170,Devin Vassell,1610612759,SAS,68,33.1,7.3,15.5,0.472,2.4,6.6,0.372,2.4,3.0,0.801,
2023-24,Regular Season,1628984,Devonte' Graham,1610612759,SAS,23,13.6,1.7,4.7,0.352,1.1,3.6,0.301,0.6,0.7,0.813,
2023-24,Regular Season,1641926,Dexter Dennis,1610612742,DAL,4,7.5,2.5,4.8,0.526,0.3,2.0,0.125,0.3,0.8,0.333,
2023-24,Regular Season,1628415,Dillon Brooks,1610612745,HOU,72,30.9,4.6,10.7,0.428,1.8,5.1,0.359,1.7,2.0,0.844,
2023-24,Regular Season,1631376,Dmytro Skapintsev,1610612752,NYK,2,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-24,Regular Season,1627734,Domantas Sabonis,1610612758,SAC,82,35.7,7.7,13.0,0.594,0.4,1.1,0.379,3.6,5.1,0.704,
2023-24,Regular Season,1631230,Dominick Barlow,1610612759,SAS,33,12.7,1.7,3.4,0.496,0.1,0.3,0.333,0.9,1.3,0.69,
2023-24,Regular Season,1628378,Donovan Mitchell,1610612739,CLE,55,35.3,9.1,19.8,0.462,3.3,9.0,0.368,5.0,5.8,0.865,
2023-24,Regular Season,1628978,Donte DiVincenzo,1610612752,NYK,81,29.1,5.5,12.4,0.443,3.5,8.7,0.401,1.1,1.4,0.754,
2023-24,Regular Season,1627827,Dorian Finney-Smith,1610612751,BKN,68,28.4,3.2,7.5,0.421,1.7,4.9,0.348,0.5,0.7,0.717,
2023-24,Regular Season,203926,Doug McDermott,1610612754,IND,64,14.1,1.9,4.4,0.433,1.5,3.6,0.41,0.2,0.3,0.579,
2023-24,Regular Season,203110,Draymond Green,1610612744,GSW,55,27.1,3.4,6.8,0.497,0.9,2.3,0.395,1.0,1.3,0.73,
2023-24,Regular Season,1629234,Drew Eubanks,1610612756,PHX,75,15.6,2.0,3.4,0.601,0.0,0.0,1.0,1.0,1.2,0.774,
2023-24,Regular Season,1641809,Drew Peterson,1610612738,BOS,3,7.6,1.3,2.0,0.667,1.0,1.7,0.6,0.0,0.0,0.0,
2023-24,Regular Season,1630696,Dru Smith,1610612748,MIA,9,14.5,1.7,3.7,0.455,0.8,1.9,0.412,0.2,0.2,1.0,
2023-24,Regular Season,1629130,Duncan Robinson,1610612748,MIA,68,28.0,4.5,9.9,0.45,2.8,7.0,0.395,1.2,1.3,0.889,
2023-24,Regular Season,1641871,Duop Reath,1610612757,POR,68,17.9,3.4,7.3,0.461,1.3,3.6,0.359,1.0,1.4,0.742,
2023-24,Regular Season,203939,Dwight Powell,1610612742,DAL,63,13.3,1.1,1.7,0.679,0.0,0.0,0.333,1.0,1.4,0.708,
2023-24,Regular Season,1629685,Dylan Windler,1610612737,ATL,17,6.4,0.9,1.8,0.5,0.8,1.6,0.481,0.0,0.0,0.0,
2023-24,Regular Season,1630700,Dyson Daniels,1610612740,NOP,61,22.3,2.3,5.1,0.447,0.7,2.2,0.311,0.6,0.9,0.642,
2023-24,Regular Season,1630604,E.J. Liddell,1610612740,NOP,8,2.9,0.1,0.8,0.167,0.0,0.6,0.0,0.3,0.3,1.0,
2023-24,Regular Season,1641734,Emoni Bates,1610612739,CLE,15,8.9,1.0,3.3,0.306,0.7,2.2,0.303,0.1,0.3,0.25,
2023-24,Regular Season,201569,Eric Gordon,1610612756,PHX,68,27.8,4.0,9.1,0.443,2.2,5.8,0.378,0.8,0.9,0.797,
2023-24,Regular Season,1630647,Eugene Omoruyi,1610612764,WAS,43,9.1,1.9,3.9,0.485,0.3,1.1,0.283,0.7,1.1,0.653,
2023-24,Regular Season,203095,Evan Fournier,1610612765,DET,32,18.1,2.5,6.9,0.357,1.0,4.1,0.254,0.9,1.1,0.806,
2023-24,Regular Season,1630596,Evan Mobley,1610612739,CLE,50,30.6,6.4,11.0,0.58,0.4,1.2,0.373,2.5,3.4,0.719,
2023-24,Regular Season,1630196,Filip Petrusev,1610612755,PHI,3,3.1,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.7,0.5,
2023-24,Regular Season,1628373,Frank Ntilikina,1610612766,CHA,5,8.6,0.2,1.8,0.111,0.2,1.6,0.125,0.4,0.4,1.0,
2023-24,Regular Season,1630532,Franz Wagner,1610612753,ORL,72,32.5,7.3,15.2,0.482,1.3,4.6,0.281,3.8,4.4,0.85,
2023-24,Regular Season,1627832,Fred VanVleet,1610612745,HOU,73,36.8,5.8,13.9,0.416,3.1,8.0,0.387,2.7,3.1,0.86,
2023-24,Regular Season,1627788,Furkan Korkmaz,1610612755,PHI,35,8.6,0.9,2.2,0.395,0.4,1.1,0.35,0.4,0.6,0.7,
2023-24,Regular Season,1641713,GG Jackson,1610612763,MEM,48,25.7,5.0,11.7,0.428,2.1,6.0,0.357,2.4,3.2,0.752,
2023-24,Regular Season,1629216,Gabe Vincent,1610612747,LAL,11,19.8,1.4,4.5,0.306,0.3,2.5,0.107,0.1,0.2,0.5,
2023-24,Regular Season,202066,Garrett Temple,1610612761,TOR,27,10.7,1.1,2.9,0.372,0.4,1.5,0.3,0.7,0.8,0.818,
2023-24,Regular Season,1629726,Garrison Mathews,1610612737,ATL,66,15.0,1.6,3.4,0.456,1.3,2.9,0.44,0.5,0.6,0.81,
2023-24,Regular Season,203914,Gary Harris,1610612753,ORL,54,24.0,2.4,5.5,0.441,1.4,3.8,0.371,0.6,0.8,0.756,
2023-24,Regular Season,1627780,Gary Payton II,1610612744,GSW,44,15.5,2.3,4.2,0.563,0.5,1.3,0.364,0.3,0.5,0.609,
