PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,SEASON,SEASON_TYPE,PT_MEASURE_TYPE,REBOUNDING_SCOPE
201572,Brook Lopez,1610612749,MIL,79,48,31,2411.0,292,118,174,0.404,619,0.472,88,0.55,2023-24,Regular Season,Rebounding,defensive
1628971,Bruce Brown,1610612761,TOR,62,25,37,1754.0,231,28,201,0.121,382,0.605,35,0.666,2023-24,Regular Season,Rebounding,defensive
1628981,Bruno Fernando,1610612737,ATL,41,16,25,674.0,134,52,80,0.388,236,0.568,24,0.632,2023-24,Regular Season,Rebounding,defensive
1631121,Bryce McGowens,1610612766,CHA,47,8,39,767.0,85,14,71,0.165,155,0.548,15,0.607,2023-24,Regular Season,Rebounding,defensive
1631205,Buddy Boeheim,1610612765,DET,5,0,5,58.0,7,3,4,0.429,10,0.7,1,0.778,2023-24,Regular Season,Rebounding,defensive
1627741,Buddy Hield,1610612755,PHI,79,44,35,2061.0,203,33,167,0.163,350,0.58,30,0.634,2023-24,Regular Season,Rebounding,defensive
203468,CJ McCollum,1610612740,NOP,65,42,23,2133.0,244,24,220,0.098,394,0.619,37,0.683,2023-24,Regular Season,Rebounding,defensive
1630595,Cade Cunningham,1610612765,DET,61,9,52,2042.0,229,43,186,0.188,376,0.609,38,0.678,2023-24,Regular Season,Rebounding,defensive
1631216,Caleb Houstan,1610612753,ORL,39,19,20,652.0,56,11,45,0.196,90,0.622,7,0.675,2023-24,Regular Season,Rebounding,defensive
1628997,Caleb Martin,1610612748,MIA,63,36,27,1726.0,207,30,176,0.145,357,0.58,34,0.641,2023-24,Regular Season,Rebounding,defensive
1629629,Cam Reddish,1610612747,LAL,35,19,16,823.0,69,22,47,0.319,112,0.616,10,0.676,2023-24,Regular Season,Rebounding,defensive
1630560,Cam Thomas,1610612751,BKN,59,23,36,1902.0,182,30,152,0.165,360,0.506,33,0.557,2023-24,Regular Season,Rebounding,defensive
1641715,Cam Whitmore,1610612745,HOU,45,18,27,854.0,136,23,107,0.169,208,0.654,13,0.697,2023-24,Regular Season,Rebounding,defensive
1629661,Cameron Johnson,1610612751,BKN,57,21,36,1574.0,195,31,164,0.159,353,0.552,45,0.633,2023-24,Regular Season,Rebounding,defensive
1626166,Cameron Payne,1610612755,PHI,55,32,23,1007.0,95,15,78,0.158,161,0.59,6,0.613,2023-24,Regular Season,Rebounding,defensive
1627747,Caris LeVert,1610612739,CLE,67,38,29,1935.0,241,40,202,0.166,381,0.633,33,0.693,2023-24,Regular Season,Rebounding,defensive
1641717,Cason Wallace,1610612760,OKC,74,53,21,1560.0,135,29,107,0.215,251,0.538,26,0.6,2023-24,Regular Season,Rebounding,defensive
1626224,Cedi Osman,1610612759,SAS,61,15,46,1094.0,154,27,124,0.175,223,0.691,19,0.755,2023-24,Regular Season,Rebounding,defensive
1629646,Charles Bassey,1610612759,SAS,17,3,14,196.0,53,16,35,0.302,73,0.726,6,0.791,2023-24,Regular Season,Rebounding,defensive
1629718,Charlie Brown Jr.,1610612752,NYK,1,0,1,22.0,1,0,1,0.0,1,1.0,0,1.0,2023-24,Regular Season,Rebounding,defensive
1631096,Chet Holmgren,1610612760,OKC,82,57,25,2413.0,519,184,320,0.355,898,0.578,96,0.647,2023-24,Regular Season,Rebounding,defensive
1629002,Chimezie Metu,1610612765,DET,46,20,26,832.0,151,28,118,0.185,234,0.645,16,0.693,2023-24,Regular Season,Rebounding,defensive
1628449,Chris Boucher,1610612761,TOR,46,14,32,649.0,138,31,102,0.225,198,0.697,14,0.75,2023-24,Regular Season,Rebounding,defensive
1630537,Chris Duarte,1610612758,SAC,43,22,21,586.0,80,8,70,0.1,124,0.645,8,0.69,2023-24,Regular Season,Rebounding,defensive
1641753,Chris Livingston,1610612749,MIL,12,8,4,75.0,18,2,16,0.111,27,0.667,2,0.72,2023-24,Regular Season,Rebounding,defensive
101108,Chris Paul,1610612744,GSW,56,33,23,1497.0,203,41,162,0.202,345,0.588,24,0.632,2023-24,Regular Season,Rebounding,defensive
1631128,Christian Braun,1610612743,DEN,75,50,25,1554.0,223,44,171,0.197,329,0.678,25,0.734,2023-24,Regular Season,Rebounding,defensive
1626174,Christian Wood,1610612747,LAL,44,24,20,829.0,211,57,148,0.27,292,0.723,16,0.764,2023-24,Regular Season,Rebounding,defensive
1629643,Chuma Okeke,1610612753,ORL,28,12,16,362.0,62,14,46,0.226,88,0.705,6,0.756,2023-24,Regular Season,Rebounding,defensive
203991,Clint Capela,1610612737,ATL,73,33,40,1883.0,441,133,297,0.302,661,0.667,48,0.719,2023-24,Regular Season,Rebounding,defensive
1629632,Coby White,1610612741,CHI,77,36,41,2808.0,310,61,245,0.197,541,0.573,53,0.635,2023-24,Regular Season,Rebounding,defensive
1628998,Cody Martin,1610612766,CHA,27,7,20,736.0,90,23,66,0.256,146,0.616,9,0.657,2023-24,Regular Season,Rebounding,defensive
203469,Cody Zeller,1610612740,NOP,38,24,14,293.0,63,21,41,0.333,107,0.589,11,0.656,2023-24,Regular Season,Rebounding,defensive
1641732,Colby Jones,1610612758,SAC,21,9,12,175.0,23,7,16,0.304,40,0.575,3,0.622,2023-24,Regular Season,Rebounding,defensive
1630175,Cole Anthony,1610612753,ORL,78,47,31,1773.0,247,39,204,0.158,428,0.577,51,0.655,2023-24,Regular Season,Rebounding,defensive
1631306,Cole Swider,1610612748,MIA,5,4,1,38.0,5,2,3,0.4,10,0.5,3,0.714,2023-24,Regular Season,Rebounding,defensive
1630658,Colin Castleton,1610612747,LAL,7,3,4,39.0,6,3,3,0.5,10,0.6,2,0.75,2023-24,Regular Season,Rebounding,defensive
1631221,Collin Gillespie,1610612743,DEN,13,7,6,183.0,20,3,17,0.15,44,0.455,7,0.541,2023-24,Regular Season,Rebounding,defensive
1629012,Collin Sexton,1610612762,UTA,71,26,45,1910.0,134,16,118,0.119,239,0.561,18,0.606,2023-24,Regular Season,Rebounding,defensive
1630557,Corey Kispert,1610612764,WAS,73,13,60,1933.0,191,22,169,0.115,353,0.541,32,0.595,2023-24,Regular Season,Rebounding,defensive
202709,Cory Joseph,1610612744,GSW,15,8,7,196.0,22,2,19,0.091,38,0.579,6,0.688,2023-24,Regular Season,Rebounding,defensive
1641854,Craig Porter Jr.,1610612739,CLE,36,21,15,597.0,88,13,75,0.148,152,0.579,11,0.624,2023-24,Regular Season,Rebounding,defensive
1626156,D'Angelo Russell,1610612747,LAL,73,43,30,2393.0,205,24,179,0.117,389,0.527,40,0.587,2023-24,Regular Season,Rebounding,defensive
1630618,D.J. Carton,1610612761,TOR,3,2,1,29.0,2,2,0,1.0,3,0.667,0,0.667,2023-24,Regular Season,Rebounding,defensive
1628391,D.J. Wilson,1610612753,ORL,1,0,1,14.0,1,0,1,0.0,3,0.333,0,0.333,2023-24,Regular Season,Rebounding,defensive
1629610,DaQuan Jeffries,1610612752,NYK,3,1,2,8.0,3,0,3,0.0,4,0.75,0,0.75,2023-24,Regular Season,Rebounding,defensive
1630227,Daishen Nix,1610612750,MIN,3,2,1,20.0,2,0,2,0.0,3,0.667,0,0.667,2023-24,Regular Season,Rebounding,defensive
1630625,Dalano Banton,1610612757,POR,41,15,26,946.0,132,30,102,0.227,195,0.677,9,0.71,2023-24,Regular Season,Rebounding,defensive
1631207,Dalen Terry,1610612741,CHI,41,19,22,555.0,83,13,66,0.157,129,0.643,12,0.709,2023-24,Regular Season,Rebounding,defensive
1627745,Damian Jones,1610612739,CLE,23,13,10,202.0,40,14,26,0.35,67,0.597,2,0.615,2023-24,Regular Season,Rebounding,defensive
203081,Damian Lillard,1610612749,MIL,72,48,24,2541.0,284,36,243,0.127,460,0.617,29,0.659,2023-24,Regular Season,Rebounding,defensive
1629655,Daniel Gafford,1610612742,DAL,73,29,44,1790.0,360,120,232,0.333,680,0.529,81,0.601,2023-24,Regular Season,Rebounding,defensive
1628464,Daniel Theis,1610612746,LAC,54,34,20,935.0,152,48,104,0.316,311,0.489,41,0.563,2023-24,Regular Season,Rebounding,defensive
201568,Danilo Gallinari,1610612749,MIL,43,11,32,593.0,88,27,61,0.307,143,0.615,11,0.667,2023-24,Regular Season,Rebounding,defensive
201980,Danny Green,1610612755,PHI,1,0,1,14.0,2,0,2,0.0,2,1.0,0,1.0,2023-24,Regular Season,Rebounding,defensive
203957,Dante Exum,1610612742,DAL,47,31,16,965.0,123,17,104,0.138,174,0.707,12,0.759,2023-24,Regular Season,Rebounding,defensive
1627863,Danuel House Jr.,1610612755,PHI,26,17,9,441.0,42,11,29,0.262,86,0.488,14,0.583,2023-24,Regular Season,Rebounding,defensive
203967,Dario Saric,1610612744,GSW,58,32,26,1048.0,208,71,135,0.341,363,0.573,35,0.634,2023-24,Regular Season,Rebounding,defensive
1641727,Dariq Whitehead,1610612751,BKN,1,0,1,21.0,4,1,3,0.25,5,0.8,0,0.8,2023-24,Regular Season,Rebounding,defensive
1629647,Darius Bazley,1610612762,UTA,6,2,4,139.0,20,9,11,0.45,31,0.645,1,0.667,2023-24,Regular Season,Rebounding,defensive
1629636,Darius Garland,1610612739,CLE,52,28,24,1760.0,122,18,103,0.148,203,0.601,12,0.639,2023-24,Regular Season,Rebounding,defensive
1630561,David Duke Jr.,1610612759,SAS,2,1,1,40.0,8,3,5,0.375,12,0.667,2,0.8,2023-24,Regular Season,Rebounding,defensive
1631223,David Roddy,1610612756,PHX,51,20,31,1072.0,154,27,124,0.175,252,0.611,20,0.664,2023-24,Regular Season,Rebounding,defensive
1630558,Davion Mitchell,1610612758,SAC,48,27,21,806.0,75,9,66,0.12,124,0.605,15,0.688,2023-24,Regular Season,Rebounding,defensive
202722,Davis Bertans,1610612766,CHA,27,10,17,519.0,50,12,38,0.24,84,0.595,9,0.667,2023-24,Regular Season,Rebounding,defensive
1630549,Day'Ron Sharpe,1610612751,BKN,58,25,33,884.0,222,80,133,0.36,374,0.594,35,0.655,2023-24,Regular Season,Rebounding,defensive
1628368,De'Aaron Fox,1610612758,SAC,74,42,32,2659.0,273,52,217,0.19,442,0.618,41,0.681,2023-24,Regular Season,Rebounding,defensive
1629631,De'Andre Hunter,1610612737,ATL,55,25,30,1629.0,191,59,130,0.309,316,0.604,26,0.659,2023-24,Regular Season,Rebounding,defensive
1629001,De'Anthony Melton,1610612755,PHI,37,24,13,998.0,113,18,95,0.159,206,0.549,21,0.611,2023-24,Regular Season,Rebounding,defensive
201599,DeAndre Jordan,1610612743,DEN,34,23,11,385.0,103,38,62,0.369,140,0.736,5,0.763,2023-24,Regular Season,Rebounding,defensive
1630610,DeJon Jarreau,1610612763,MEM,9,2,7,150.0,36,7,29,0.194,47,0.766,5,0.857,2023-24,Regular Season,Rebounding,defensive
201942,DeMar DeRozan,1610612741,CHI,76,35,41,2870.0,287,45,238,0.157,487,0.589,45,0.649,2023-24,Regular Season,Rebounding,defensive
1629731,Dean Wade,1610612739,CLE,52,36,16,1093.0,181,37,141,0.204,317,0.571,33,0.637,2023-24,Regular Season,Rebounding,defensive
1629028,Deandre Ayton,1610612757,POR,54,13,41,1744.0,419,117,291,0.279,605,0.693,44,0.747,2023-24,Regular Season,Rebounding,defensive
1627749,Dejounte Murray,1610612737,ATL,78,34,44,2783.0,354,53,296,0.15,584,0.606,68,0.686,2023-24,Regular Season,Rebounding,defensive
1626153,Delon Wright,1610612748,MIA,39,15,24,666.0,67,15,54,0.224,121,0.554,15,0.632,2023-24,Regular Season,Rebounding,defensive
1630166,Deni Avdija,1610612764,WAS,75,14,61,2257.0,456,104,334,0.228,729,0.626,61,0.683,2023-24,Regular Season,Rebounding,defensive
203471,Dennis Schröder,1610612751,BKN,73,28,45,2276.0,198,23,173,0.116,344,0.576,31,0.633,2023-24,Regular Season,Rebounding,defensive
1628372,Dennis Smith Jr.,1610612751,BKN,46,17,29,917.0,108,16,92,0.148,194,0.557,18,0.614,2023-24,Regular Season,Rebounding,defensive
1641726,Dereck Lively II,1610612742,DAL,55,35,20,1294.0,243,91,147,0.374,446,0.545,43,0.603,2023-24,Regular Season,Rebounding,defensive
1631220,Dereon Seabron,1610612740,NOP,3,0,3,37.0,6,0,5,0.0,9,0.667,2,0.857,2023-24,Regular Season,Rebounding,defensive
1627884,Derrick Jones Jr.,1610612742,DAL,69,43,26,1682.0,167,42,120,0.251,305,0.548,22,0.59,2023-24,Regular Season,Rebounding,defensive
201565,Derrick Rose,1610612763,MEM,20,5,15,359.0,37,8,29,0.216,59,0.627,5,0.685,2023-24,Regular Season,Rebounding,defensive
1628401,Derrick White,1610612738,BOS,72,57,15,2346.0,256,46,209,0.18,479,0.534,50,0.597,2023-24,Regular Season,Rebounding,defensive
1630217,Desmond Bane,1610612763,MEM,42,14,28,1443.0,149,26,121,0.174,278,0.536,27,0.594,2023-24,Regular Season,Rebounding,defensive
1626164,Devin Booker,1610612756,PHX,65,42,23,2341.0,247,39,206,0.158,429,0.576,33,0.624,2023-24,Regular Season,Rebounding,defensive
1630170,Devin Vassell,1610612759,SAS,66,17,49,2191.0,234,48,183,0.205,356,0.657,27,0.711,2023-24,Regular Season,Rebounding,defensive
1628984,Devonte' Graham,1610612759,SAS,17,5,12,253.0,29,6,22,0.207,41,0.707,2,0.744,2023-24,Regular Season,Rebounding,defensive
1641926,Dexter Dennis,1610612742,DAL,2,0,2,20.0,6,1,5,0.167,7,0.857,0,0.857,2023-24,Regular Season,Rebounding,defensive
1628415,Dillon Brooks,1610612745,HOU,70,35,35,2178.0,193,45,146,0.233,335,0.576,41,0.656,2023-24,Regular Season,Rebounding,defensive
1627734,Domantas Sabonis,1610612758,SAC,82,46,36,2928.0,826,212,590,0.257,1264,0.653,123,0.724,2023-24,Regular Season,Rebounding,defensive
1631230,Dominick Barlow,1610612759,SAS,28,5,23,374.0,65,23,40,0.354,116,0.56,9,0.607,2023-24,Regular Season,Rebounding,defensive
1628378,Donovan Mitchell,1610612739,CLE,54,36,18,1912.0,234,43,191,0.184,363,0.645,20,0.682,2023-24,Regular Season,Rebounding,defensive
1628978,Donte DiVincenzo,1610612752,NYK,80,50,30,2339.0,233,37,195,0.159,412,0.566,50,0.644,2023-24,Regular Season,Rebounding,defensive
1627827,Dorian Finney-Smith,1610612751,BKN,65,28,37,1853.0,203,52,151,0.256,401,0.506,51,0.58,2023-24,Regular Season,Rebounding,defensive
203926,Doug McDermott,1610612754,IND,37,14,23,588.0,49,7,42,0.143,89,0.551,9,0.613,2023-24,Regular Season,Rebounding,defensive
203110,Draymond Green,1610612744,GSW,54,33,21,1462.0,319,83,221,0.26,482,0.662,38,0.718,2023-24,Regular Season,Rebounding,defensive
1629234,Drew Eubanks,1610612756,PHX,67,37,30,1082.0,214,64,144,0.299,343,0.624,21,0.665,2023-24,Regular Season,Rebounding,defensive
1641809,Drew Peterson,1610612738,BOS,1,1,0,8.0,1,0,1,0.0,2,0.5,1,1.0,2023-24,Regular Season,Rebounding,defensive
1630696,Dru Smith,1610612748,MIA,6,4,2,117.0,8,1,7,0.125,21,0.381,2,0.421,2023-24,Regular Season,Rebounding,defensive
1629130,Duncan Robinson,1610612748,MIA,60,35,25,1714.0,157,26,129,0.166,264,0.595,19,0.641,2023-24,Regular Season,Rebounding,defensive
1641871,Duop Reath,1610612757,POR,64,15,49,1173.0,156,46,107,0.295,330,0.473,44,0.545,2023-24,Regular Season,Rebounding,defensive
203939,Dwight Powell,1610612742,DAL,50,30,20,791.0,116,27,85,0.233,220,0.527,25,0.595,2023-24,Regular Season,Rebounding,defensive
1629685,Dylan Windler,1610612737,ATL,8,4,4,81.0,12,2,10,0.167,24,0.5,3,0.571,2023-24,Regular Season,Rebounding,defensive
1630700,Dyson Daniels,1610612740,NOP,57,33,24,1291.0,168,39,129,0.232,292,0.575,24,0.627,2023-24,Regular Season,Rebounding,defensive
1630604,E.J. Liddell,1610612740,NOP,3,1,2,7.0,5,2,3,0.4,5,1.0,0,1.0,2023-24,Regular Season,Rebounding,defensive
1641734,Emoni Bates,1610612739,CLE,7,3,4,92.0,13,4,10,0.308,16,0.813,0,0.813,2023-24,Regular Season,Rebounding,defensive
201569,Eric Gordon,1610612756,PHX,56,34,22,1566.0,103,19,83,0.184,199,0.518,18,0.569,2023-24,Regular Season,Rebounding,defensive
1630647,Eugene Omoruyi,1610612764,WAS,32,3,29,344.0,50,13,35,0.26,87,0.575,8,0.633,2023-24,Regular Season,Rebounding,defensive
203095,Evan Fournier,1610612765,DET,27,7,20,526.0,51,7,43,0.137,95,0.537,17,0.654,2023-24,Regular Season,Rebounding,defensive
1630596,Evan Mobley,1610612739,CLE,50,29,21,1532.0,357,117,228,0.328,577,0.619,71,0.706,2023-24,Regular Season,Rebounding,defensive
1630196,Filip Petrusev,1610612755,PHI,1,1,0,3.0,1,0,1,0.0,1,1.0,0,1.0,2023-24,Regular Season,Rebounding,defensive
1628373,Frank Ntilikina,1610612766,CHA,4,0,4,34.0,5,1,4,0.2,7,0.714,1,0.833,2023-24,Regular Season,Rebounding,defensive
1630532,Franz Wagner,1610612753,ORL,71,43,28,2314.0,309,52,254,0.168,465,0.665,20,0.694,2023-24,Regular Season,Rebounding,defensive
1627832,Fred VanVleet,1610612745,HOU,71,37,34,2616.0,245,41,202,0.167,456,0.537,44,0.595,2023-24,Regular Season,Rebounding,defensive
1627788,Furkan Korkmaz,1610612755,PHI,16,8,8,222.0,26,4,21,0.154,42,0.619,2,0.65,2023-24,Regular Season,Rebounding,defensive
1641713,GG Jackson,1610612763,MEM,43,12,31,1206.0,143,25,116,0.175,234,0.611,24,0.681,2023-24,Regular Season,Rebounding,defensive
1629216,Gabe Vincent,1610612747,LAL,7,4,3,134.0,5,1,4,0.2,9,0.556,1,0.625,2023-24,Regular Season,Rebounding,defensive
202066,Garrett Temple,1610612761,TOR,20,3,17,267.0,27,4,23,0.148,59,0.458,10,0.551,2023-24,Regular Season,Rebounding,defensive
1629726,Garrison Mathews,1610612737,ATL,48,24,24,746.0,74,10,64,0.135,118,0.627,8,0.673,2023-24,Regular Season,Rebounding,defensive
203914,Gary Harris,1610612753,ORL,42,25,17,1028.0,67,9,56,0.134,118,0.568,13,0.638,2023-24,Regular Season,Rebounding,defensive
1627780,Gary Payton II,1610612744,GSW,38,23,15,596.0,67,11,56,0.164,122,0.549,13,0.615,2023-24,Regular Season,Rebounding,defensive
1629018,Gary Trent Jr.,1610612761,TOR,64,21,43,1802.0,160,25,134,0.156,254,0.63,21,0.687,2023-24,Regular Season,Rebounding,defensive
1627777,Georges Niang,1610612739,CLE,79,47,32,1771.0,256,51,189,0.199,436,0.587,48,0.66,2023-24,Regular Season,Rebounding,defensive
203507,Giannis Antetokounmpo,1610612749,MIL,73,45,28,2567.0,645,153,482,0.237,922,0.7,57,0.746,2023-24,Regular Season,Rebounding,defensive
