PLAYER_ID,PLAYER_NAME,POSITION,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT,SEASON,SEASON_TYPE
1641788,Alex Fudge,SF,1610612742,DAL,21.0,6-8,80,200,Florida,USA,Undrafted,Undrafted,Undrafted,6,2.5,0.8,0.0,-47.3,0.087,0.029,0.176,0.472,0.0,2023-24,Regular Season
203458,Alex Len,C,1610612758,SAC,31.0,7-0,84,250,Maryland,Ukraine,2013,1,5,48,2.5,2.7,1.0,15.4,0.098,0.179,0.114,0.625,0.142,2023-24,Regular Season
1631214,Alondes Williams,SG,1610612748,MIA,25.0,6-4,76,210,Wake Forest,USA,Undrafted,Undrafted,Undrafted,7,0.7,0.1,0.0,-52.6,0.0,0.067,0.25,0.296,0.0,2023-24,Regular Season
1630578,Alperen Sengun,C,1610612745,HOU,21.0,6-11,83,243,,Turkey,2021,1,16,63,21.1,9.3,5.0,0.8,0.086,0.193,0.27,0.585,0.248,2023-24,Regular Season
1641735,Amari Bailey,PG,1610612766,CHA,20.0,6-3,75,185,UCLA,USA,2023,2,41,10,2.3,0.9,0.7,5.4,0.098,0.041,0.207,0.425,0.152,2023-24,Regular Season
1641708,Amen Thompson,SF,1610612745,HOU,21.0,6-7,79,200,,USA,2023,1,4,62,9.5,6.6,2.6,2.1,0.095,0.184,0.173,0.576,0.165,2023-24,Regular Season
1629599,Amir Coffey,SF,1610612746,LAC,27.0,6-7,79,210,Minnesota,USA,Undrafted,Undrafted,Undrafted,70,6.6,2.1,1.1,-3.4,0.02,0.08,0.119,0.604,0.068,2023-24,Regular Season
203083,Andre Drummond,C,1610612741,CHI,30.0,6-11,83,279,Connecticut,USA,2012,1,9,79,8.4,9.0,0.5,0.8,0.187,0.331,0.201,0.576,0.041,2023-24,Regular Season
1641748,Andre Jackson Jr.,SG,1610612749,MIL,22.0,6-6,78,209,Connecticut,USA,2023,2,36,57,2.2,2.0,0.9,-7.3,0.077,0.127,0.097,0.596,0.113,2023-24,Regular Season
1641847,Andrew Funk,SG,1610612741,CHI,24.0,6-5,77,200,Penn State,USA,Undrafted,Undrafted,Undrafted,5,0.0,0.0,0.0,17.0,0.0,0.0,0.108,0.0,0.0,2023-24,Regular Season
1629614,Andrew Nembhard,PG,1610612754,IND,24.0,6-4,76,191,Gonzaga,Canada,2022,2,31,68,9.2,2.1,4.1,2.2,0.021,0.06,0.161,0.573,0.208,2023-24,Regular Season
203952,Andrew Wiggins,SF,1610612744,GSW,29.0,6-7,79,197,Kansas,Canada,2014,1,1,71,13.2,4.5,1.7,-1.3,0.055,0.105,0.206,0.544,0.087,2023-24,Regular Season
1629014,Anfernee Simons,SG,1610612757,POR,25.0,6-3,75,193,,USA,2018,1,24,46,22.6,3.6,5.5,-10.6,0.013,0.097,0.276,0.568,0.268,2023-24,Regular Season
1641710,Anthony Black,PG,1610612753,ORL,20.0,6-7,79,200,Arkansas,USA,2023,1,6,69,4.6,2.0,1.3,-1.0,0.029,0.093,0.123,0.56,0.108,2023-24,Regular Season
203076,Anthony Davis,C,1610612747,LAL,31.0,6-10,82,253,Kentucky,USA,2012,1,1,76,24.7,12.6,3.5,2.6,0.093,0.252,0.261,0.621,0.151,2023-24,Regular Season
1630162,Anthony Edwards,SG,1610612750,MIN,22.0,6-4,76,225,Georgia,USA,2020,1,1,79,25.9,5.4,5.1,7.3,0.02,0.131,0.314,0.575,0.241,2023-24,Regular Season
1630264,Anthony Gill,PF,1610612764,WAS,31.0,6-8,80,230,Virginia,USA,Undrafted,Undrafted,Undrafted,50,3.8,1.9,0.7,1.2,0.078,0.117,0.177,0.537,0.098,2023-24,Regular Season
1629717,Armoni Brooks,PG,1610612751,BKN,26.0,6-3,75,195,Houston,USA,2019,,,10,4.2,1.8,0.5,13.7,0.061,0.098,0.188,0.448,0.06,2023-24,Regular Season
1630204,Ashton Hagans,PG,1610612757,POR,24.0,6-3,75,190,Kentucky,USA,Undrafted,Undrafted,Undrafted,19,4.2,2.4,2.8,-1.1,0.041,0.101,0.144,0.51,0.244,2023-24,Regular Season
1641709,Ausar Thompson,SF,1610612765,DET,21.0,6-6,78,205,,USA,2023,1,5,63,8.8,6.4,1.9,-5.3,0.077,0.173,0.161,0.522,0.108,2023-24,Regular Season
1630559,Austin Reaves,SG,1610612747,LAL,26.0,6-5,77,197,Oklahoma,USA,Undrafted,Undrafted,Undrafted,82,15.9,4.3,5.5,-1.0,0.023,0.107,0.198,0.613,0.237,2023-24,Regular Season
1630245,Ayo Dosunmu,SG,1610612741,CHI,24.0,6-5,77,200,Illinois,USA,2021,2,38,76,12.2,2.8,3.2,-3.3,0.024,0.072,0.168,0.604,0.157,2023-24,Regular Season
1628389,Bam Adebayo,C,1610612748,MIA,26.0,6-9,81,255,Kentucky,USA,2017,1,14,71,19.3,10.4,3.9,0.8,0.067,0.242,0.247,0.576,0.193,2023-24,Regular Season
1641767,Ben Sheppard,SG,1610612754,IND,22.0,6-6,78,190,Belmont,USA,2023,1,26,57,4.4,1.6,0.9,4.7,0.018,0.092,0.125,0.524,0.072,2023-24,Regular Season
1627732,Ben Simmons,PG,1610612751,BKN,27.0,6-10,82,240,Louisiana State,Australia,2016,1,1,15,6.1,7.9,5.7,-3.4,0.08,0.241,0.126,0.571,0.306,2023-24,Regular Season
1631097,Bennedict Mathurin,SF,1610612754,IND,22.0,6-5,77,210,Arizona,Canada,2022,1,6,59,14.5,4.0,2.0,-2.9,0.038,0.113,0.226,0.562,0.105,2023-24,Regular Season
1641731,Bilal Coulibaly,SF,1610612764,WAS,19.0,6-8,80,195,,France,2023,1,7,63,8.4,4.1,1.7,-11.0,0.031,0.116,0.139,0.543,0.086,2023-24,Regular Season
202687,Bismack Biyombo,C,1610612760,OKC,31.0,6-8,80,255,,DRC,2011,1,7,40,4.4,5.2,1.3,-3.8,0.076,0.179,0.106,0.562,0.087,2023-24,Regular Season
1631104,Blake Wesley,SG,1610612759,SAS,21.0,6-3,75,185,Notre Dame,USA,2022,1,25,61,4.4,1.5,2.7,-7.8,0.019,0.084,0.144,0.537,0.257,2023-24,Regular Season
1626246,Boban Marjanovic,C,1610612745,HOU,35.0,7-4,88,290,,Serbia,Undrafted,Undrafted,Undrafted,14,3.2,2.3,0.4,-13.4,0.1,0.309,0.247,0.56,0.12,2023-24,Regular Season
1626171,Bobby Portis,PF,1610612749,MIL,29.0,6-10,82,250,Arkansas,USA,2015,1,22,82,13.8,7.4,1.3,-0.1,0.071,0.228,0.224,0.581,0.078,2023-24,Regular Season
203992,Bogdan Bogdanović,SG,1610612737,ATL,31.0,6-5,77,225,,Serbia,2014,1,27,79,16.9,3.4,3.1,1.9,0.021,0.092,0.218,0.569,0.147,2023-24,Regular Season
202711,Bojan Bogdanovic,PF,1610612752,NYK,35.0,6-7,79,226,,Croatia,2011,2,31,57,15.2,2.7,1.7,-11.4,0.015,0.092,0.242,0.581,0.102,2023-24,Regular Season
1629626,Bol Bol,PF,1610612756,PHX,24.0,7-3,87,220,Oregon,Sudan,2019,2,44,43,5.2,3.2,0.4,0.1,0.069,0.202,0.156,0.7,0.054,2023-24,Regular Season
1630538,Bones Hyland,PG,1610612746,LAC,23.0,6-2,74,169,Virginia Commonwealth,USA,2021,1,26,37,6.9,1.5,2.5,-6.0,0.009,0.088,0.241,0.49,0.269,2023-24,Regular Season
203078,Bradley Beal,SG,1610612756,PHX,31.0,6-4,76,207,Florida,USA,2012,1,3,53,18.2,4.4,5.0,3.0,0.033,0.099,0.224,0.607,0.215,2023-24,Regular Season
1641764,Brandin Podziemski,SG,1610612744,GSW,21.0,6-4,76,205,Santa Clara,USA,2023,1,19,74,9.2,5.8,3.7,5.9,0.058,0.149,0.149,0.54,0.176,2023-24,Regular Season
1630527,Brandon Boston,SG,1610612746,LAC,22.0,6-6,78,188,Kentucky,USA,2021,2,51,32,5.2,1.6,0.4,-15.7,0.05,0.093,0.24,0.476,0.06,2023-24,Regular Season
1629634,Brandon Clarke,PF,1610612763,MEM,27.0,6-8,80,215,Gonzaga,Canada,2019,1,21,6,11.3,5.3,1.5,-3.9,0.077,0.145,0.188,0.548,0.111,2023-24,Regular Season
1627742,Brandon Ingram,SF,1610612740,NOP,26.0,6-8,80,190,Duke,USA,2016,1,2,64,20.8,5.1,5.7,4.0,0.021,0.133,0.269,0.578,0.259,2023-24,Regular Season
1641706,Brandon Miller,SF,1610612766,CHA,21.0,6-7,79,200,Alabama,USA,2023,1,2,74,17.3,4.3,2.4,-10.2,0.025,0.112,0.235,0.552,0.114,2023-24,Regular Season
1630314,Brandon Williams,PG,1610612742,DAL,24.0,6-1,73,190,Arizona,USA,Undrafted,Undrafted,Undrafted,17,3.2,0.8,1.0,-21.7,0.028,0.076,0.239,0.439,0.258,2023-24,Regular Season
1630296,Braxton Key,SF,1610612743,DEN,27.0,6-8,80,225,Virginia,USA,Undrafted,Undrafted,Undrafted,20,1.1,0.9,0.5,-8.3,0.049,0.242,0.148,0.536,0.231,2023-24,Regular Season
1641729,Brice Sensabaugh,SF,1610612762,UTA,20.0,6-5,77,235,Ohio State,USA,2023,1,28,32,7.5,3.2,1.7,-14.2,0.027,0.151,0.201,0.511,0.134,2023-24,Regular Season
201572,Brook Lopez,C,1610612749,MIL,36.0,7-1,85,282,Stanford,USA,2008,1,10,79,12.5,5.2,1.6,5.2,0.049,0.11,0.156,0.608,0.071,2023-24,Regular Season
1628971,Bruce Brown,SG,1610612761,TOR,27.0,6-4,76,202,Miami,USA,2018,2,42,67,10.8,4.2,2.9,-5.8,0.028,0.126,0.161,0.563,0.132,2023-24,Regular Season
1628981,Bruno Fernando,C,1610612737,ATL,25.0,6-9,81,240,Maryland,Angola,2019,2,34,45,6.3,4.3,1.0,-6.4,0.088,0.201,0.172,0.615,0.1,2023-24,Regular Season
1631121,Bryce McGowens,SG,1610612766,CHA,21.0,6-6,78,175,Nebraska,USA,2022,2,40,59,5.1,1.7,0.9,-13.0,0.019,0.098,0.147,0.565,0.086,2023-24,Regular Season
1631205,Buddy Boeheim,SF,1610612765,DET,24.0,6-5,77,205,Syracuse,USA,Undrafted,Undrafted,Undrafted,10,3.4,1.0,0.3,10.2,0.034,0.073,0.161,0.509,0.054,2023-24,Regular Season
1627741,Buddy Hield,SF,1610612755,PHI,31.0,6-4,76,220,Oklahoma,Bahamas,2016,1,6,84,12.1,3.2,2.8,1.1,0.027,0.098,0.186,0.578,0.143,2023-24,Regular Season
203468,CJ McCollum,PG,1610612740,NOP,32.0,6-3,75,190,Lehigh,USA,2013,1,10,66,20.0,4.3,4.6,3.7,0.018,0.116,0.244,0.592,0.209,2023-24,Regular Season
1630595,Cade Cunningham,PG,1610612765,DET,22.0,6-6,78,220,Oklahoma State,USA,2021,1,1,62,22.7,4.3,7.5,-7.9,0.016,0.115,0.298,0.546,0.359,2023-24,Regular Season
1631216,Caleb Houstan,SF,1610612753,ORL,21.0,6-8,80,205,Michigan,Canada,2022,2,32,59,4.3,1.4,0.5,-1.8,0.034,0.067,0.122,0.582,0.051,2023-24,Regular Season
1628997,Caleb Martin,SF,1610612748,MIA,28.0,6-5,77,205,Nevada,USA,Undrafted,Undrafted,Undrafted,64,10.0,4.4,2.2,1.9,0.042,0.119,0.168,0.531,0.118,2023-24,Regular Season
1629629,Cam Reddish,SF,1610612747,LAL,24.0,6-7,79,217,Duke,USA,2019,1,10,48,5.4,2.1,1.0,-2.8,0.028,0.071,0.123,0.504,0.062,2023-24,Regular Season
1630560,Cam Thomas,SG,1610612751,BKN,22.0,6-3,75,210,Louisiana State,Japan,2021,1,27,66,22.5,3.2,2.9,-5.2,0.013,0.089,0.296,0.554,0.151,2023-24,Regular Season
1641715,Cam Whitmore,SF,1610612745,HOU,19.0,6-7,79,230,Villanova,USA,2023,1,20,47,12.3,3.8,0.7,-1.0,0.044,0.148,0.255,0.561,0.058,2023-24,Regular Season
1629661,Cameron Johnson,PF,1610612751,BKN,28.0,6-8,80,210,North Carolina,USA,2019,1,11,58,13.4,4.3,2.4,-3.4,0.032,0.124,0.19,0.582,0.129,2023-24,Regular Season
1626166,Cameron Payne,PG,1610612755,PHI,29.0,6-3,75,183,Murray State,USA,2015,1,14,78,7.4,1.5,2.6,-0.8,0.016,0.073,0.185,0.566,0.222,2023-24,Regular Season
1627747,Caris LeVert,SG,1610612739,CLE,29.0,6-6,78,205,Michigan,USA,2016,1,20,68,14.0,4.1,5.1,2.8,0.02,0.121,0.224,0.524,0.258,2023-24,Regular Season
1641717,Cason Wallace,SG,1610612760,OKC,20.0,6-3,75,195,Kentucky,USA,2023,1,10,82,6.8,2.3,1.5,3.9,0.032,0.077,0.127,0.612,0.092,2023-24,Regular Season
1626224,Cedi Osman,SF,1610612759,SAS,29.0,6-7,79,230,,Turkey,2015,2,31,72,6.8,2.5,1.7,-13.2,0.018,0.122,0.146,0.601,0.131,2023-24,Regular Season
1629646,Charles Bassey,C,1610612759,SAS,23.0,6-10,82,230,Western Kentucky,Nigeria,2021,2,53,19,3.3,4.0,1.1,-11.6,0.102,0.265,0.11,0.739,0.136,2023-24,Regular Season
1629718,Charlie Brown Jr.,SG,1610612752,NYK,27.0,6-6,78,199,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,8,0.8,0.3,0.0,-1.0,0.025,0.027,0.145,0.3,0.0,2023-24,Regular Season
1631096,Chet Holmgren,C,1610612760,OKC,22.0,7-1,85,208,Gonzaga,USA,2022,1,2,82,16.5,7.9,2.4,9.0,0.056,0.198,0.21,0.632,0.112,2023-24,Regular Season
1629002,Chimezie Metu,C,1610612765,DET,27.0,6-10,82,225,USC,USA,2018,2,49,51,6.5,3.8,0.9,-6.6,0.05,0.177,0.162,0.61,0.08,2023-24,Regular Season
1628449,Chris Boucher,PF,1610612761,TOR,31.0,6-9,81,200,Oregon,Saint Lucia,Undrafted,Undrafted,Undrafted,50,6.4,4.1,0.5,2.4,0.084,0.202,0.167,0.625,0.044,2023-24,Regular Season
1630537,Chris Duarte,SF,1610612758,SAC,27.0,6-5,77,190,Oregon,Dominican Republic,2021,1,13,59,3.9,1.8,0.7,-3.1,0.034,0.113,0.146,0.512,0.082,2023-24,Regular Season
1641753,Chris Livingston,SF,1610612749,MIL,20.0,6-6,78,220,Kentucky,USA,2023,2,58,21,1.2,1.0,0.2,-14.3,0.037,0.222,0.136,0.547,0.075,2023-24,Regular Season
101108,Chris Paul,PG,1610612744,GSW,39.0,6-0,72,175,Wake Forest,USA,2005,1,4,58,9.2,3.9,6.8,2.8,0.011,0.126,0.154,0.544,0.342,2023-24,Regular Season
1631128,Christian Braun,SG,1610612743,DEN,23.0,6-6,78,220,Kansas,USA,2022,1,21,82,7.3,3.7,1.6,0.7,0.046,0.126,0.152,0.554,0.109,2023-24,Regular Season
1626174,Christian Wood,PF,1610612747,LAL,28.0,6-8,80,214,UNLV,USA,Undrafted,Undrafted,Undrafted,50,6.9,5.1,1.0,0.0,0.048,0.226,0.173,0.568,0.079,2023-24,Regular Season
1629643,Chuma Okeke,SF,1610612753,ORL,25.0,6-7,79,229,Auburn,USA,2019,1,16,47,2.3,1.7,0.4,-7.3,0.039,0.145,0.131,0.465,0.076,2023-24,Regular Season
203991,Clint Capela,C,1610612737,ATL,30.0,6-10,82,256,,Switzerland,2014,1,25,73,11.5,10.6,1.2,-0.1,0.157,0.232,0.167,0.59,0.067,2023-24,Regular Season
1629632,Coby White,PG,1610612741,CHI,24.0,6-5,77,195,North Carolina,USA,2019,1,7,79,19.1,4.5,5.1,-0.7,0.015,0.11,0.224,0.57,0.204,2023-24,Regular Season
1628998,Cody Martin,SF,1610612766,CHA,28.0,6-6,78,205,Nevada,USA,2019,2,36,28,7.5,3.9,3.7,-10.5,0.024,0.124,0.157,0.46,0.192,2023-24,Regular Season
203469,Cody Zeller,C,1610612740,NOP,31.0,6-11,83,240,Indiana,USA,2013,1,4,43,1.8,2.6,0.9,6.3,0.133,0.185,0.116,0.483,0.149,2023-24,Regular Season
1641732,Colby Jones,SG,1610612758,SAC,22.0,6-6,78,207,Xavier,USA,2023,2,34,30,2.1,1.3,0.7,1.5,0.076,0.12,0.178,0.422,0.159,2023-24,Regular Season
1630175,Cole Anthony,PG,1610612753,ORL,24.0,6-2,74,185,North Carolina,USA,2020,1,15,81,11.6,3.8,2.9,2.6,0.036,0.14,0.232,0.545,0.2,2023-24,Regular Season
1631306,Cole Swider,SF,1610612748,MIA,25.0,6-8,80,220,Syracuse,USA,Undrafted,Undrafted,Undrafted,18,2.3,0.4,0.3,-11.1,0.011,0.075,0.226,0.54,0.102,2023-24,Regular Season
1630658,Colin Castleton,C,1610612747,LAL,24.0,6-10,82,250,Florida,USA,Undrafted,Undrafted,Undrafted,16,1.5,0.8,0.2,-35.2,0.094,0.118,0.157,0.644,0.107,2023-24,Regular Season
1631221,Collin Gillespie,PG,1610612743,DEN,25.0,6-1,73,195,Villanova,USA,Undrafted,Undrafted,Undrafted,24,3.6,0.9,1.1,2.5,0.004,0.085,0.166,0.586,0.164,2023-24,Regular Season
1629012,Collin Sexton,SG,1610612762,UTA,25.0,6-3,75,190,Alabama,USA,2018,1,8,78,18.7,2.6,4.9,-3.4,0.033,0.064,0.267,0.607,0.283,2023-24,Regular Season
1630557,Corey Kispert,SF,1610612764,WAS,25.0,6-6,78,224,Gonzaga,USA,2021,1,15,80,13.4,2.8,2.0,-10.7,0.014,0.091,0.191,0.62,0.111,2023-24,Regular Season
202709,Cory Joseph,PG,1610612744,GSW,32.0,6-2,74,200,Texas,Canada,2011,1,29,26,2.4,1.2,1.6,-3.0,0.019,0.083,0.108,0.47,0.174,2023-24,Regular Season
1641854,Craig Porter Jr.,PG,1610612739,CLE,24.0,6-1,73,180,Wichita State,USA,Undrafted,Undrafted,Undrafted,51,5.6,2.1,2.3,-1.6,0.035,0.138,0.201,0.564,0.265,2023-24,Regular Season
1626156,D'Angelo Russell,PG,1610612747,LAL,28.0,6-3,75,193,Ohio State,USA,2015,1,2,76,18.0,3.1,6.3,2.6,0.012,0.079,0.222,0.588,0.261,2023-24,Regular Season
1641793,D'Moi Hodge,SG,1610612747,LAL,25.0,6-3,75,188,Missouri,British Virgin Islands,Undrafted,Undrafted,Undrafted,7,2.0,0.0,0.7,-44.2,0.0,0.0,0.172,0.441,0.227,2023-24,Regular Season
1630618,D.J. Carton,SG,1610612761,TOR,23.0,6-3,75,200,Marquette,USA,Undrafted,Undrafted,Undrafted,4,2.8,1.0,0.8,-41.3,0.051,0.043,0.125,0.539,0.15,2023-24,Regular Season
1628391,D.J. Wilson,PF,1610612753,ORL,28.0,6-10,82,231,Michigan,USA,2017,1,17,2,5.0,1.0,1.0,2.8,0.083,0.071,0.182,0.833,0.222,2023-24,Regular Season
1629610,DaQuan Jeffries,SG,1610612752,NYK,26.0,6-5,77,222,Tulsa,USA,Undrafted,Undrafted,Undrafted,17,0.8,0.3,0.3,-7.4,0.0,0.096,0.193,0.391,0.185,2023-24,Regular Season
1630227,Daishen Nix,PG,1610612750,MIN,22.0,6-3,75,226,,USA,Undrafted,Undrafted,Undrafted,15,1.8,0.2,0.4,20.2,0.018,0.043,0.241,0.507,0.14,2023-24,Regular Season
1630625,Dalano Banton,PG,1610612757,POR,24.0,6-8,80,204,Nebraska,Canada,2021,2,46,54,10.3,3.3,2.4,-10.2,0.036,0.13,0.25,0.504,0.2,2023-24,Regular Season
1631207,Dalen Terry,SG,1610612741,CHI,21.0,6-7,79,195,Arizona,USA,2022,1,18,59,3.1,1.9,1.4,2.2,0.042,0.124,0.127,0.512,0.151,2023-24,Regular Season
1627745,Damian Jones,C,1610612739,CLE,29.0,6-10,82,245,Vanderbilt,USA,2016,1,30,39,2.7,1.6,0.4,-18.7,0.075,0.167,0.149,0.659,0.097,2023-24,Regular Season
203081,Damian Lillard,PG,1610612749,MIL,33.0,6-2,74,195,Weber State,USA,2012,1,6,73,24.3,4.4,7.0,6.9,0.014,0.102,0.274,0.59,0.284,2023-24,Regular Season
1629655,Daniel Gafford,PF,1610612742,DAL,25.0,6-10,82,234,Arkansas,USA,2019,2,38,74,11.0,7.6,1.6,-2.2,0.105,0.186,0.145,0.731,0.083,2023-24,Regular Season
1628464,Daniel Theis,C,1610612746,LAC,32.0,6-8,80,245,,Germany,Undrafted,Undrafted,Undrafted,60,6.3,4.1,1.0,2.4,0.084,0.15,0.15,0.597,0.081,2023-24,Regular Season
201568,Danilo Gallinari,SF,1610612749,MIL,35.0,6-10,82,236,,Italy,2008,1,6,49,5.7,2.2,1.1,-8.4,0.032,0.146,0.171,0.601,0.127,2023-24,Regular Season
201980,Danny Green,SG,1610612755,PHI,37.0,6-6,78,215,North Carolina,USA,2009,2,46,2,0.0,1.0,0.5,-5.9,0.0,0.111,0.043,0.0,0.056,2023-24,Regular Season
203957,Dante Exum,PG,1610612742,DAL,28.0,6-5,77,214,,Australia,2014,1,5,55,7.8,2.7,2.9,10.3,0.023,0.108,0.148,0.645,0.181,2023-24,Regular Season
1627863,Danuel House Jr.,SF,1610612755,PHI,31.0,6-6,78,220,Texas A&M,USA,Undrafted,Undrafted,Undrafted,34,4.2,1.7,0.8,2.3,0.03,0.081,0.116,0.575,0.075,2023-24,Regular Season
203967,Dario Saric,C,1610612744,GSW,30.0,6-10,82,225,,Croatia,2014,1,12,64,8.0,4.4,2.3,-1.6,0.063,0.192,0.19,0.6,0.187,2023-24,Regular Season
1641727,Dariq Whitehead,SF,1610612751,BKN,19.0,6-6,78,220,Duke,USA,2023,1,22,2,1.5,2.0,1.5,-42.8,0.0,0.19,0.094,0.255,0.143,2023-24,Regular Season
1629647,Darius Bazley,PF,1610612762,UTA,24.0,6-9,81,216,,USA,2019,1,23,9,5.3,3.1,0.8,-11.3,0.051,0.132,0.118,0.68,0.062,2023-24,Regular Season
1629636,Darius Garland,PG,1610612739,CLE,24.0,6-1,73,192,Vanderbilt,USA,2019,1,5,57,18.0,2.7,6.5,2.1,0.017,0.064,0.249,0.56,0.295,2023-24,Regular Season
1630561,David Duke Jr.,SG,1610612759,SAS,24.0,6-4,76,204,Providence,USA,Undrafted,Undrafted,Undrafted,4,6.5,2.5,1.3,4.4,0.042,0.14,0.179,0.673,0.132,2023-24,Regular Season
1631223,David Roddy,PF,1610612756,PHX,23.0,6-4,76,255,Colorado State,USA,2022,1,23,65,6.5,3.2,1.2,-9.3,0.042,0.134,0.177,0.484,0.102,2023-24,Regular Season
1630558,Davion Mitchell,PG,1610612758,SAC,25.0,6-0,72,202,Baylor,USA,2021,1,9,72,5.3,1.3,1.9,-2.6,0.017,0.071,0.147,0.555,0.168,2023-24,Regular Season
202722,Davis Bertans,PF,1610612766,CHA,31.0,6-10,82,225,,Latvia,2011,2,42,43,6.7,1.4,0.8,-7.2,0.013,0.081,0.169,0.583,0.076,2023-24,Regular Season
1630549,Day'Ron Sharpe,C,1610612751,BKN,22.0,6-9,81,265,North Carolina,USA,2021,1,29,61,6.8,6.4,1.4,4.8,0.163,0.235,0.185,0.596,0.137,2023-24,Regular Season
1628368,De'Aaron Fox,PG,1610612758,SAC,26.0,6-3,75,185,Kentucky,USA,2017,1,5,74,26.6,4.6,5.6,4.3,0.024,0.104,0.3,0.567,0.244,2023-24,Regular Season
1629631,De'Andre Hunter,SF,1610612737,ATL,26.0,6-8,80,221,Virginia,USA,2019,1,4,57,15.6,3.9,1.5,-1.3,0.018,0.116,0.204,0.595,0.073,2023-24,Regular Season
1629001,De'Anthony Melton,SG,1610612755,PHI,26.0,6-3,75,200,Southern California,USA,2018,2,46,38,11.1,3.7,3.0,10.0,0.027,0.111,0.177,0.533,0.144,2023-24,Regular Season
201599,DeAndre Jordan,C,1610612743,DEN,35.0,6-11,83,265,Texas A&M,USA,2008,2,35,36,3.9,4.4,0.7,-10.7,0.126,0.237,0.147,0.61,0.098,2023-24,Regular Season
1630610,DeJon Jarreau,SG,1610612763,MEM,26.0,6-5,77,185,Houston,USA,Undrafted,Undrafted,Undrafted,9,4.8,4.9,2.9,-4.6,0.043,0.238,0.171,0.392,0.257,2023-24,Regular Season
