PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE,RANGE_LABEL
1627832,Fred VanVleet,1610612745,HOU,30.0,73,69,0.306,126,311,0.405,0.484,0.178,77,181,0.425,0.128,49,130,0.377,2023-24,Regular Season,7+ Dribbles
1628378,Donovan Mitchell,1610612739,CLE,27.0,55,55,0.28,140,305,0.459,0.511,0.191,108,208,0.519,0.089,32,97,0.33,2023-24,Regular Season,7+ Dribbles
1629014,Anfernee Simons,1610612757,POR,25.0,45,44,0.358,127,293,0.433,0.485,0.243,97,199,0.487,0.115,30,94,0.319,2023-24,Regular Season,7+ Dribbles
1630560,Cam Thomas,1610612751,BKN,22.0,63,61,0.256,128,290,0.441,0.478,0.202,107,229,0.467,0.054,21,61,0.344,2023-24,Regular Season,7+ Dribbles
1627750,Jamal Murray,1610612743,DEN,27.0,57,54,0.306,137,289,0.474,0.521,0.238,110,225,0.489,0.068,27,64,0.422,2023-24,Regular Season,7+ Dribbles
1631114,Jalen Williams,1610612760,OKC,23.0,71,69,0.286,135,284,0.475,0.495,0.252,124,250,0.496,0.034,11,34,0.324,2023-24,Regular Season,7+ Dribbles
1629673,Jordan Poole,1610612764,WAS,25.0,78,72,0.239,100,283,0.353,0.385,0.17,82,201,0.408,0.069,18,82,0.22,2023-24,Regular Season,7+ Dribbles
2544,LeBron James,1610612747,LAL,39.0,70,66,0.223,139,275,0.505,0.549,0.175,115,216,0.532,0.048,24,59,0.407,2023-24,Regular Season,7+ Dribbles
202681,Kyrie Irving,1610612742,DAL,32.0,57,55,0.244,132,272,0.485,0.517,0.195,115,217,0.53,0.049,17,55,0.309,2023-24,Regular Season,7+ Dribbles
1629636,Darius Garland,1610612739,CLE,24.0,57,57,0.315,109,265,0.411,0.462,0.227,82,191,0.429,0.088,27,74,0.365,2023-24,Regular Season,7+ Dribbles
1627759,Jaylen Brown,1610612738,BOS,27.0,69,64,0.198,128,244,0.525,0.559,0.156,111,193,0.575,0.041,17,51,0.333,2023-24,Regular Season,7+ Dribbles
204456,T.J. McConnell,1610612754,IND,32.0,71,65,0.41,140,243,0.576,0.58,0.405,138,240,0.575,0.005,2,3,0.667,2023-24,Regular Season,7+ Dribbles
1626156,D'Angelo Russell,1610612747,LAL,28.0,75,71,0.227,103,239,0.431,0.475,0.176,82,186,0.441,0.05,21,53,0.396,2023-24,Regular Season,7+ Dribbles
1630559,Austin Reaves,1610612747,LAL,26.0,81,74,0.258,122,237,0.515,0.568,0.197,97,181,0.536,0.061,25,56,0.446,2023-24,Regular Season,7+ Dribbles
1629632,Coby White,1610612741,CHI,24.0,78,70,0.198,118,235,0.502,0.515,0.179,112,212,0.528,0.019,6,23,0.261,2023-24,Regular Season,7+ Dribbles
1626179,Terry Rozier,1610612748,MIA,30.0,61,60,0.235,115,235,0.489,0.545,0.179,89,179,0.497,0.056,26,56,0.464,2023-24,Regular Season,7+ Dribbles
1629012,Collin Sexton,1610612762,UTA,25.0,77,69,0.222,106,226,0.469,0.493,0.189,95,193,0.492,0.032,11,33,0.333,2023-24,Regular Season,7+ Dribbles
203471,Dennis Schröder,1610612751,BKN,30.0,79,69,0.238,98,218,0.45,0.463,0.212,92,194,0.474,0.026,6,24,0.25,2023-24,Regular Season,7+ Dribbles
202331,Paul George,1610612746,LAC,34.0,73,70,0.175,105,212,0.495,0.559,0.123,78,149,0.523,0.052,27,63,0.429,2023-24,Regular Season,7+ Dribbles
