PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,SEASON,SEASON_TYPE
1642848,Tre Johnson,1610612764,WAS,20.0,58,1401.0,149,80,69,81,0,9,22,7,6,13,0.538,0.462,1,10,11,4,11,0.091,0.909,1.0,0.364,2025-26,Regular Season
1630200,Tre Jones,1610612741,CHI,26.0,60,1619.0,151,93,58,136,7,18,43,12,11,23,0.522,0.478,0,19,19,12,19,0.0,1.0,1.0,0.632,2025-26,Regular Season
1630544,Tre Mann,1610612766,CHA,25.0,42,630.0,77,43,34,50,0,9,23,6,8,14,0.429,0.571,0,6,6,2,6,0.0,1.0,1.0,0.333,2025-26,Regular Season
1630570,Trendon Watford,1610612755,PHI,25.0,50,847.0,182,97,85,43,0,17,41,13,6,19,0.684,0.316,2,8,10,4,10,0.2,0.8,1.0,0.4,2025-26,Regular Season
1642280,Trentyn Flowers,1610612741,CHI,21.0,2,6.0,2,2,0,1,0,0,0,1,0,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1630286,Trevon Scott,1610612751,BKN,29.0,1,8.0,2,2,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1641725,Trey Alexander,1610612740,NOP,22.0,4,40.0,7,6,1,7,0,0,0,0,0,0,0.0,0.0,0,4,4,0,4,0.0,1.0,1.0,0.0,2025-26,Regular Season
1641998,Trey Jemison III,1610612752,NYK,26.0,9,57.0,12,11,1,5,0,6,14,1,1,2,0.5,0.5,0,5,5,2,5,0.0,1.0,1.0,0.4,2025-26,Regular Season
1630530,Trey Murphy III,1610612740,NOP,25.0,66,2341.0,315,172,143,184,0,39,84,16,25,41,0.39,0.61,2,17,18,9,19,0.105,0.895,0.947,0.474,2025-26,Regular Season
1642400,Tristan Enaruna,1610612739,CLE,24.0,3,18.0,3,2,1,1,0,1,3,1,0,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1641774,Tristan Vukcevic,1610612764,WAS,23.0,47,665.0,203,143,60,55,1,74,176,8,4,12,0.667,0.333,3,24,27,13,27,0.111,0.889,1.0,0.481,2025-26,Regular Season
1641783,Tristan da Silva,1610612753,ORL,24.0,72,1784.0,278,180,98,123,0,27,57,13,11,24,0.542,0.458,1,42,43,25,43,0.023,0.977,1.0,0.581,2025-26,Regular Season
1629660,Ty Jerome,1610612763,MEM,28.0,15,339.0,32,12,20,41,0,2,6,3,1,4,0.75,0.25,1,2,3,3,3,0.333,0.667,1.0,1.0,2025-26,Regular Season
1631102,TyTy Washington Jr.,1610612746,LAC,24.0,6,53.0,7,3,4,6,0,0,0,1,0,1,1.0,0.0,0,1,1,0,1,0.0,1.0,1.0,0.0,2025-26,Regular Season
1631174,Tyler Burton,1610612763,MEM,26.0,12,307.0,44,27,17,29,0,2,4,2,6,8,0.25,0.75,0,2,2,2,2,0.0,1.0,1.0,1.0,2025-26,Regular Season
1629639,Tyler Herro,1610612748,MIA,26.0,30,952.0,100,74,26,38,0,1,3,5,6,11,0.455,0.545,0,1,1,0,1,0.0,1.0,1.0,0.0,2025-26,Regular Season
1642278,Tyler Kolek,1610612752,NYK,25.0,49,684.0,72,42,30,38,2,5,11,6,10,16,0.375,0.625,0,8,8,3,8,0.0,1.0,1.0,0.375,2025-26,Regular Season
1641890,Tyler Smith,1610612742,DAL,21.0,8,77.0,16,9,7,2,0,2,4,1,0,1,1.0,0.0,0,3,3,1,3,0.0,1.0,1.0,0.333,2025-26,Regular Season
1631213,Tyrese Martin,1610612755,PHI,27.0,40,732.0,97,51,46,53,0,6,14,10,12,22,0.455,0.545,2,8,10,7,10,0.2,0.8,1.0,0.7,2025-26,Regular Season
1630178,Tyrese Maxey,1610612755,PHI,25.0,65,2490.0,259,113,146,235,3,20,45,16,32,48,0.333,0.667,1,13,13,4,14,0.071,0.929,0.929,0.286,2025-26,Regular Season
1642878,Tyrese Proctor,1610612739,CLE,22.0,37,429.0,38,16,22,52,1,7,16,4,6,10,0.4,0.6,1,6,7,2,7,0.143,0.857,1.0,0.286,2025-26,Regular Season
1630623,Tyson Etienne,1610612751,BKN,26.0,13,204.0,16,11,5,11,0,0,0,2,3,5,0.4,0.6,0,3,3,0,3,0.0,1.0,1.0,0.0,2025-26,Regular Season
1626145,Tyus Jones,1610612743,DEN,29.0,50,788.0,44,13,31,53,0,5,12,2,3,5,0.4,0.6,0,5,5,3,5,0.0,1.0,1.0,0.6,2025-26,Regular Season
1642845,VJ Edgecombe,1610612755,PHI,20.0,70,2436.0,302,176,126,228,0,18,40,36,40,76,0.474,0.526,2,21,23,12,23,0.087,0.913,1.0,0.522,2025-26,Regular Season
1641705,Victor Wembanyama,1610612759,SAS,22.0,61,1784.0,559,398,161,160,3,86,186,18,13,31,0.581,0.419,20,43,63,48,63,0.317,0.683,1.0,0.762,2025-26,Regular Season
1631246,Vince Williams Jr.,1610612762,UTA,25.0,40,819.0,112,65,47,72,1,6,15,11,5,16,0.688,0.313,2,6,8,4,8,0.25,0.75,1.0,0.5,2025-26,Regular Season
1642884,Vladislav Goldin,1610612748,MIA,24.0,3,11.0,5,4,1,2,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,0.0,1.0,1.0,1.0,2025-26,Regular Season
1630249,Vít Krejčí,1610612757,POR,25.0,63,1381.0,269,154,115,92,0,21,47,9,16,25,0.36,0.64,0,19,19,6,19,0.0,1.0,1.0,0.316,2025-26,Regular Season
1631117,Walker Kessler,1610612762,UTA,24.0,5,154.0,43,34,9,16,0,16,39,4,0,4,1.0,0.0,4,8,11,7,12,0.333,0.667,0.917,0.583,2025-26,Regular Season
1642383,Walter Clayton Jr.,1610612763,MEM,23.0,65,1321.0,276,123,153,85,4,13,30,9,10,19,0.474,0.526,0,13,13,8,13,0.0,1.0,1.0,0.615,2025-26,Regular Season
1628976,Wendell Carter Jr.,1610612753,ORL,26.0,73,2162.0,564,421,143,117,1,202,459,20,21,41,0.488,0.512,35,144,179,99,179,0.196,0.804,1.0,0.553,2025-26,Regular Season
1631111,Wendell Moore Jr.,1610612765,DET,24.0,5,54.0,9,5,4,4,0,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1642954,Will Richard,1610612744,GSW,23.0,64,1316.0,142,75,67,151,5,14,32,9,10,19,0.474,0.526,7,13,20,15,20,0.35,0.65,1.0,0.75,2025-26,Regular Season
1642860,Will Riley,1610612764,WAS,20.0,63,1442.0,207,136,71,74,1,11,28,4,9,13,0.308,0.692,2,16,17,10,18,0.111,0.889,0.944,0.556,2025-26,Regular Season
1630214,Xavier Tillman,1610612766,CHA,27.0,19,160.0,53,28,25,18,0,20,47,0,4,4,0.0,1.0,7,4,11,8,12,0.583,0.333,1.0,0.727,2025-26,Regular Season
1642905,Yang Hansen,1610612757,POR,20.0,36,283.0,113,76,37,17,0,37,86,5,0,5,1.0,0.0,4,22,25,10,26,0.154,0.846,0.962,0.385,2025-26,Regular Season
1642949,Yanic Konan Niederhäuser,1610612746,LAC,23.0,33,399.0,137,114,23,21,2,46,103,1,0,1,1.0,0.0,7,18,25,17,25,0.28,0.72,1.0,0.68,2025-26,Regular Season
1642530,Yuki Kawamura,1610612741,CHI,24.0,9,131.0,8,1,7,11,1,0,0,0,1,1,0.0,1.0,2,2,4,2,4,0.5,0.5,1.0,0.5,2025-26,Regular Season
1642274,Yves Missi,1610612740,NOP,21.0,65,1257.0,435,281,154,50,0,122,263,21,12,33,0.636,0.364,33,42,74,43,75,0.44,0.56,0.987,0.573,2025-26,Regular Season
1642258,Zaccharie Risacher,1610612737,ATL,20.0,64,1453.0,284,181,103,137,0,8,20,8,14,22,0.364,0.636,4,13,17,10,17,0.235,0.765,1.0,0.588,2025-26,Regular Season
1628380,Zach Collins,1610612741,CHI,28.0,10,184.0,57,42,15,10,0,23,53,2,1,3,0.667,0.333,3,10,13,9,13,0.231,0.769,1.0,0.692,2025-26,Regular Season
1641744,Zach Edey,1610612763,MEM,23.0,11,284.0,88,74,14,12,0,35,78,2,1,3,0.667,0.333,19,26,45,36,45,0.422,0.578,1.0,0.8,2025-26,Regular Season
203897,Zach LaVine,1610612758,SAC,31.0,39,1224.0,166,75,91,50,0,7,16,3,6,9,0.333,0.667,0,7,7,3,7,0.0,1.0,1.0,0.429,2025-26,Regular Season
1630192,Zeke Nnaji,1610612743,DEN,25.0,46,577.0,163,105,58,43,1,54,133,4,6,10,0.4,0.6,5,12,16,8,17,0.294,0.706,0.941,0.471,2025-26,Regular Season
1630533,Ziaire Williams,1610612751,BKN,24.0,55,1266.0,202,91,111,173,1,8,18,10,17,27,0.37,0.63,0,10,10,5,10,0.0,1.0,1.0,0.5,2025-26,Regular Season
1629627,Zion Williamson,1610612740,NOP,25.0,61,1813.0,253,115,138,123,1,49,120,24,10,34,0.706,0.294,11,39,49,36,50,0.22,0.78,0.98,0.72,2025-26,Regular Season
1642389,Zyon Pullin,1610612750,MIN,25.0,1,5.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
