PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1630578,Alperen Sengun,1610612745,HOU,68,43,25,2271.0,48,130,0.369,125,29.0,95.0,0.305,0.481,2025-26,Regular Season,CatchShoot
1642873,Amari Williams,1610612738,BOS,21,14,7,136.0,0,1,0.0,0,nan,nan,nan,0.0,2025-26,Regular Season,CatchShoot
1641708,Amen Thompson,1610612745,HOU,75,46,29,2795.0,29,120,0.242,80,22.0,92.0,0.239,0.333,2025-26,Regular Season,CatchShoot
1629599,Amir Coffey,1610612756,PHX,43,18,25,437.0,12,38,0.316,36,12.0,38.0,0.316,0.474,2025-26,Regular Season,CatchShoot
1643158,Andersson Garcia,1610612762,UTA,5,1,4,169.0,1,12,0.083,3,1.0,12.0,0.083,0.125,2025-26,Regular Season,CatchShoot
203083,Andre Drummond,1610612755,PHI,58,31,27,1123.0,28,80,0.35,84,28.0,78.0,0.359,0.525,2025-26,Regular Season,CatchShoot
1641748,Andre Jackson Jr.,1610612749,MIL,44,11,33,342.0,9,41,0.22,27,9.0,37.0,0.243,0.329,2025-26,Regular Season,CatchShoot
1629614,Andrew Nembhard,1610612754,IND,57,13,44,1786.0,62,148,0.419,181,57.0,141.0,0.404,0.611,2025-26,Regular Season,CatchShoot
203952,Andrew Wiggins,1610612748,MIA,64,33,31,1960.0,107,269,0.398,319,105.0,261.0,0.402,0.593,2025-26,Regular Season,CatchShoot
1629014,Anfernee Simons,1610612741,CHI,55,31,24,1372.0,85,199,0.427,255,85.0,198.0,0.429,0.641,2025-26,Regular Season,CatchShoot
1641710,Anthony Black,1610612753,ORL,60,33,27,1841.0,65,183,0.355,192,62.0,175.0,0.354,0.525,2025-26,Regular Season,CatchShoot
203076,Anthony Davis,1610612764,WAS,20,10,10,626.0,16,49,0.327,40,8.0,30.0,0.267,0.408,2025-26,Regular Season,CatchShoot
1630162,Anthony Edwards,1610612750,MIN,60,36,24,2109.0,71,147,0.483,211,69.0,138.0,0.5,0.718,2025-26,Regular Season,CatchShoot
1630264,Anthony Gill,1610612764,WAS,50,6,44,791.0,13,39,0.333,38,12.0,37.0,0.324,0.487,2025-26,Regular Season,CatchShoot
1641810,Antonio Reeves,1610612766,CHA,10,4,6,68.0,5,10,0.5,15,5.0,10.0,0.5,0.75,2025-26,Regular Season,CatchShoot
1630574,Ariel Hukporti,1610612752,NYK,52,34,18,455.0,1,9,0.111,3,1.0,4.0,0.25,0.167,2025-26,Regular Season,CatchShoot
1642854,Asa Newell,1610612737,ATL,42,22,20,453.0,28,70,0.4,84,28.0,70.0,0.4,0.6,2025-26,Regular Season,CatchShoot
1641709,Ausar Thompson,1610612765,DET,68,49,19,1769.0,5,26,0.192,14,4.0,20.0,0.2,0.269,2025-26,Regular Season,CatchShoot
1630559,Austin Reaves,1610612747,LAL,51,36,15,1762.0,63,153,0.412,187,61.0,151.0,0.404,0.611,2025-26,Regular Season,CatchShoot
1630245,Ayo Dosunmu,1610612750,MIN,66,34,32,1787.0,99,228,0.434,295,97.0,226.0,0.429,0.647,2025-26,Regular Season,CatchShoot
1628389,Bam Adebayo,1610612748,MIA,69,35,34,2223.0,120,353,0.34,336,96.0,311.0,0.309,0.476,2025-26,Regular Season,CatchShoot
1631248,Baylor Scheierman,1610612738,BOS,72,50,22,1309.0,66,172,0.384,195,63.0,169.0,0.373,0.567,2025-26,Regular Season,CatchShoot
1642879,Ben Saraf,1610612751,BKN,40,9,31,785.0,13,58,0.224,39,13.0,57.0,0.228,0.336,2025-26,Regular Season,CatchShoot
1641767,Ben Sheppard,1610612754,IND,65,16,49,1390.0,80,211,0.379,237,77.0,206.0,0.374,0.562,2025-26,Regular Season,CatchShoot
1631097,Bennedict Mathurin,1610612746,LAC,49,19,30,1504.0,47,121,0.388,130,36.0,102.0,0.353,0.537,2025-26,Regular Season,CatchShoot
1643016,Bez Mbeng,1610612762,UTA,12,1,11,358.0,1,15,0.067,3,1.0,15.0,0.067,0.1,2025-26,Regular Season,CatchShoot
1641731,Bilal Coulibaly,1610612764,WAS,54,14,40,1422.0,55,164,0.335,164,54.0,161.0,0.335,0.5,2025-26,Regular Season,CatchShoot
202687,Bismack Biyombo,1610612759,SAS,24,20,4,136.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
1642396,Blake Hinson,1610612762,UTA,11,3,8,214.0,27,51,0.529,81,27.0,50.0,0.54,0.794,2025-26,Regular Season,CatchShoot
1631104,Blake Wesley,1610612757,POR,28,18,10,353.0,11,35,0.314,32,10.0,29.0,0.345,0.457,2025-26,Regular Season,CatchShoot
1626171,Bobby Portis,1610612749,MIL,67,26,41,1619.0,157,338,0.464,440,126.0,276.0,0.457,0.651,2025-26,Regular Season,CatchShoot
1641752,Bobi Klintman,1610612765,DET,12,8,4,71.0,4,13,0.308,12,4.0,13.0,0.308,0.462,2025-26,Regular Season,CatchShoot
203992,Bogdan Bogdanović,1610612746,LAC,21,6,15,429.0,12,45,0.267,36,12.0,45.0,0.267,0.4,2025-26,Regular Season,CatchShoot
1630538,Bones Hyland,1610612750,MIN,68,41,27,1105.0,61,153,0.399,181,59.0,149.0,0.396,0.592,2025-26,Regular Season,CatchShoot
203078,Bradley Beal,1610612746,LAC,6,2,4,121.0,7,16,0.438,21,7.0,14.0,0.5,0.656,2025-26,Regular Season,CatchShoot
1642382,Branden Carlson,1610612760,OKC,38,30,8,393.0,20,63,0.317,60,20.0,60.0,0.333,0.476,2025-26,Regular Season,CatchShoot
1641764,Brandin Podziemski,1610612744,GSW,77,36,41,2189.0,92,233,0.395,274,90.0,226.0,0.398,0.588,2025-26,Regular Season,CatchShoot
1629634,Brandon Clarke,1610612763,MEM,2,1,1,20.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
1627742,Brandon Ingram,1610612761,TOR,72,40,32,2437.0,127,306,0.415,358,104.0,259.0,0.402,0.585,2025-26,Regular Season,CatchShoot
1641706,Brandon Miller,1610612766,CHA,61,39,22,1842.0,144,361,0.399,425,137.0,343.0,0.399,0.589,2025-26,Regular Season,CatchShoot
1630314,Brandon Williams,1610612742,DAL,65,22,43,1438.0,28,118,0.237,83,27.0,115.0,0.235,0.352,2025-26,Regular Season,CatchShoot
1641729,Brice Sensabaugh,1610612762,UTA,72,18,54,1679.0,112,309,0.362,334,110.0,303.0,0.363,0.54,2025-26,Regular Season,CatchShoot
1642355,Bronny James,1610612747,LAL,37,21,16,292.0,9,21,0.429,26,8.0,20.0,0.4,0.619,2025-26,Regular Season,CatchShoot
201572,Brook Lopez,1610612746,LAC,70,38,32,1502.0,101,272,0.371,292,90.0,253.0,0.356,0.537,2025-26,Regular Season,CatchShoot
1642964,Brooks Barnhizer,1610612760,OKC,37,28,9,283.0,6,18,0.333,17,5.0,17.0,0.294,0.472,2025-26,Regular Season,CatchShoot
1628971,Bruce Brown,1610612743,DEN,77,49,28,1883.0,53,134,0.396,157,51.0,129.0,0.395,0.586,2025-26,Regular Season,CatchShoot
1631121,Bryce McGowens,1610612740,NOP,42,14,28,880.0,33,81,0.407,99,33.0,81.0,0.407,0.611,2025-26,Regular Season,CatchShoot
1642267,Bub Carrington,1610612764,WAS,77,17,60,2126.0,68,177,0.384,204,68.0,173.0,0.393,0.576,2025-26,Regular Season,CatchShoot
1631205,Buddy Boeheim,1610612760,OKC,4,2,2,15.0,2,4,0.5,6,2.0,4.0,0.5,0.75,2025-26,Regular Season,CatchShoot
1627741,Buddy Hield,1610612737,ATL,50,25,25,798.0,54,147,0.367,162,54.0,144.0,0.375,0.551,2025-26,Regular Season,CatchShoot
1643047,CJ Huntley,1610612756,PHX,2,2,0,7.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
203468,CJ McCollum,1610612737,ATL,73,36,37,2173.0,95,251,0.378,277,87.0,240.0,0.363,0.552,2025-26,Regular Season,CatchShoot
1630595,Cade Cunningham,1610612765,DET,61,44,17,2096.0,51,147,0.347,143,41.0,135.0,0.304,0.486,2025-26,Regular Season,CatchShoot
1631216,Caleb Houstan,1610612737,ATL,18,12,6,75.0,12,20,0.6,35,11.0,19.0,0.579,0.875,2025-26,Regular Season,CatchShoot
1631126,Caleb Love,1610612757,POR,47,23,24,1009.0,68,196,0.347,204,68.0,194.0,0.351,0.52,2025-26,Regular Season,CatchShoot
1628997,Caleb Martin,1610612742,DAL,58,20,38,856.0,23,64,0.359,65,19.0,49.0,0.388,0.508,2025-26,Regular Season,CatchShoot
1642353,Cam Christie,1610612746,LAC,51,24,27,461.0,11,38,0.289,33,11.0,37.0,0.297,0.434,2025-26,Regular Season,CatchShoot
1642285,Cam Spencer,1610612763,MEM,71,23,48,1694.0,77,164,0.47,222,68.0,150.0,0.453,0.677,2025-26,Regular Season,CatchShoot
1630560,Cam Thomas,1610612749,MIL,42,12,30,881.0,21,60,0.35,62,20.0,55.0,0.364,0.517,2025-26,Regular Season,CatchShoot
1641715,Cam Whitmore,1610612764,WAS,21,3,18,354.0,6,16,0.375,18,6.0,16.0,0.375,0.563,2025-26,Regular Season,CatchShoot
1629661,Cameron Johnson,1610612743,DEN,51,34,17,1541.0,87,210,0.414,259,85.0,204.0,0.417,0.617,2025-26,Regular Season,CatchShoot
1626166,Cameron Payne,1610612755,PHI,21,12,9,366.0,14,39,0.359,42,14.0,39.0,0.359,0.538,2025-26,Regular Season,CatchShoot
1627747,Caris LeVert,1610612765,DET,56,40,16,1085.0,37,105,0.352,110,36.0,103.0,0.35,0.524,2025-26,Regular Season,CatchShoot
1642868,Carter Bryant,1610612759,SAS,66,53,13,720.0,39,124,0.315,117,39.0,124.0,0.315,0.472,2025-26,Regular Season,CatchShoot
1641717,Cason Wallace,1610612760,OKC,74,58,16,1980.0,82,234,0.35,245,81.0,230.0,0.352,0.524,2025-26,Regular Season,CatchShoot
1642907,Cedric Coward,1610612763,MEM,60,20,40,1559.0,70,209,0.335,205,65.0,202.0,0.322,0.49,2025-26,Regular Season,CatchShoot
1643052,Chaney Johnson,1610612751,BKN,14,2,12,282.0,5,21,0.238,15,5.0,21.0,0.238,0.357,2025-26,Regular Season,CatchShoot
1629646,Charles Bassey,1610612738,BOS,8,3,5,52.0,0,1,0.0,0,nan,nan,nan,0.0,2025-26,Regular Season,CatchShoot
1642404,Chaz Lanier,1610612765,DET,29,24,5,230.0,20,57,0.351,58,18.0,54.0,0.333,0.509,2025-26,Regular Season,CatchShoot
1631096,Chet Holmgren,1610612760,OKC,66,53,13,1922.0,78,212,0.368,222,66.0,187.0,0.353,0.524,2025-26,Regular Season,CatchShoot
1628449,Chris Boucher,1610612738,BOS,9,4,5,94.0,2,14,0.143,6,2.0,14.0,0.143,0.214,2025-26,Regular Season,CatchShoot
1641753,Chris Livingston,1610612739,CLE,3,2,1,17.0,0,3,0.0,0,0.0,3.0,0.0,0.0,2025-26,Regular Season,CatchShoot
1643024,Chris Mañon,1610612747,LAL,6,2,4,25.0,0,2,0.0,0,0.0,2.0,0.0,0.0,2025-26,Regular Season,CatchShoot
101108,Chris Paul,1610612746,LAC,16,4,12,228.0,3,11,0.273,9,3.0,11.0,0.273,0.409,2025-26,Regular Season,CatchShoot
1642959,Chris Youngblood,1610612757,POR,33,28,5,183.0,17,50,0.34,51,17.0,50.0,0.34,0.51,2025-26,Regular Season,CatchShoot
1631128,Christian Braun,1610612743,DEN,41,26,15,1294.0,35,113,0.31,103,33.0,108.0,0.306,0.456,2025-26,Regular Season,CatchShoot
1631132,Christian Koloko,1610612737,ATL,26,16,10,335.0,2,14,0.143,5,1.0,7.0,0.143,0.179,2025-26,Regular Season,CatchShoot
1642935,Chucky Hepburn,1610612761,TOR,2,0,2,13.0,0,4,0.0,0,0.0,4.0,0.0,0.0,2025-26,Regular Season,CatchShoot
203991,Clint Capela,1610612745,HOU,70,43,27,868.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
1629632,Coby White,1610612766,CHA,47,27,20,1198.0,72,175,0.411,213,69.0,172.0,0.401,0.609,2025-26,Regular Season,CatchShoot
1628998,Cody Martin,1610612754,IND,4,0,4,55.0,0,4,0.0,0,0.0,4.0,0.0,0.0,2025-26,Regular Season,CatchShoot
1642262,Cody Williams,1610612762,UTA,63,15,48,1487.0,27,110,0.245,80,26.0,107.0,0.243,0.364,2025-26,Regular Season,CatchShoot
1641732,Colby Jones,1610612765,DET,1,0,1,7.0,0,2,0.0,0,0.0,2.0,0.0,0.0,2025-26,Regular Season,CatchShoot
1630175,Cole Anthony,1610612749,MIL,35,12,23,527.0,14,43,0.326,42,14.0,43.0,0.326,0.488,2025-26,Regular Season,CatchShoot
1630658,Colin Castleton,1610612753,ORL,1,0,1,10.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
1631221,Collin Gillespie,1610612756,PHX,76,41,35,2191.0,132,277,0.477,392,128.0,270.0,0.474,0.708,2025-26,Regular Season,CatchShoot
1642867,Collin Murray-Boyles,1610612761,TOR,53,28,25,1164.0,20,63,0.317,56,16.0,49.0,0.327,0.444,2025-26,Regular Season,CatchShoot
1629012,Collin Sexton,1610612741,CHI,63,23,40,1463.0,74,168,0.44,219,71.0,161.0,0.441,0.652,2025-26,Regular Season,CatchShoot
1642843,Cooper Flagg,1610612742,DAL,65,20,45,2197.0,34,109,0.312,96,28.0,99.0,0.283,0.44,2025-26,Regular Season,CatchShoot
1630557,Corey Kispert,1610612737,ATL,55,26,29,1035.0,71,194,0.366,213,71.0,193.0,0.368,0.549,2025-26,Regular Season,CatchShoot
1642504,Cormac Ryan,1610612749,MIL,6,0,6,111.0,9,21,0.429,27,9.0,20.0,0.45,0.643,2025-26,Regular Season,CatchShoot
1641854,Craig Porter Jr.,1610612739,CLE,60,40,20,1054.0,14,41,0.341,42,14.0,41.0,0.341,0.512,2025-26,Regular Season,CatchShoot
1642938,Curtis Jones,1610612743,DEN,7,5,2,33.0,2,7,0.286,5,1.0,6.0,0.167,0.357,2025-26,Regular Season,CatchShoot
1626156,D'Angelo Russell,1610612764,WAS,26,9,17,495.0,19,58,0.328,56,18.0,57.0,0.316,0.483,2025-26,Regular Season,CatchShoot
1629610,DaQuan Jeffries,1610612758,SAC,3,0,3,60.0,3,6,0.5,9,3.0,6.0,0.5,0.75,2025-26,Regular Season,CatchShoot
1641747,DaRon Holmes II,1610612743,DEN,22,14,8,200.0,20,43,0.465,58,18.0,41.0,0.439,0.674,2025-26,Regular Season,CatchShoot
1631342,Daeqwon Plowden,1610612758,SAC,28,8,20,723.0,49,147,0.333,147,49.0,147.0,0.333,0.5,2025-26,Regular Season,CatchShoot
1630625,Dalano Banton,1610612738,BOS,5,3,2,25.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
1631207,Dalen Terry,1610612755,PHI,47,21,26,547.0,20,56,0.357,60,20.0,56.0,0.357,0.536,2025-26,Regular Season,CatchShoot
1642261,Dalton Knecht,1610612747,LAL,50,31,19,515.0,27,83,0.325,81,27.0,83.0,0.325,0.488,2025-26,Regular Season,CatchShoot
1629655,Daniel Gafford,1610612742,DAL,54,11,43,1175.0,2,4,0.5,4,nan,nan,nan,0.5,2025-26,Regular Season,CatchShoot
1642450,Daniss Jenkins,1610612765,DET,67,50,17,1333.0,52,110,0.473,152,48.0,104.0,0.462,0.691,2025-26,Regular Season,CatchShoot
1642874,Danny Wolf,1610612751,BKN,57,14,43,1187.0,58,178,0.326,174,58.0,178.0,0.326,0.489,2025-26,Regular Season,CatchShoot
203967,Dario Saric,1610612758,SAC,5,1,4,41.0,1,3,0.333,3,1.0,3.0,0.333,0.5,2025-26,Regular Season,CatchShoot
1641727,Dariq Whitehead,1610612763,MEM,1,0,1,22.0,0,3,0.0,0,0.0,3.0,0.0,0.0,2025-26,Regular Season,CatchShoot
1642468,Darius Brown,1610612739,CLE,1,1,0,3.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
1629636,Darius Garland,1610612746,LAC,41,23,18,1224.0,50,120,0.417,149,49.0,119.0,0.412,0.621,2025-26,Regular Season,CatchShoot
1642357,David Jones Garcia,1610612759,SAS,11,7,4,68.0,1,3,0.333,3,1.0,2.0,0.5,0.5,2025-26,Regular Season,CatchShoot
1631223,David Roddy,1610612743,DEN,3,2,1,14.0,0,1,0.0,0,0.0,1.0,0.0,0.0,2025-26,Regular Season,CatchShoot
1630558,Davion Mitchell,1610612748,MIA,67,36,31,1914.0,65,166,0.392,194,64.0,165.0,0.388,0.584,2025-26,Regular Season,CatchShoot
1630549,Day'Ron Sharpe,1610612751,BKN,62,17,45,1160.0,8,35,0.229,24,8.0,34.0,0.235,0.343,2025-26,Regular Season,CatchShoot
1628368,De'Aaron Fox,1610612759,SAS,67,52,15,2069.0,75,189,0.397,216,66.0,174.0,0.379,0.571,2025-26,Regular Season,CatchShoot
1629631,De'Andre Hunter,1610612758,SAC,45,24,21,1175.0,64,194,0.33,188,60.0,185.0,0.324,0.485,2025-26,Regular Season,CatchShoot
1629001,De'Anthony Melton,1610612744,GSW,44,21,23,1012.0,53,157,0.338,157,51.0,154.0,0.331,0.5,2025-26,Regular Season,CatchShoot
201599,DeAndre Jordan,1610612740,NOP,12,6,6,199.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
1630610,DeJon Jarreau,1610612763,MEM,11,2,9,231.0,6,28,0.214,16,4.0,25.0,0.16,0.286,2025-26,Regular Season,CatchShoot
201942,DeMar DeRozan,1610612758,SAC,76,20,56,2395.0,77,188,0.41,192,38.0,110.0,0.345,0.511,2025-26,Regular Season,CatchShoot
1629731,Dean Wade,1610612739,CLE,57,35,22,1279.0,66,185,0.357,197,65.0,184.0,0.353,0.532,2025-26,Regular Season,CatchShoot
1629028,Deandre Ayton,1610612747,LAL,67,43,24,1830.0,36,76,0.474,72,nan,nan,nan,0.474,2025-26,Regular Season,CatchShoot
1627749,Dejounte Murray,1610612740,NOP,14,5,9,389.0,11,33,0.333,33,11.0,32.0,0.344,0.5,2025-26,Regular Season,CatchShoot
1630166,Deni Avdija,1610612757,POR,62,33,29,2054.0,85,232,0.366,251,81.0,226.0,0.358,0.541,2025-26,Regular Season,CatchShoot
203471,Dennis Schröder,1610612739,CLE,66,26,40,1617.0,58,164,0.354,172,56.0,157.0,0.357,0.524,2025-26,Regular Season,CatchShoot
1641726,Dereck Lively II,1610612742,DAL,7,3,4,115.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
1642852,Derik Queen,1610612740,NOP,77,25,52,1888.0,29,98,0.296,77,19.0,72.0,0.264,0.393,2025-26,Regular Season,CatchShoot
1627884,Derrick Jones Jr.,1610612746,LAC,45,23,22,1226.0,49,135,0.363,146,48.0,133.0,0.361,0.541,2025-26,Regular Season,CatchShoot
1628401,Derrick White,1610612738,BOS,73,49,24,2500.0,104,316,0.329,312,104.0,315.0,0.33,0.494,2025-26,Regular Season,CatchShoot
1630217,Desmond Bane,1610612753,ORL,77,41,36,2625.0,95,219,0.434,281,91.0,209.0,0.435,0.642,2025-26,Regular Season,CatchShoot
1626164,Devin Booker,1610612756,PHX,61,35,26,2035.0,50,131,0.382,146,46.0,116.0,0.397,0.557,2025-26,Regular Season,CatchShoot
1642269,Devin Carter,1610612758,SAC,34,7,27,574.0,14,60,0.233,42,14.0,60.0,0.233,0.35,2025-26,Regular Season,CatchShoot
1630170,Devin Vassell,1610612759,SAS,62,49,13,1883.0,156,375,0.416,451,139.0,346.0,0.402,0.601,2025-26,Regular Season,CatchShoot
1628415,Dillon Brooks,1610612756,PHX,52,30,22,1581.0,80,223,0.359,236,76.0,213.0,0.357,0.529,2025-26,Regular Season,CatchShoot
1641794,Dillon Jones,1610612752,NYK,6,5,1,27.0,1,2,0.5,3,1.0,2.0,0.5,0.75,2025-26,Regular Season,CatchShoot
1627734,Domantas Sabonis,1610612758,SAC,19,3,16,564.0,13,39,0.333,31,5.0,27.0,0.185,0.397,2025-26,Regular Season,CatchShoot
1631230,Dominick Barlow,1610612755,PHI,66,38,28,1581.0,26,93,0.28,73,21.0,79.0,0.266,0.392,2025-26,Regular Season,CatchShoot
1642270,Donovan Clingan,1610612757,POR,73,39,34,1983.0,68,201,0.338,201,65.0,197.0,0.33,0.5,2025-26,Regular Season,CatchShoot
1628378,Donovan Mitchell,1610612739,CLE,68,43,25,2275.0,102,248,0.411,299,95.0,235.0,0.404,0.603,2025-26,Regular Season,CatchShoot
1628978,Donte DiVincenzo,1610612750,MIN,77,46,31,2379.0,182,474,0.384,545,181.0,472.0,0.383,0.575,2025-26,Regular Season,CatchShoot
1627827,Dorian Finney-Smith,1610612745,HOU,36,22,14,599.0,25,91,0.275,75,25.0,91.0,0.275,0.412,2025-26,Regular Season,CatchShoot
203926,Doug McDermott,1610612758,SAC,25,7,18,360.0,39,95,0.411,117,39.0,95.0,0.411,0.616,2025-26,Regular Season,CatchShoot
1642962,Drake Powell,1610612751,BKN,59,14,45,1204.0,39,136,0.287,116,38.0,133.0,0.286,0.426,2025-26,Regular Season,CatchShoot
203110,Draymond Green,1610612744,GSW,64,30,34,1762.0,101,307,0.329,298,96.0,294.0,0.327,0.485,2025-26,Regular Season,CatchShoot
1629234,Drew Eubanks,1610612758,SAC,42,10,32,552.0,9,24,0.375,19,1.0,6.0,0.167,0.396,2025-26,Regular Season,CatchShoot
1641809,Drew Peterson,1610612766,CHA,6,1,5,64.0,0,12,0.0,0,0.0,12.0,0.0,0.0,2025-26,Regular Season,CatchShoot
1631166,Drew Timme,1610612747,LAL,23,15,8,186.0,9,20,0.45,25,7.0,17.0,0.412,0.625,2025-26,Regular Season,CatchShoot
1630696,Dru Smith,1610612748,MIA,70,38,32,1141.0,34,109,0.312,101,33.0,107.0,0.308,0.463,2025-26,Regular Season,CatchShoot
1629130,Duncan Robinson,1610612765,DET,73,54,19,2018.0,165,396,0.417,493,163.0,392.0,0.416,0.622,2025-26,Regular Season,CatchShoot
1641871,Duop Reath,1610612757,POR,32,16,16,258.0,21,53,0.396,63,21.0,53.0,0.396,0.594,2025-26,Regular Season,CatchShoot
203939,Dwight Powell,1610612742,DAL,58,17,41,813.0,2,5,0.4,5,1.0,3.0,0.333,0.5,2025-26,Regular Season,CatchShoot
1642928,Dylan Cardwell,1610612758,SAC,40,12,28,809.0,2,7,0.286,4,0.0,1.0,0.0,0.286,2025-26,Regular Season,CatchShoot
1642844,Dylan Harper,1610612759,SAS,64,50,14,1433.0,52,134,0.388,153,49.0,128.0,0.383,0.571,2025-26,Regular Season,CatchShoot
1630700,Dyson Daniels,1610612737,ATL,73,43,30,2419.0,26,110,0.236,71,19.0,98.0,0.194,0.323,2025-26,Regular Season,CatchShoot
1630604,E.J. Liddell,1610612751,BKN,21,3,18,203.0,8,33,0.242,23,7.0,32.0,0.219,0.348,2025-26,Regular Season,CatchShoot
1642856,Egor Dëmin,1610612751,BKN,52,14,38,1308.0,85,207,0.411,253,83.0,204.0,0.407,0.611,2025-26,Regular Season,CatchShoot
1641989,Elijah Harkless,1610612762,UTA,26,5,21,545.0,18,72,0.25,54,18.0,72.0,0.25,0.375,2025-26,Regular Season,CatchShoot
1641801,Emanuel Miller,1610612759,SAS,5,0,5,33.0,3,7,0.429,8,2.0,6.0,0.333,0.571,2025-26,Regular Season,CatchShoot
1642402,Enrique Freeman,1610612750,MIN,2,1,1,8.0,0,0,nan,0,nan,nan,nan,nan,2025-26,Regular Season,CatchShoot
201569,Eric Gordon,1610612755,PHI,6,3,3,74.0,7,12,0.583,21,7.0,12.0,0.583,0.875,2025-26,Regular Season,CatchShoot
1630679,Ethan Thompson,1610612754,IND,27,7,20,488.0,25,73,0.342,74,24.0,71.0,0.338,0.507,2025-26,Regular Season,CatchShoot
1630596,Evan Mobley,1610612739,CLE,62,38,24,1991.0,55,177,0.311,161,51.0,166.0,0.307,0.455,2025-26,Regular Season,CatchShoot
1630532,Franz Wagner,1610612753,ORL,30,17,13,928.0,28,74,0.378,81,25.0,67.0,0.373,0.547,2025-26,Regular Season,CatchShoot
