PLAYER_ID,PLAYER_NAME,POSITION,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT,SEASON,SEASON_TYPE
1627936,Alex Caruso,SG,1610612760,OKC,32.0,6-5,77,186.0,Texas A&M,USA,Undrafted,Undrafted,Undrafted,53,6.3,2.8,2.0,17.7,0.029,0.109,0.152,0.536,0.147,2025-26,Regular Season
1631457,Alex Morales,SG,1610612753,ORL,28.0,6-6,78,210.0,Wagner,USA,Undrafted,Undrafted,Undrafted,1,2.0,3.0,4.0,56.0,0.1,0.182,0.138,0.5,0.333,2025-26,Regular Season
1642259,Alex Sarr,C,1610612764,WAS,20.0,7-0,84,205.0,,France,2024,1,2,48,16.3,7.4,2.7,-12.4,0.073,0.179,0.252,0.544,0.161,2025-26,Regular Season
1642918,Alijah Martin,SG,1610612761,TOR,24.0,6-2,74,210.0,Florida,USA,2025,2,39,20,2.4,1.1,0.5,0.0,0.057,0.094,0.177,0.462,0.119,2025-26,Regular Season
1631214,Alondes Williams,PG,1610612764,WAS,26.0,6-4,76,210.0,Wake Forest,USA,Undrafted,Undrafted,Undrafted,4,11.0,6.3,3.0,15.6,0.054,0.192,0.141,0.745,0.14,2025-26,Regular Season
1630578,Alperen Sengun,C,1610612745,HOU,23.0,6-11,83,243.0,,Turkey,2021,1,16,68,20.6,8.9,6.2,3.4,0.087,0.176,0.26,0.572,0.282,2025-26,Regular Season
1642873,Amari Williams,PF,1610612738,BOS,24.0,6-11,83,250.0,Kentucky,United Kingdom,2025,2,46,21,1.3,1.9,0.4,-16.2,0.057,0.199,0.104,0.556,0.108,2025-26,Regular Season
1641708,Amen Thompson,PG,1610612745,HOU,23.0,6-7,79,200.0,,USA,2023,1,4,75,17.9,7.8,5.3,6.8,0.078,0.124,0.193,0.587,0.2,2025-26,Regular Season
1629599,Amir Coffey,SG,1610612756,PHX,28.0,6-7,79,210.0,Minnesota,USA,Undrafted,Undrafted,Undrafted,43,2.9,1.2,0.6,-2.5,0.041,0.074,0.109,0.593,0.075,2025-26,Regular Season
1643158,Andersson Garcia,SF,1610612762,UTA,25.0,6-7,79,220.0,Texas A&M,Dominican Republic,Undrafted,Undrafted,Undrafted,5,5.2,8.4,2.8,-9.8,0.089,0.15,0.094,0.394,0.107,2025-26,Regular Season
203083,Andre Drummond,C,1610612755,PHI,32.0,6-11,83,279.0,Connecticut,USA,2012,1,9,58,6.3,8.3,1.2,-5.1,0.144,0.265,0.143,0.54,0.085,2025-26,Regular Season
1641748,Andre Jackson Jr.,SG,1610612749,MIL,24.0,6-6,78,209.0,Connecticut,USA,2023,2,36,44,2.2,1.3,0.9,-6.8,0.068,0.114,0.172,0.438,0.17,2025-26,Regular Season
1629614,Andrew Nembhard,PG,1610612754,IND,26.0,6-4,76,191.0,Gonzaga,Canada,2022,2,31,57,16.9,2.8,7.7,-10.0,0.013,0.075,0.233,0.564,0.37,2025-26,Regular Season
203952,Andrew Wiggins,SF,1610612748,MIA,31.0,6-6,78,197.0,Kansas,Canada,2014,1,1,64,15.6,5.0,2.7,-0.1,0.051,0.099,0.193,0.587,0.123,2025-26,Regular Season
1629014,Anfernee Simons,SG,1610612741,CHI,26.0,6-3,75,200.0,,USA,2018,1,24,55,14.3,2.5,2.4,3.0,0.021,0.075,0.227,0.576,0.151,2025-26,Regular Season
1641710,Anthony Black,PG,1610612753,ORL,22.0,6-7,79,200.0,Arkansas,USA,2023,1,6,60,15.3,3.9,3.8,0.7,0.023,0.1,0.218,0.552,0.185,2025-26,Regular Season
203076,Anthony Davis,PF,1610612764,WAS,33.0,6-10,82,253.0,Kentucky,USA,2012,1,1,20,20.4,11.1,2.8,-4.6,0.099,0.24,0.272,0.551,0.14,2025-26,Regular Season
1630162,Anthony Edwards,SG,1610612750,MIN,24.0,6-4,76,225.0,Georgia,USA,2020,1,1,60,28.9,5.0,3.7,3.6,0.016,0.12,0.308,0.617,0.174,2025-26,Regular Season
1630264,Anthony Gill,PF,1610612764,WAS,33.0,6-7,79,230.0,Virginia,USA,Undrafted,Undrafted,Undrafted,50,5.2,2.8,1.2,-13.2,0.065,0.118,0.118,0.664,0.108,2025-26,Regular Season
1641810,Antonio Reeves,SG,1610612766,CHA,25.0,6-5,77,205.0,Kentucky,USA,2024,2,47,10,2.7,0.8,0.3,19.7,0.029,0.1,0.133,0.675,0.068,2025-26,Regular Season
1630574,Ariel Hukporti,C,1610612752,NYK,23.0,7-0,84,246.0,,Germany,2024,2,58,52,1.9,2.8,0.5,2.4,0.107,0.188,0.099,0.612,0.08,2025-26,Regular Season
1642854,Asa Newell,PF,1610612737,ATL,20.0,6-10,82,220.0,Georgia,USA,2025,1,23,42,5.0,2.0,0.5,-1.7,0.076,0.098,0.161,0.63,0.07,2025-26,Regular Season
1641709,Ausar Thompson,SF,1610612765,DET,23.0,6-7,79,205.0,,USA,2023,1,5,68,9.9,5.8,3.0,11.2,0.08,0.137,0.168,0.537,0.152,2025-26,Regular Season
1630559,Austin Reaves,SG,1610612747,LAL,27.0,6-5,77,197.0,Oklahoma,USA,Undrafted,Undrafted,Undrafted,51,23.3,4.7,5.5,5.0,0.02,0.117,0.258,0.641,0.237,2025-26,Regular Season
1630245,Ayo Dosunmu,SG,1610612750,MIN,26.0,6-4,76,201.0,Illinois,USA,2021,2,38,66,14.7,3.5,3.7,-1.6,0.024,0.093,0.196,0.63,0.207,2025-26,Regular Season
1628389,Bam Adebayo,C,1610612748,MIA,28.0,6-9,81,255.0,Kentucky,USA,2017,1,14,69,20.2,10.0,3.0,6.2,0.059,0.236,0.25,0.55,0.137,2025-26,Regular Season
1631248,Baylor Scheierman,SG,1610612738,BOS,25.0,6-6,78,205.0,Creighton,USA,2024,1,30,72,5.0,3.5,1.5,7.3,0.039,0.139,0.111,0.603,0.107,2025-26,Regular Season
1642879,Ben Saraf,SG,1610612751,BKN,19.0,6-6,78,200.0,,Israel,2025,1,26,40,6.6,1.9,3.3,-11.1,0.021,0.081,0.196,0.471,0.247,2025-26,Regular Season
1641767,Ben Sheppard,SG,1610612754,IND,24.0,6-6,78,190.0,Belmont,USA,2023,1,26,65,7.1,3.0,1.8,-8.8,0.028,0.106,0.131,0.561,0.112,2025-26,Regular Season
1631097,Bennedict Mathurin,SF,1610612746,LAC,23.0,6-5,77,210.0,Arizona,Canada,2022,1,6,49,18.5,5.5,2.2,-4.5,0.033,0.14,0.249,0.582,0.114,2025-26,Regular Season
1643016,Bez Mbeng,PG,1610612762,UTA,22.0,6-4,76,185.0,Yale,USA,Undrafted,Undrafted,Undrafted,12,4.6,3.3,3.3,-18.5,0.032,0.074,0.084,0.461,0.141,2025-26,Regular Season
1641731,Bilal Coulibaly,SG,1610612764,WAS,21.0,6-7,79,195.0,,France,2023,1,7,54,11.4,4.4,2.6,-12.5,0.028,0.129,0.191,0.521,0.135,2025-26,Regular Season
202687,Bismack Biyombo,C,1610612759,SAS,33.0,6-8,80,255.0,,DRC,2011,1,7,24,0.9,1.0,0.2,-29.6,0.041,0.154,0.078,0.615,0.057,2025-26,Regular Season
1642396,Blake Hinson,PF,1610612762,UTA,26.0,6-8,80,230.0,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,11,10.6,2.2,0.8,4.3,0.035,0.071,0.161,0.711,0.063,2025-26,Regular Season
1631104,Blake Wesley,SG,1610612757,POR,23.0,6-4,76,190.0,Notre Dame,USA,2022,1,25,28,5.2,1.3,2.2,-8.8,0.021,0.085,0.186,0.519,0.258,2025-26,Regular Season
1626171,Bobby Portis,PF,1610612749,MIL,31.0,6-9,81,250.0,Arkansas,USA,2015,1,22,67,13.7,6.4,1.6,-8.2,0.055,0.198,0.225,0.587,0.103,2025-26,Regular Season
1641752,Bobi Klintman,SF,1610612765,DET,23.0,6-9,81,225.0,,Sweden,2024,2,37,12,1.8,1.6,0.5,-4.3,0.056,0.179,0.18,0.388,0.128,2025-26,Regular Season
203992,Bogdan Bogdanović,SG,1610612746,LAC,33.0,6-5,77,225.0,,Serbia,2014,1,27,21,7.3,2.7,2.4,-5.2,0.015,0.112,0.183,0.507,0.194,2025-26,Regular Season
1630538,Bones Hyland,PG,1610612750,MIN,25.0,6-2,74,169.0,Virginia Commonwealth,USA,2021,1,26,68,8.2,1.7,2.6,5.0,0.018,0.083,0.195,0.592,0.22,2025-26,Regular Season
203078,Bradley Beal,SG,1610612746,LAC,32.0,6-4,76,207.0,Florida,USA,2012,1,3,6,8.2,0.8,1.7,-9.3,0.019,0.025,0.224,0.476,0.106,2025-26,Regular Season
1642382,Branden Carlson,C,1610612760,OKC,26.0,7-0,84,220.0,Utah,USA,Undrafted,Undrafted,Undrafted,38,4.6,2.6,0.6,3.0,0.06,0.171,0.175,0.596,0.081,2025-26,Regular Season
1641764,Brandin Podziemski,SG,1610612744,GSW,23.0,6-4,76,205.0,Santa Clara,USA,2023,1,19,77,13.5,5.3,3.8,-0.2,0.03,0.152,0.193,0.576,0.203,2025-26,Regular Season
1629634,Brandon Clarke,PF,1610612763,MEM,29.0,6-8,80,215.0,Gonzaga,Canada,2019,1,21,2,4.0,3.0,0.5,-22.2,0.154,0.077,0.193,0.372,0.071,2025-26,Regular Season
1627742,Brandon Ingram,SF,1610612761,TOR,28.0,6-8,80,190.0,Duke,USA,2016,1,2,72,21.4,5.6,3.6,0.5,0.024,0.143,0.265,0.567,0.167,2025-26,Regular Season
1641706,Brandon Miller,SF,1610612766,CHA,23.0,6-7,79,200.0,Alabama,USA,2023,1,2,61,20.4,5.0,3.4,8.5,0.033,0.128,0.274,0.579,0.178,2025-26,Regular Season
1630314,Brandon Williams,PG,1610612742,DAL,26.0,6-1,73,190.0,Arizona,USA,Undrafted,Undrafted,Undrafted,65,13.0,2.9,3.9,-4.9,0.02,0.105,0.243,0.571,0.257,2025-26,Regular Season
1641729,Brice Sensabaugh,SF,1610612762,UTA,22.0,6-6,78,235.0,Ohio State,USA,2023,1,28,72,14.6,3.1,1.8,-8.0,0.032,0.096,0.241,0.588,0.12,2025-26,Regular Season
1642355,Bronny James,SG,1610612747,LAL,21.0,6-2,74,210.0,Southern California,USA,2024,2,55,37,2.4,0.5,1.1,-6.5,0.015,0.047,0.159,0.494,0.196,2025-26,Regular Season
201572,Brook Lopez,C,1610612746,LAC,38.0,7-1,85,282.0,Stanford,USA,2008,1,10,70,8.2,3.4,1.3,1.9,0.027,0.133,0.17,0.547,0.088,2025-26,Regular Season
1642964,Brooks Barnhizer,SG,1610612760,OKC,24.0,6-5,77,230.0,Northwestern,USA,2025,2,44,37,1.3,1.7,0.5,-10.9,0.047,0.158,0.092,0.438,0.101,2025-26,Regular Season
1628971,Bruce Brown,SG,1610612743,DEN,29.0,6-4,76,202.0,Miami,USA,2018,2,42,77,7.8,3.8,2.1,-1.2,0.043,0.105,0.139,0.56,0.117,2025-26,Regular Season
1631121,Bryce McGowens,SG,1610612740,NOP,23.0,6-6,78,190.0,Nebraska,USA,2022,2,40,42,8.1,2.1,1.5,-3.6,0.013,0.082,0.136,0.61,0.091,2025-26,Regular Season
1642267,Bub Carrington,PG,1610612764,WAS,20.0,6-4,76,190.0,Pittsburgh,USA,2024,1,14,77,10.2,3.4,4.6,-15.7,0.014,0.106,0.17,0.545,0.228,2025-26,Regular Season
1631205,Buddy Boeheim,SF,1610612760,OKC,26.0,6-5,77,205.0,Syracuse,USA,Undrafted,Undrafted,Undrafted,4,1.5,0.0,0.0,12.0,0.0,0.0,0.158,0.5,0.0,2025-26,Regular Season
1627741,Buddy Hield,SG,1610612737,ATL,33.0,6-4,76,220.0,Oklahoma,Bahamas,2016,1,6,50,7.2,2.3,1.4,-5.0,0.032,0.105,0.188,0.552,0.128,2025-26,Regular Season
1643047,CJ Huntley,PF,1610612756,PHX,24.0,6-11,83,230.0,Appalachian State,USA,Undrafted,Undrafted,Undrafted,2,1.0,0.0,0.5,17.6,0.0,0.0,0.1,0.5,0.143,2025-26,Regular Season
203468,CJ McCollum,PG,1610612737,ATL,34.0,6-3,75,190.0,Lehigh,USA,2013,1,10,73,18.7,3.3,3.8,1.3,0.025,0.077,0.247,0.566,0.192,2025-26,Regular Season
1630595,Cade Cunningham,PG,1610612765,DET,24.0,6-6,78,220.0,Oklahoma State,USA,2021,1,1,61,24.5,5.6,9.9,10.9,0.025,0.132,0.298,0.567,0.428,2025-26,Regular Season
1631216,Caleb Houstan,SF,1610612737,ATL,23.0,6-8,80,205.0,Michigan,Canada,2022,2,32,18,2.3,0.6,0.2,-0.6,0.066,0.081,0.168,0.769,0.083,2025-26,Regular Season
1631126,Caleb Love,SG,1610612757,POR,24.0,6-3,75,212.0,Arizona,USA,Undrafted,Undrafted,Undrafted,47,10.8,2.4,2.6,-5.9,0.023,0.084,0.228,0.498,0.188,2025-26,Regular Season
1628997,Caleb Martin,SF,1610612742,DAL,30.0,6-5,77,205.0,Nevada,USA,Undrafted,Undrafted,Undrafted,58,3.9,2.5,1.4,-9.2,0.03,0.125,0.122,0.526,0.131,2025-26,Regular Season
1642353,Cam Christie,SG,1610612746,LAC,20.0,6-5,77,190.0,Minnesota,USA,2024,2,46,51,3.0,1.5,0.6,-0.6,0.044,0.118,0.168,0.494,0.098,2025-26,Regular Season
1642285,Cam Spencer,SG,1610612763,MEM,25.0,6-3,75,205.0,Connecticut,USA,2024,2,53,71,11.1,2.6,5.5,-3.7,0.022,0.082,0.167,0.647,0.329,2025-26,Regular Season
1630560,Cam Thomas,SG,1610612749,MIL,24.0,6-3,75,210.0,Louisiana State,Japan,2021,1,27,42,13.5,1.7,2.6,-12.1,0.012,0.071,0.295,0.53,0.208,2025-26,Regular Season
1641715,Cam Whitmore,SF,1610612764,WAS,21.0,6-6,78,230.0,Villanova,USA,2023,1,20,21,9.2,2.8,0.7,-19.6,0.049,0.102,0.225,0.528,0.067,2025-26,Regular Season
1629661,Cameron Johnson,SF,1610612743,DEN,30.0,6-8,80,210.0,North Carolina,USA,2019,1,11,51,11.9,3.7,2.4,8.8,0.026,0.094,0.143,0.621,0.097,2025-26,Regular Season
1626166,Cameron Payne,PG,1610612755,PHI,31.0,6-2,74,183.0,Murray State,USA,2015,1,14,21,7.7,2.0,2.7,-8.9,0.007,0.097,0.183,0.517,0.223,2025-26,Regular Season
1627747,Caris LeVert,SG,1610612765,DET,31.0,6-7,79,205.0,Michigan,USA,2016,1,20,56,7.4,2.0,2.7,0.7,0.017,0.076,0.179,0.516,0.201,2025-26,Regular Season
1642868,Carter Bryant,PF,1610612759,SAS,20.0,6-6,78,220.0,Arizona,USA,2025,1,14,66,3.8,2.4,0.5,-0.3,0.042,0.161,0.16,0.497,0.068,2025-26,Regular Season
1641717,Cason Wallace,SG,1610612760,OKC,22.0,6-3,75,195.0,Kentucky,USA,2023,1,10,74,8.6,3.1,2.6,11.4,0.03,0.079,0.141,0.536,0.128,2025-26,Regular Season
1642907,Cedric Coward,SG,1610612763,MEM,22.0,6-5,77,206.0,Washington State,USA,2025,1,11,60,13.4,5.9,2.8,-0.6,0.05,0.158,0.205,0.578,0.153,2025-26,Regular Season
1643052,Chaney Johnson,SF,1610612751,BKN,23.0,6-7,79,220.0,Auburn,USA,Undrafted,Undrafted,Undrafted,14,7.8,4.2,2.3,-11.4,0.09,0.129,0.157,0.646,0.179,2025-26,Regular Season
1629646,Charles Bassey,C,1610612738,BOS,25.0,6-10,82,230.0,Western Kentucky,Nigeria,2021,2,53,8,2.9,2.6,0.3,-15.6,0.162,0.182,0.152,0.603,0.069,2025-26,Regular Season
1642404,Chaz Lanier,SG,1610612765,DET,24.0,6-3,75,206.0,Tennessee,USA,2025,2,37,29,2.5,0.7,0.5,4.5,0.029,0.053,0.143,0.458,0.084,2025-26,Regular Season
1631096,Chet Holmgren,PF,1610612760,OKC,23.0,7-1,85,208.0,Gonzaga,USA,2022,1,2,66,16.9,8.8,1.7,14.7,0.067,0.217,0.213,0.646,0.081,2025-26,Regular Season
1628449,Chris Boucher,PF,1610612738,BOS,33.0,6-8,80,200.0,Oregon,Saint Lucia,Undrafted,Undrafted,Undrafted,9,2.3,2.0,0.3,4.4,0.019,0.151,0.128,0.392,0.042,2025-26,Regular Season
1641753,Chris Livingston,SF,1610612739,CLE,22.0,6-6,78,220.0,Kentucky,USA,2023,2,58,3,3.0,1.0,0.3,27.0,0.0,0.176,0.189,0.605,0.091,2025-26,Regular Season
1643024,Chris Mañon,SG,1610612747,LAL,24.0,6-4,76,209.0,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,6,0.3,1.0,0.2,-7.7,0.036,0.172,0.063,0.347,0.056,2025-26,Regular Season
101108,Chris Paul,PG,1610612746,LAC,40.0,6-0,72,175.0,Wake Forest,USA,2005,1,4,16,2.9,1.8,3.3,-17.3,0.026,0.101,0.135,0.413,0.351,2025-26,Regular Season
1642959,Chris Youngblood,SG,1610612757,POR,24.0,6-4,76,,Alabama,USA,Undrafted,Undrafted,Undrafted,33,2.2,0.8,0.4,1.8,0.039,0.096,0.164,0.527,0.093,2025-26,Regular Season
1631128,Christian Braun,SG,1610612743,DEN,24.0,6-6,78,220.0,Kansas,USA,2022,1,21,41,11.8,4.8,2.8,9.4,0.047,0.1,0.142,0.605,0.112,2025-26,Regular Season
1631132,Christian Koloko,C,1610612737,ATL,25.0,6-11,83,225.0,Arizona,Cameroon,2022,2,33,26,2.7,2.8,0.7,1.0,0.076,0.12,0.104,0.467,0.065,2025-26,Regular Season
1642935,Chucky Hepburn,PG,1610612761,TOR,23.0,6-0,72,190.0,Louisville,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.5,1.0,-47.6,0.0,0.067,0.219,0.0,0.286,2025-26,Regular Season
203991,Clint Capela,C,1610612745,HOU,31.0,6-10,82,256.0,,Switzerland,2014,1,25,70,3.6,4.6,0.7,6.8,0.158,0.18,0.13,0.533,0.073,2025-26,Regular Season
1629632,Coby White,SG,1610612766,CHA,26.0,6-4,76,210.0,North Carolina,USA,2019,1,7,47,17.5,3.6,4.2,3.5,0.014,0.116,0.281,0.591,0.244,2025-26,Regular Season
1628998,Cody Martin,SF,1610612754,IND,30.0,6-6,78,205.0,Nevada,USA,2019,2,36,4,1.8,3.5,0.5,-20.2,0.013,0.183,0.119,0.277,0.065,2025-26,Regular Season
1642262,Cody Williams,SG,1610612762,UTA,21.0,6-8,80,190.0,Colorado,USA,2024,1,10,63,8.5,2.9,1.8,-11.1,0.039,0.084,0.156,0.536,0.105,2025-26,Regular Season
1641732,Colby Jones,SG,1610612765,DET,23.0,6-6,78,207.0,Xavier,USA,2023,2,34,1,2.0,4.0,2.0,80.0,0.0,0.4,0.158,0.333,0.333,2025-26,Regular Season
1630175,Cole Anthony,PG,1610612749,MIL,25.0,6-2,74,185.0,North Carolina,USA,2020,1,15,35,6.7,2.5,3.5,-9.7,0.029,0.126,0.244,0.483,0.354,2025-26,Regular Season
1630658,Colin Castleton,C,1610612753,ORL,25.0,6-10,82,250.0,Florida,USA,Undrafted,Undrafted,Undrafted,1,2.0,4.0,1.0,57.1,0.0,0.4,0.217,0.333,0.1,2025-26,Regular Season
1631221,Collin Gillespie,PG,1610612756,PHX,26.0,6-1,73,195.0,Villanova,USA,Undrafted,Undrafted,Undrafted,76,13.0,4.1,4.8,3.6,0.034,0.109,0.182,0.581,0.232,2025-26,Regular Season
1642867,Collin Murray-Boyles,PF,1610612761,TOR,20.0,6-7,79,245.0,South Carolina,USA,2025,1,9,53,8.4,4.9,1.8,0.7,0.104,0.115,0.151,0.615,0.121,2025-26,Regular Season
1629012,Collin Sexton,SG,1610612741,CHI,27.0,6-3,75,190.0,Alabama,USA,2018,1,8,63,15.2,2.0,3.3,-2.7,0.019,0.063,0.247,0.625,0.225,2025-26,Regular Season
1642843,Cooper Flagg,SF,1610612742,DAL,19.0,6-9,81,205.0,Duke,USA,2025,1,1,65,20.8,6.6,4.5,-6.0,0.034,0.148,0.259,0.55,0.21,2025-26,Regular Season
1630557,Corey Kispert,SF,1610612737,ATL,27.0,6-6,78,224.0,Gonzaga,USA,2021,1,15,55,9.1,2.3,1.6,-6.0,0.022,0.093,0.178,0.604,0.122,2025-26,Regular Season
1642504,Cormac Ryan,SG,1610612749,MIL,27.0,6-5,77,205.0,North Carolina,USA,Undrafted,Undrafted,Undrafted,6,9.3,0.7,1.2,-10.0,0.029,0.011,0.192,0.671,0.097,2025-26,Regular Season
1641854,Craig Porter Jr.,PG,1610612739,CLE,26.0,6-1,73,180.0,Wichita State,USA,Undrafted,Undrafted,Undrafted,60,4.3,3.3,3.2,3.8,0.068,0.111,0.12,0.51,0.229,2025-26,Regular Season
1642938,Curtis Jones,SG,1610612743,DEN,24.0,6-3,75,195.0,Iowa State,USA,Undrafted,Undrafted,Undrafted,7,1.3,0.7,0.6,7.4,0.033,0.082,0.203,0.321,0.19,2025-26,Regular Season
1626156,D'Angelo Russell,PG,1610612764,WAS,30.0,6-3,75,193.0,Ohio State,USA,2015,1,2,26,10.2,2.3,4.0,-3.3,0.016,0.092,0.261,0.511,0.328,2025-26,Regular Season
1629610,DaQuan Jeffries,SG,1610612758,SAC,28.0,6-5,77,222.0,Tulsa,USA,Undrafted,Undrafted,Undrafted,3,10.3,1.7,0.3,0.8,0.042,0.038,0.141,0.731,0.025,2025-26,Regular Season
1641747,DaRon Holmes II,PF,1610612743,DEN,23.0,6-9,81,225.0,Dayton,USA,2024,1,22,22,4.0,1.4,0.7,-4.0,0.032,0.105,0.169,0.7,0.131,2025-26,Regular Season
1631342,Daeqwon Plowden,SG,1610612758,SAC,27.0,6-4,76,216.0,Bowling Green,USA,Undrafted,Undrafted,Undrafted,28,10.4,3.0,1.1,-11.4,0.034,0.083,0.155,0.567,0.06,2025-26,Regular Season
1630625,Dalano Banton,PF,1610612738,BOS,26.0,6-8,80,203.0,Nebraska,Canada,2021,2,46,5,2.0,0.2,0.8,-16.8,0.042,0.0,0.207,0.506,0.267,2025-26,Regular Season
1631207,Dalen Terry,SG,1610612755,PHI,23.0,6-6,78,210.0,Arizona,USA,2022,1,18,47,3.7,1.8,1.4,-2.4,0.04,0.099,0.14,0.522,0.168,2025-26,Regular Season
1642261,Dalton Knecht,SF,1610612747,LAL,24.0,6-6,78,215.0,Tennessee,USA,2024,1,17,50,4.0,1.4,0.3,-9.1,0.026,0.106,0.167,0.547,0.051,2025-26,Regular Season
1629655,Daniel Gafford,C,1610612742,DAL,27.0,6-10,82,265.0,Arkansas,USA,2019,2,38,54,9.6,6.9,1.1,-8.0,0.107,0.18,0.152,0.678,0.073,2025-26,Regular Season
1642450,Daniss Jenkins,PG,1610612765,DET,24.0,6-4,76,165.0,St. John's,USA,Undrafted,Undrafted,Undrafted,67,9.3,2.2,3.6,6.3,0.033,0.076,0.208,0.529,0.262,2025-26,Regular Season
1642874,Danny Wolf,PF,1610612751,BKN,21.0,6-11,83,250.0,Michigan,USA,2025,1,27,57,8.9,4.9,2.2,-9.0,0.046,0.195,0.201,0.521,0.178,2025-26,Regular Season
203967,Dario Saric,C,1610612758,SAC,31.0,6-10,82,225.0,,Croatia,2014,1,12,5,1.0,1.2,0.4,0.0,0.03,0.114,0.1,0.363,0.061,2025-26,Regular Season
1641727,Dariq Whitehead,SF,1610612763,MEM,21.0,6-6,78,220.0,Duke,USA,2023,1,22,1,8.0,4.0,2.0,-15.2,0.0,0.182,0.21,0.368,0.143,2025-26,Regular Season
1642468,Darius Brown,PG,1610612739,CLE,26.0,6-2,74,192.0,Utah State,USA,Undrafted,Undrafted,Undrafted,1,0.0,1.0,0.0,-80.0,0.0,1.0,0.167,0.0,0.0,2025-26,Regular Season
1629636,Darius Garland,PG,1610612746,LAC,26.0,6-1,73,192.0,Vanderbilt,USA,2019,1,5,41,18.9,2.3,6.8,2.0,0.014,0.062,0.265,0.59,0.326,2025-26,Regular Season
1642357,David Jones Garcia,SF,1610612759,SAS,24.0,6-4,76,210.0,Memphis,Dominican Republic,Undrafted,Undrafted,Undrafted,11,2.9,1.2,1.6,23.1,0.06,0.143,0.18,0.579,0.316,2025-26,Regular Season
