PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1628971,Bruce Brown,1610612743,DEN,77,49,28,1883.0,697134,132.0,70.6,61.4,4.04,4.24,3.83,2025-26,Regular Season,SpeedDistance
1631121,Bryce McGowens,1610612740,NOP,42,14,28,880.0,361629,68.5,36.1,32.4,4.51,4.78,4.26,2025-26,Regular Season,SpeedDistance
1642267,Bub Carrington,1610612764,WAS,76,17,59,2100.0,835138,158.2,85.0,73.2,4.4,4.74,4.05,2025-26,Regular Season,SpeedDistance
1631205,Buddy Boeheim,1610612760,OKC,4,2,2,15.0,6131,1.2,0.6,0.6,4.52,4.56,4.49,2025-26,Regular Season,SpeedDistance
1627741,Buddy Hield,1610612737,ATL,50,25,25,798.0,341801,64.7,35.2,29.5,4.84,5.06,4.6,2025-26,Regular Season,SpeedDistance
1643047,CJ Huntley,1610612756,PHX,2,2,0,7.0,2757,0.5,0.3,0.2,3.78,3.84,3.7,2025-26,Regular Season,SpeedDistance
203468,CJ McCollum,1610612737,ATL,73,36,37,2173.0,896704,169.8,93.6,76.3,4.57,5.1,4.06,2025-26,Regular Season,SpeedDistance
1630595,Cade Cunningham,1610612765,DET,61,44,17,2096.0,799431,151.4,84.6,66.9,4.29,4.87,3.73,2025-26,Regular Season,SpeedDistance
1631216,Caleb Houstan,1610612737,ATL,18,12,6,75.0,30156,5.7,3.2,2.5,4.37,4.72,3.99,2025-26,Regular Season,SpeedDistance
1631126,Caleb Love,1610612757,POR,47,23,24,1009.0,400037,75.8,40.2,35.6,4.36,4.59,4.13,2025-26,Regular Season,SpeedDistance
1628997,Caleb Martin,1610612742,DAL,58,20,38,856.0,359414,68.1,36.1,31.9,4.55,4.91,4.19,2025-26,Regular Season,SpeedDistance
