SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX,SEASON,SEASON_TYPE
22025,1641824,Matas Buzelis,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.472,74,0.215,0.827,0.438,0.098,0.227,0.094,0.024,0.38,0.492,255,211,78,178,100,2025-26,Regular Season
22025,1627783,Pascal Siakam,1610612754,IND,Indiana Pacers,PRBallHandler,Offensive,0.856,59,0.143,1.005,0.453,0.16,0.075,0.155,0.03,0.48,0.494,200,201,72,159,87,2025-26,Regular Season
22025,1642845,VJ Edgecombe,1610612755,PHI,Philadelphia 76ers,PRBallHandler,Offensive,0.308,71,0.221,0.759,0.357,0.069,0.103,0.061,0.019,0.352,0.391,261,198,79,221,142,2025-26,Regular Season
22025,1628960,Grayson Allen,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.543,48,0.287,0.863,0.324,0.115,0.079,0.093,0.022,0.361,0.407,227,196,61,188,127,2025-26,Regular Season
22025,1642851,Kon Knueppel,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.804,75,0.157,0.985,0.478,0.113,0.191,0.098,0.005,0.438,0.563,194,191,65,136,71,2025-26,Regular Season
22025,1630224,Jalen Green,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.525,30,0.374,0.849,0.403,0.076,0.138,0.071,0.018,0.373,0.464,225,191,73,181,108,2025-26,Regular Season
22025,201566,Russell Westbrook,1610612758,SAC,Sacramento Kings,PRBallHandler,Offensive,0.209,61,0.254,0.702,0.467,0.081,0.316,0.07,0.004,0.346,0.497,272,191,77,165,88,2025-26,Regular Season
22025,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,PRBallHandler,Offensive,0.813,37,0.211,0.995,0.418,0.103,0.162,0.097,0.027,0.395,0.539,185,184,59,141,82,2025-26,Regular Season
22025,203468,CJ McCollum,1610612764,WAS,Washington Wizards,PRBallHandler,Offensive,0.917,31,0.313,1.053,0.469,0.088,0.094,0.088,0.029,0.456,0.541,171,180,68,145,77,2025-26,Regular Season
22025,1642273,Kyshawn George,1610612764,WAS,Washington Wizards,PRBallHandler,Offensive,0.515,47,0.28,0.845,0.444,0.087,0.193,0.077,0.01,0.401,0.48,207,175,67,151,84,2025-26,Regular Season
