PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,EFF_FG_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
201942,DeMar DeRozan,1610612758,SAC,76,20,56,2395.0,1410,431,0.555,202,0.416,512,0.453,49,0.769,128,0.495,59,0.489,0.518,2025-26,Regular Season,Efficiency
1629731,Dean Wade,1610612739,CLE,57,35,22,1279.0,331,22,0.444,199,0.358,13,0.333,51,0.618,0,0.0,27,0.714,0.557,2025-26,Regular Season,Efficiency
1629028,Deandre Ayton,1610612747,LAL,67,43,24,1830.0,828,34,0.593,74,0.481,10,0.278,647,0.723,55,0.625,152,0.535,0.674,2025-26,Regular Season,Efficiency
1627749,Dejounte Murray,1610612740,NOP,14,5,9,389.0,234,100,0.581,33,0.333,84,0.475,4,0.5,0,0.0,2,1.0,0.536,2025-26,Regular Season,Efficiency
1630166,Deni Avdija,1610612757,POR,62,33,29,2054.0,1483,616,0.505,257,0.367,182,0.327,75,0.617,10,0.571,41,0.56,0.517,2025-26,Regular Season,Efficiency
203471,Dennis Schröder,1610612739,CLE,66,26,40,1617.0,716,304,0.433,178,0.355,159,0.362,7,0.667,0,0.0,4,0.667,0.463,2025-26,Regular Season,Efficiency
1641726,Dereck Lively II,1610612742,DAL,7,3,4,115.0,30,0,0.0,0,0.0,0,0.0,28,0.733,0,0.0,2,0.25,0.611,2025-26,Regular Season,Efficiency
1642852,Derik Queen,1610612740,NOP,77,25,52,1888.0,874,326,0.473,82,0.307,86,0.333,218,0.669,38,0.361,74,0.604,0.488,2025-26,Regular Season,Efficiency
1627884,Derrick Jones Jr.,1610612746,LAC,45,23,22,1226.0,466,58,0.4,146,0.363,14,0.25,120,0.684,0,0.0,34,0.722,0.576,2025-26,Regular Season,Efficiency
1628401,Derrick White,1610612738,BOS,73,49,24,2500.0,1228,353,0.453,312,0.327,480,0.364,42,0.633,0,0.0,12,0.833,0.487,2025-26,Regular Season,Efficiency
1630217,Desmond Bane,1610612753,ORL,77,41,36,2625.0,1567,571,0.528,281,0.428,353,0.384,105,0.657,0,0.0,30,0.583,0.554,2025-26,Regular Season,Efficiency
1626164,Devin Booker,1610612756,PHX,61,35,26,2035.0,1570,592,0.518,154,0.384,611,0.413,58,0.5,19,0.368,32,0.6,0.507,2025-26,Regular Season,Efficiency
1642269,Devin Carter,1610612758,SAC,34,7,27,574.0,275,95,0.423,42,0.219,36,0.255,42,0.72,0,0.0,6,0.75,0.448,2025-26,Regular Season,Efficiency
1630170,Devin Vassell,1610612759,SAS,62,49,13,1883.0,867,102,0.447,454,0.418,215,0.439,12,0.5,0,0.0,11,0.5,0.549,2025-26,Regular Season,Efficiency
1628415,Dillon Brooks,1610612756,PHX,52,30,22,1581.0,1066,356,0.497,238,0.362,449,0.431,40,0.556,54,0.59,15,0.7,0.505,2025-26,Regular Season,Efficiency
1641794,Dillon Jones,1610612752,NYK,6,5,1,27.0,7,4,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0.25,2025-26,Regular Season,Efficiency
1627734,Domantas Sabonis,1610612758,SAC,19,3,16,564.0,301,22,0.556,35,0.349,2,0.5,177,0.632,15,0.313,99,0.689,0.554,2025-26,Regular Season,Efficiency
1631230,Dominick Barlow,1610612755,PHI,66,38,28,1581.0,520,91,0.457,73,0.28,4,0.111,210,0.711,2,1.0,28,0.571,0.573,2025-26,Regular Season,Efficiency
1642270,Donovan Clingan,1610612757,POR,73,39,34,1983.0,874,8,0.333,222,0.346,8,0.188,550,0.65,19,0.778,58,0.5,0.578,2025-26,Regular Season,Efficiency
1628378,Donovan Mitchell,1610612739,CLE,68,43,25,2275.0,1883,666,0.579,299,0.41,620,0.398,59,0.659,0,0.0,28,0.867,0.56,2025-26,Regular Season,Efficiency
1628978,Donte DiVincenzo,1610612750,MIN,77,46,31,2379.0,950,98,0.394,557,0.388,163,0.371,25,0.611,0,0.0,8,1.0,0.554,2025-26,Regular Season,Efficiency
1627827,Dorian Finney-Smith,1610612745,HOU,36,22,14,599.0,114,9,0.667,75,0.275,3,0.2,22,0.556,0,0.0,0,0.0,0.435,2025-26,Regular Season,Efficiency
203926,Doug McDermott,1610612758,SAC,25,7,18,360.0,135,4,0.667,117,0.411,8,0.273,4,1.0,0,0.0,2,0.5,0.588,2025-26,Regular Season,Efficiency
1642962,Drake Powell,1610612751,BKN,59,14,45,1204.0,374,109,0.472,125,0.3,76,0.425,22,0.643,0,0.0,10,0.714,0.494,2025-26,Regular Season,Efficiency
203110,Draymond Green,1610612744,GSW,64,30,34,1762.0,553,81,0.593,307,0.33,8,0.267,91,0.567,0,0.0,22,0.391,0.52,2025-26,Regular Season,Efficiency
1629234,Drew Eubanks,1610612758,SAC,42,10,32,552.0,219,13,0.455,19,0.375,16,0.667,141,0.653,4,0.667,47,0.488,0.599,2025-26,Regular Season,Efficiency
1641809,Drew Peterson,1610612766,CHA,6,1,5,64.0,5,3,0.333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.125,2025-26,Regular Season,Efficiency
1631166,Drew Timme,1610612747,LAL,23,15,8,186.0,72,10,0.625,25,0.45,7,0.429,22,0.833,6,0.375,4,0.667,0.667,2025-26,Regular Season,Efficiency
1630696,Dru Smith,1610612748,MIA,69,37,32,1129.0,389,148,0.486,101,0.312,35,0.395,40,0.5,0,0.0,19,0.643,0.475,2025-26,Regular Season,Efficiency
1629130,Duncan Robinson,1610612765,DET,73,54,19,2018.0,880,95,0.474,502,0.419,143,0.386,33,0.842,0,0.0,11,0.714,0.605,2025-26,Regular Season,Efficiency
1641871,Duop Reath,1610612757,POR,32,16,16,258.0,94,9,0.429,69,0.418,0,0.0,14,0.6,3,0.5,6,0.6,0.601,2025-26,Regular Season,Efficiency
203939,Dwight Powell,1610612742,DAL,58,17,41,813.0,191,13,0.8,5,0.4,0,0.0,97,0.654,0,0.0,46,0.636,0.672,2025-26,Regular Season,Efficiency
1642928,Dylan Cardwell,1610612758,SAC,40,12,28,809.0,202,0,0.0,4,0.286,2,0.333,178,0.65,1,0.0,24,0.423,0.571,2025-26,Regular Season,Efficiency
1642844,Dylan Harper,1610612759,SAS,64,50,14,1433.0,749,317,0.556,153,0.385,95,0.385,50,0.622,0,0.0,19,0.471,0.549,2025-26,Regular Season,Efficiency
1630700,Dyson Daniels,1610612737,ATL,73,43,30,2419.0,865,270,0.47,71,0.232,49,0.48,262,0.665,0,0.0,92,0.682,0.533,2025-26,Regular Season,Efficiency
1630604,E.J. Liddell,1610612751,BKN,21,3,18,203.0,55,12,0.5,23,0.242,0,0.0,15,0.778,0,0.0,3,1.0,0.447,2025-26,Regular Season,Efficiency
1642856,Egor Dëmin,1610612751,BKN,52,14,38,1308.0,536,60,0.391,253,0.409,141,0.329,17,0.583,2,1.0,13,0.75,0.537,2025-26,Regular Season,Efficiency
1641989,Elijah Harkless,1610612762,UTA,26,5,21,545.0,178,51,0.39,54,0.25,19,0.258,12,0.571,0,0.0,2,0.5,0.401,2025-26,Regular Season,Efficiency
1641801,Emanuel Miller,1610612759,SAS,5,0,5,33.0,15,3,0.333,8,0.429,0,0.0,4,0.667,0,0.0,2,1.0,0.538,2025-26,Regular Season,Efficiency
1642402,Enrique Freeman,1610612750,MIN,2,1,1,8.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2025-26,Regular Season,Efficiency
201569,Eric Gordon,1610612755,PHI,6,3,3,74.0,33,9,0.571,24,0.615,0,0.0,0,0.0,0,0.0,0,0.0,0.762,2025-26,Regular Season,Efficiency
1630679,Ethan Thompson,1610612754,IND,27,7,20,488.0,153,25,0.522,74,0.342,24,0.29,12,0.545,0,0.0,5,0.667,0.493,2025-26,Regular Season,Efficiency
1630596,Evan Mobley,1610612739,CLE,62,38,24,1991.0,1124,300,0.543,161,0.311,78,0.358,437,0.753,44,0.514,113,0.558,0.582,2025-26,Regular Season,Efficiency
1630532,Franz Wagner,1610612753,ORL,30,17,13,928.0,626,231,0.48,81,0.373,111,0.398,66,0.527,13,0.571,28,0.367,0.528,2025-26,Regular Season,Efficiency
1641713,GG Jackson,1610612763,MEM,54,16,38,1160.0,675,247,0.543,134,0.344,81,0.352,82,0.685,1,0.0,18,0.9,0.561,2025-26,Regular Season,Efficiency
1629216,Gabe Vincent,1610612737,ATL,50,35,15,840.0,218,23,0.385,122,0.35,55,0.286,4,0.667,0,0.0,4,1.0,0.476,2025-26,Regular Season,Efficiency
202066,Garrett Temple,1610612761,TOR,21,9,12,69.0,14,0,0.0,6,0.222,2,0.333,1,0.0,2,1.0,0,0.0,0.286,2025-26,Regular Season,Efficiency
1629726,Garrison Mathews,1610612754,IND,15,4,11,196.0,78,11,0.333,51,0.415,2,0.167,0,0.0,0,0.0,4,1.0,0.567,2025-26,Regular Season,Efficiency
203914,Gary Harris,1610612749,MIL,46,15,31,632.0,121,20,0.5,78,0.456,7,0.2,8,1.0,0,0.0,0,0.0,0.595,2025-26,Regular Season,Efficiency
1627780,Gary Payton II,1610612744,GSW,68,32,36,1051.0,499,43,0.543,99,0.289,14,0.417,238,0.728,0,0.0,54,0.862,0.622,2025-26,Regular Season,Efficiency
1629018,Gary Trent Jr.,1610612749,MIL,64,24,40,1358.0,522,52,0.377,291,0.393,142,0.369,6,0.5,0,0.0,2,0.5,0.524,2025-26,Regular Season,Efficiency
203507,Giannis Antetokounmpo,1610612749,MIL,36,17,19,1039.0,993,293,0.665,32,0.423,65,0.265,267,0.741,95,0.592,98,0.597,0.636,2025-26,Regular Season,Efficiency
1629048,Goga Bitadze,1610612753,ORL,59,30,29,877.0,326,5,1.0,10,0.25,0,0.0,253,0.708,16,1.0,28,0.688,0.677,2025-26,Regular Season,Efficiency
1641711,Gradey Dick,1610612761,TOR,71,40,31,1042.0,441,54,0.386,149,0.305,60,0.361,43,0.643,0,0.0,28,0.706,0.491,2025-26,Regular Season,Efficiency
1641761,Grant Nelson,1610612751,BKN,4,0,4,35.0,17,3,0.333,0,0.0,0,0.0,8,0.75,0,0.0,1,0.0,0.556,2025-26,Regular Season,Efficiency
1629684,Grant Williams,1610612766,CHA,32,23,9,624.0,225,14,0.429,133,0.422,24,0.345,20,0.75,5,0.25,6,1.0,0.561,2025-26,Regular Season,Efficiency
1628960,Grayson Allen,1610612756,PHX,48,25,23,1413.0,819,222,0.466,293,0.386,200,0.324,12,0.625,0,0.0,10,0.8,0.525,2025-26,Regular Season,Efficiency
1627824,Guerschon Yabusele,1610612741,CHI,64,30,34,932.0,351,61,0.512,190,0.356,13,0.357,32,0.481,9,0.375,16,0.5,0.516,2025-26,Regular Season,Efficiency
1630611,Gui Santos,1610612744,GSW,65,29,36,1320.0,596,125,0.571,221,0.378,8,0.15,140,0.731,8,0.333,22,0.643,0.598,2025-26,Regular Season,Efficiency
203084,Harrison Barnes,1610612759,SAS,72,54,18,1873.0,719,191,0.533,357,0.39,58,0.328,48,0.8,7,0.5,16,0.462,0.573,2025-26,Regular Season,Efficiency
1631127,Harrison Ingram,1610612759,SAS,6,5,1,20.0,11,4,1.0,3,1.0,0,0.0,4,0.667,0,0.0,2,1.0,0.917,2025-26,Regular Season,Efficiency
1629312,Haywood Highsmith,1610612756,PHX,6,3,3,80.0,33,4,0.667,21,0.636,5,0.5,5,0.5,0,0.0,0,0.0,0.7,2025-26,Regular Season,Efficiency
1630529,Herbert Jones,1610612740,NOP,55,22,33,1580.0,491,127,0.434,206,0.309,61,0.325,44,0.581,0,0.0,9,0.3,0.465,2025-26,Regular Season,Efficiency
1642864,Hugo González,1610612738,BOS,72,49,23,1057.0,279,42,0.513,120,0.377,6,0.214,62,0.69,0,0.0,14,0.875,0.556,2025-26,Regular Season,Efficiency
1630621,Hunter Dickinson,1610612740,NOP,1,0,1,5.0,2,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0.5,2025-26,Regular Season,Efficiency
1642282,Hunter Sallis,1610612755,PHI,7,3,4,26.0,7,5,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6,2025-26,Regular Season,Efficiency
1641816,Hunter Tyson,1610612743,DEN,21,15,6,162.0,46,11,0.3,20,0.226,3,0.167,2,0.5,0,0.0,0,0.0,0.337,2025-26,Regular Season,Efficiency
1630193,Immanuel Quickley,1610612761,TOR,67,38,29,2174.0,1132,345,0.486,428,0.42,268,0.375,43,0.731,0,0.0,25,0.588,0.543,2025-26,Regular Season,Efficiency
1642403,Isaac Jones,1610612765,DET,6,4,2,26.0,7,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0.5,2025-26,Regular Season,Efficiency
1630171,Isaac Okoro,1610612741,CHI,61,25,36,1642.0,563,105,0.449,192,0.339,26,0.375,94,0.618,2,0.0,20,0.5,0.538,2025-26,Regular Season,Efficiency
1642268,Isaiah Collier,1610612762,UTA,59,16,43,1517.0,688,335,0.481,47,0.246,96,0.375,20,1.0,2,1.0,14,0.875,0.521,2025-26,Regular Season,Efficiency
1642384,Isaiah Crawford,1610612745,HOU,13,7,6,76.0,17,6,1.0,6,0.222,2,0.333,0,0.0,0,0.0,0,0.0,0.389,2025-26,Regular Season,Efficiency
1628392,Isaiah Hartenstein,1610612760,OKC,44,36,8,1089.0,412,15,0.5,44,0.458,12,0.429,307,0.667,6,0.6,78,0.554,0.618,2025-26,Regular Season,Efficiency
1630543,Isaiah Jackson,1610612746,LAC,55,20,35,908.0,370,26,0.364,0,0.0,4,0.25,248,0.654,24,0.8,40,0.63,0.637,2025-26,Regular Season,Efficiency
1630198,Isaiah Joe,1610612760,OKC,68,53,15,1452.0,737,64,0.463,443,0.427,114,0.425,16,0.556,0,0.0,10,0.667,0.609,2025-26,Regular Season,Efficiency
1630587,Isaiah Livers,1610612756,PHX,36,21,15,347.0,65,4,0.4,33,0.314,5,0.2,13,0.455,0,0.0,2,1.0,0.438,2025-26,Regular Season,Efficiency
1641815,Isaiah Stevens,1610612758,SAC,3,0,3,43.0,10,2,0.333,0,0.0,0,0.0,2,1.0,0,0.0,2,1.0,0.429,2025-26,Regular Season,Efficiency
1630191,Isaiah Stewart,1610612765,DET,55,39,16,1273.0,552,30,0.433,109,0.333,3,0.167,293,0.683,40,0.533,64,0.571,0.592,2025-26,Regular Season,Efficiency
1627826,Ivica Zubac,1610612754,IND,48,17,31,1447.0,677,28,0.75,28,0.538,2,0.125,437,0.594,127,0.553,123,0.576,0.598,2025-26,Regular Season,Efficiency
1631120,JD Davison,1610612745,HOU,27,22,5,192.0,60,18,0.368,18,0.3,18,0.381,0,0.0,0,0.0,0,0.0,0.473,2025-26,Regular Season,Efficiency
1629630,Ja Morant,1610612763,MEM,20,7,13,568.0,389,194,0.442,32,0.289,100,0.326,14,0.875,4,0.333,4,1.0,0.441,2025-26,Regular Season,Efficiency
1642266,Ja'Kobe Walter,1610612761,TOR,67,38,29,1337.0,483,31,0.387,278,0.41,12,0.2,69,0.533,0,0.0,24,0.9,0.565,2025-26,Regular Season,Efficiency
1631095,Jabari Smith Jr.,1610612745,HOU,73,45,28,2561.0,1137,159,0.465,446,0.359,254,0.448,162,0.62,20,0.529,53,0.489,0.538,2025-26,Regular Season,Efficiency
1631133,Jabari Walker,1610612755,PHI,61,35,26,745.0,267,21,0.368,93,0.33,2,0.2,111,0.56,0,0.0,14,0.444,0.521,2025-26,Regular Season,Efficiency
1631210,Jacob Toppin,1610612737,ATL,5,3,2,17.0,8,2,0.5,0,0.0,2,0.5,6,1.0,0,0.0,0,0.0,0.667,2025-26,Regular Season,Efficiency
1630702,Jaden Hardy,1610612764,WAS,54,13,41,843.0,490,122,0.451,216,0.396,122,0.415,8,1.0,0,0.0,2,0.5,0.548,2025-26,Regular Season,Efficiency
1631093,Jaden Ivey,1610612741,CHI,37,23,14,670.0,316,48,0.485,122,0.383,68,0.433,35,0.636,0,0.0,9,0.8,0.543,2025-26,Regular Season,Efficiency
1630183,Jaden McDaniels,1610612750,MIN,71,43,28,2262.0,1050,287,0.492,227,0.458,253,0.441,114,0.722,4,0.5,30,0.75,0.584,2025-26,Regular Season,Efficiency
1630256,Jae'Sean Tate,1610612745,HOU,42,30,12,353.0,112,26,0.464,24,0.296,5,0.286,38,0.773,4,0.4,15,0.875,0.547,2025-26,Regular Season,Efficiency
1642942,Jahmai Mashack,1610612763,MEM,28,10,18,554.0,159,46,0.467,48,0.291,4,0.125,30,0.542,0,0.0,16,0.438,0.449,2025-26,Regular Season,Efficiency
1642443,Jahmir Young,1610612748,MIA,11,8,3,51.0,20,12,0.556,6,0.286,0,0.0,0,0.0,0,0.0,0,0.0,0.409,2025-26,Regular Season,Efficiency
1643141,Jahmyl Telfort,1610612746,LAC,8,2,6,32.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2025-26,Regular Season,Efficiency
1631170,Jaime Jaquez Jr.,1610612748,MIA,70,38,32,1977.0,1048,459,0.476,147,0.333,97,0.354,133,0.708,18,0.6,39,0.68,0.527,2025-26,Regular Season,Efficiency
1631222,Jake LaRavia,1610612747,LAL,77,50,27,1920.0,638,113,0.413,189,0.313,46,0.333,165,0.707,2,0.333,43,0.731,0.535,2025-26,Regular Season,Efficiency
1627751,Jakob Poeltl,1610612761,TOR,41,23,18,1047.0,441,8,0.5,36,0.474,0,0.0,294,0.725,9,0.8,118,0.697,0.696,2025-26,Regular Season,Efficiency
1628973,Jalen Brunson,1610612752,NYK,71,47,24,2482.0,1843,752,0.519,270,0.412,780,0.44,16,0.533,25,0.417,16,0.8,0.531,2025-26,Regular Season,Efficiency
1631105,Jalen Duren,1610612765,DET,66,47,19,1864.0,1290,246,0.57,6,0.25,32,0.471,765,0.692,71,0.449,192,0.61,0.645,2025-26,Regular Season,Efficiency
1630224,Jalen Green,1610612756,PHX,29,15,14,757.0,528,184,0.454,105,0.327,196,0.403,13,0.6,0,0.0,12,1.0,0.494,2025-26,Regular Season,Efficiency
1630552,Jalen Johnson,1610612737,ATL,69,41,28,2432.0,1570,527,0.461,287,0.391,286,0.393,215,0.712,47,0.613,128,0.671,0.541,2025-26,Regular Season,Efficiency
1629618,Jalen Pickett,1610612743,DEN,47,31,16,741.0,231,46,0.489,106,0.411,56,0.328,14,0.6,0,0.0,6,0.5,0.532,2025-26,Regular Season,Efficiency
1641771,Jalen Slawson,1610612754,IND,8,2,6,172.0,46,6,0.222,24,0.333,2,0.333,8,0.667,0,0.0,4,1.0,0.442,2025-26,Regular Season,Efficiency
1630188,Jalen Smith,1610612741,CHI,53,26,27,1095.0,541,43,0.484,249,0.375,5,0.25,157,0.686,8,0.667,47,0.581,0.584,2025-26,Regular Season,Efficiency
1630591,Jalen Suggs,1610612753,ORL,52,30,22,1423.0,717,183,0.54,227,0.386,176,0.323,42,0.741,2,1.0,2,0.333,0.527,2025-26,Regular Season,Efficiency
1631114,Jalen Williams,1610612760,OKC,31,23,8,878.0,530,275,0.5,51,0.347,115,0.374,41,0.792,0,0.0,18,0.889,0.506,2025-26,Regular Season,Efficiency
1630592,Jalen Wilson,1610612751,BKN,49,8,41,716.0,284,89,0.4,138,0.351,15,0.333,15,0.545,0,0.0,2,0.5,0.491,2025-26,Regular Season,Efficiency
1631288,Jamal Cain,1610612753,ORL,35,18,17,390.0,174,32,0.48,58,0.377,28,0.5,34,0.625,0,0.0,4,0.333,0.565,2025-26,Regular Season,Efficiency
1627750,Jamal Murray,1610612743,DEN,72,45,27,2533.0,1844,587,0.535,283,0.473,740,0.438,75,0.757,39,0.531,62,0.7,0.573,2025-26,Regular Season,Efficiency
1642347,Jamal Shead,1610612761,TOR,77,43,34,1734.0,516,162,0.383,181,0.314,96,0.328,22,0.5,0,0.0,6,0.333,0.451,2025-26,Regular Season,Efficiency
1631123,Jamaree Bouyea,1610612756,PHX,42,21,21,573.0,232,98,0.512,33,0.282,61,0.338,9,0.8,0,0.0,4,1.0,0.515,2025-26,Regular Season,Efficiency
201935,James Harden,1610612739,CLE,67,38,29,2345.0,1583,576,0.497,167,0.378,575,0.392,18,0.667,24,0.5,14,0.571,0.532,2025-26,Regular Season,Efficiency
1630164,James Wiseman,1610612754,IND,4,0,4,58.0,13,0,0.0,0,0.0,0,0.0,10,0.714,0,0.0,1,0.0,0.6,2025-26,Regular Season,Efficiency
1642364,Jamir Watkins,1610612764,WAS,44,10,34,854.0,281,43,0.484,96,0.294,13,0.263,45,0.731,0,0.0,17,0.778,0.521,2025-26,Regular Season,Efficiency
1642419,Jamison Battle,1610612761,TOR,56,32,24,498.0,181,13,0.545,97,0.446,14,0.278,37,0.63,0,0.0,8,0.8,0.631,2025-26,Regular Season,Efficiency
1641716,Jarace Walker,1610612754,IND,73,15,58,1866.0,842,226,0.416,311,0.4,150,0.344,53,0.558,3,0.25,30,0.55,0.513,2025-26,Regular Season,Efficiency
1642272,Jared McCain,1610612760,OKC,62,43,19,1075.0,512,159,0.439,195,0.411,159,0.41,5,0.333,0,0.0,4,0.25,0.526,2025-26,Regular Season,Efficiency
1628991,Jaren Jackson Jr.,1610612762,UTA,48,19,29,1455.0,931,350,0.54,248,0.386,116,0.385,110,0.512,98,0.531,27,0.333,0.534,2025-26,Regular Season,Efficiency
1629020,Jarred Vanderbilt,1610612747,LAL,60,36,24,1051.0,268,23,0.4,83,0.301,0,0.0,92,0.606,0,0.0,11,0.571,0.527,2025-26,Regular Season,Efficiency
1628386,Jarrett Allen,1610612739,CLE,54,35,19,1465.0,831,84,0.6,49,0.387,8,0.308,517,0.705,48,0.679,171,0.556,0.642,2025-26,Regular Season,Efficiency
1642859,Jase Richardson,1610612753,ORL,51,23,28,571.0,228,73,0.469,68,0.426,42,0.367,18,0.9,0,0.0,4,0.667,0.541,2025-26,Regular Season,Efficiency
1642914,Javon Small,1610612763,MEM,40,13,27,804.0,378,78,0.443,58,0.465,140,0.417,23,0.55,0,0.0,9,0.429,0.58,2025-26,Regular Season,Efficiency
1631451,Javonte Cooke,1610612757,POR,19,6,13,94.0,23,2,0.0,6,0.118,3,0.143,8,0.8,0,0.0,0,0.0,0.256,2025-26,Regular Season,Efficiency
1629750,Javonte Green,1610612765,DET,77,56,21,1370.0,530,23,0.308,256,0.382,6,0.154,89,0.603,0,0.0,31,0.571,0.554,2025-26,Regular Season,Efficiency
1629637,Jaxson Hayes,1610612747,LAL,65,43,22,1179.0,474,25,0.786,13,0.833,0,0.0,369,0.737,0,0.0,75,0.737,0.76,2025-26,Regular Season,Efficiency
1630643,Jay Huff,1610612754,IND,77,18,59,1603.0,730,123,0.681,325,0.313,26,0.526,197,0.757,31,0.684,26,0.412,0.57,2025-26,Regular Season,Efficiency
1627759,Jaylen Brown,1610612738,BOS,68,44,24,2335.0,1954,908,0.539,204,0.363,648,0.421,60,0.556,46,0.514,29,0.5,0.521,2025-26,Regular Season,Efficiency
1641740,Jaylen Clark,1610612750,MIN,63,37,26,784.0,242,63,0.417,75,0.321,7,0.2,45,0.581,0,0.0,2,1.0,0.497,2025-26,Regular Season,Efficiency
1642377,Jaylen Wells,1610612763,MEM,69,24,45,1821.0,865,165,0.473,340,0.374,181,0.419,84,0.593,0,0.0,32,0.778,0.524,2025-26,Regular Season,Efficiency
1631119,Jaylin Williams,1610612760,OKC,62,51,11,1237.0,458,34,0.407,299,0.4,14,0.292,32,0.55,1,0.0,32,0.632,0.561,2025-26,Regular Season,Efficiency
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,839,120,0.49,392,0.449,40,0.486,142,0.593,0,0.0,65,0.537,0.598,2025-26,Regular Season,Efficiency
1643257,Jayson Kent,1610612757,POR,3,2,1,19.0,10,0,0.0,3,0.333,0,0.0,5,1.0,0,0.0,3,1.0,0.75,2025-26,Regular Season,Efficiency
1628369,Jayson Tatum,1610612738,BOS,13,11,2,409.0,278,91,0.507,31,0.324,123,0.354,19,0.667,4,0.4,8,0.8,0.494,2025-26,Regular Season,Efficiency
201145,Jeff Green,1610612745,HOU,29,21,8,151.0,61,4,0.667,35,0.324,7,0.273,8,0.667,4,0.5,2,0.5,0.483,2025-26,Regular Season,Efficiency
203924,Jerami Grant,1610612757,POR,57,27,30,1695.0,1060,339,0.463,370,0.38,76,0.352,66,0.75,17,0.889,16,0.5,0.547,2025-26,Regular Season,Efficiency
1642847,Jeremiah Fears,1610612740,NOP,78,25,53,1952.0,1038,376,0.447,174,0.333,235,0.364,51,0.611,0,0.0,23,0.688,0.484,2025-26,Regular Season,Efficiency
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,101,8,0.154,34,0.273,2,0.2,35,0.571,0,0.0,4,0.5,0.42,2025-26,Regular Season,Efficiency
1631110,Jeremy Sochan,1610612752,NYK,42,29,13,443.0,146,17,0.636,35,0.283,0,0.0,74,0.66,5,0.667,31,0.737,0.538,2025-26,Regular Season,Efficiency
1630579,Jericho Sims,1610612749,MIL,62,23,39,1155.0,273,14,0.778,4,0.333,0,0.0,197,0.813,0,0.0,30,0.813,0.793,2025-26,Regular Season,Efficiency
1641724,Jett Howard,1610612753,ORL,55,28,27,695.0,301,65,0.463,132,0.376,42,0.333,13,0.455,2,0.0,6,0.75,0.526,2025-26,Regular Season,Efficiency
1628975,Jevon Carter,1610612753,ORL,48,22,26,776.0,307,30,0.343,143,0.356,125,0.413,5,0.5,0,0.0,2,0.0,0.516,2025-26,Regular Season,Efficiency
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,760,249,0.533,84,0.4,68,0.313,200,0.667,29,0.579,45,0.571,0.554,2025-26,Regular Season,Efficiency
1642866,Joan Beringer,1610612750,MIN,35,19,16,228.0,103,2,1.0,0,0.0,0,0.0,82,0.643,2,0.5,10,0.556,0.652,2025-26,Regular Season,Efficiency
1629111,Jock Landale,1610612737,ATL,68,36,32,1506.0,718,12,0.556,247,0.388,3,0.125,386,0.606,76,0.516,66,0.604,0.582,2025-26,Regular Season,Efficiency
204060,Joe Ingles,1610612750,MIN,25,12,13,102.0,19,6,0.667,8,0.5,5,0.5,0,0.0,0,0.0,2,1.0,0.654,2025-26,Regular Season,Efficiency
203954,Joel Embiid,1610612755,PHI,37,24,13,1162.0,987,160,0.468,238,0.433,205,0.456,153,0.592,134,0.544,109,0.619,0.529,2025-26,Regular Season,Efficiency
1628381,John Collins,1610612746,LAC,64,29,35,1758.0,868,112,0.474,275,0.447,50,0.431,251,0.747,77,0.75,64,0.771,0.629,2025-26,Regular Season,Efficiency
1629723,John Konchar,1610612762,UTA,52,17,35,988.0,212,20,0.636,71,0.276,12,0.455,62,0.765,0,0.0,15,0.778,0.544,2025-26,Regular Season,Efficiency
1642967,John Poulakidas,1610612742,DAL,8,1,7,133.0,44,4,1.0,32,0.423,10,0.286,0,0.0,0,0.0,0,0.0,0.525,2025-26,Regular Season,Efficiency
1642910,John Tonje,1610612738,BOS,5,4,1,12.0,2,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2025-26,Regular Season,Efficiency
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,10,2,0.5,0,0.0,0,0.0,4,0.25,2,0.0,0,0.0,0.167,2025-26,Regular Season,Efficiency
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,180,20,0.368,66,0.324,3,0.167,43,0.679,0,0.0,2,1.0,0.547,2025-26,Regular Season,Efficiency
