season,season_type,player_id,player_name,team_id,team_abbreviation,games_played,minutes_per_game,fgm_per_game,fga_per_game,fg_pct,fg3m_per_game,fg3a_per_game,fg3_pct,ftm_per_game,fta_per_game,ft_pct,efg_pct
2025-26,Regular Season,1628449,Chris Boucher,1610612738,BOS,9,10.5,0.9,2.8,0.32,0.2,1.7,0.133,0.3,0.4,0.75,
2025-26,Regular Season,1641753,Chris Livingston,1610612739,CLE,3,5.8,1.3,2.3,0.571,0.0,1.0,0.0,0.3,0.3,1.0,
2025-26,Regular Season,1643024,Chris Mañon,1610612747,LAL,6,4.2,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,1.0,
2025-26,Regular Season,101108,Chris Paul,1610612746,LAC,16,14.2,1.1,3.5,0.321,0.6,1.9,0.333,0.1,0.1,0.5,
2025-26,Regular Season,1642959,Chris Youngblood,1610612757,POR,33,5.6,0.7,1.9,0.349,0.5,1.6,0.333,0.3,0.3,0.9,
2025-26,Regular Season,1631128,Christian Braun,1610612743,DEN,43,31.9,4.5,8.8,0.515,1.0,3.3,0.305,1.8,2.3,0.79,
2025-26,Regular Season,1631132,Christian Koloko,1610612737,ATL,26,12.9,1.2,2.7,0.435,0.0,0.3,0.143,0.3,0.4,0.727,
2025-26,Regular Season,1642935,Chucky Hepburn,1610612761,TOR,2,6.6,0.0,3.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,
2025-26,Regular Season,203991,Clint Capela,1610612745,HOU,71,12.3,1.5,2.9,0.512,0.0,0.0,0.0,0.6,0.9,0.597,
2025-26,Regular Season,1629632,Coby White,1610612766,CHA,48,25.4,5.6,12.6,0.444,2.3,6.4,0.356,4.0,4.8,0.823,
2025-26,Regular Season,1628998,Cody Martin,1610612754,IND,4,13.8,0.5,2.5,0.2,0.0,1.3,0.0,0.8,1.5,0.5,
2025-26,Regular Season,1642262,Cody Williams,1610612762,UTA,64,23.8,3.4,7.2,0.475,0.4,1.8,0.22,1.2,1.7,0.706,
2025-26,Regular Season,1641732,Colby Jones,1610612765,DET,1,6.8,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,
2025-26,Regular Season,1630175,Cole Anthony,1610612749,MIL,35,15.0,2.8,6.6,0.424,0.6,2.1,0.306,0.5,0.7,0.615,
2025-26,Regular Season,1630658,Colin Castleton,1610612753,ORL,2,6.1,0.5,1.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,
2025-26,Regular Season,1631221,Collin Gillespie,1610612756,PHX,77,28.8,4.5,10.7,0.42,3.0,7.3,0.407,1.0,1.1,0.871,
2025-26,Regular Season,1642867,Collin Murray-Boyles,1610612761,TOR,54,22.0,3.5,6.1,0.573,0.3,0.9,0.34,1.2,1.9,0.641,
2025-26,Regular Season,1629012,Collin Sexton,1610612741,CHI,64,23.3,5.2,10.6,0.487,1.7,4.2,0.41,3.3,3.8,0.86,
2025-26,Regular Season,1642843,Cooper Flagg,1610612742,DAL,66,33.9,8.0,16.9,0.473,1.0,3.5,0.297,4.1,5.0,0.82,
2025-26,Regular Season,1630557,Corey Kispert,1610612737,ATL,55,18.8,3.2,6.9,0.464,1.5,4.1,0.357,1.3,1.6,0.82,
2025-26,Regular Season,1642504,Cormac Ryan,1610612749,MIL,7,20.0,3.4,6.3,0.545,1.9,3.7,0.5,2.3,2.4,0.941,
2025-26,Regular Season,1641854,Craig Porter Jr.,1610612739,CLE,62,17.8,1.8,4.0,0.444,0.5,1.5,0.348,0.4,0.6,0.579,
2025-26,Regular Season,1642938,Curtis Jones,1610612743,DEN,7,4.7,0.6,2.0,0.286,0.1,1.3,0.111,0.0,0.0,0.0,
2025-26,Regular Season,1626156,D'Angelo Russell,1610612764,WAS,26,19.0,3.6,8.9,0.405,1.3,4.3,0.295,1.7,2.3,0.717,
2025-26,Regular Season,1629610,DaQuan Jeffries,1610612758,SAC,3,20.0,3.7,6.3,0.579,1.3,3.0,0.444,1.7,1.7,1.0,
2025-26,Regular Season,1641747,DaRon Holmes II,1610612743,DEN,22,9.1,1.4,2.6,0.517,0.9,1.9,0.452,0.4,0.5,0.818,
2025-26,Regular Season,1631342,Daeqwon Plowden,1610612758,SAC,29,26.2,3.7,8.7,0.426,1.9,5.8,0.329,1.2,1.5,0.837,
2025-26,Regular Season,1630625,Dalano Banton,1610612738,BOS,5,5.0,0.8,1.8,0.444,0.0,0.0,0.0,0.4,0.4,1.0,
2025-26,Regular Season,1631207,Dalen Terry,1610612755,PHI,47,11.6,1.4,3.3,0.435,0.5,1.4,0.364,0.3,0.6,0.552,
2025-26,Regular Season,1642261,Dalton Knecht,1610612747,LAL,50,10.3,1.6,3.5,0.446,0.6,2.0,0.304,0.3,0.4,0.7,
2025-26,Regular Season,1629655,Daniel Gafford,1610612742,DAL,55,21.7,3.8,5.7,0.655,0.0,0.0,0.0,2.0,2.9,0.683,
2025-26,Regular Season,1642450,Daniss Jenkins,1610612765,DET,69,20.3,3.3,7.9,0.418,1.0,2.7,0.383,1.8,2.2,0.824,
2025-26,Regular Season,1642874,Danny Wolf,1610612751,BKN,57,20.8,3.1,7.7,0.405,1.2,3.7,0.322,1.5,1.9,0.771,
2025-26,Regular Season,203967,Dario Saric,1610612758,SAC,5,8.2,0.2,1.2,0.167,0.2,0.6,0.333,0.4,0.4,1.0,
2025-26,Regular Season,1641727,Dariq Whitehead,1610612763,MEM,3,30.6,5.3,14.7,0.364,3.3,9.7,0.345,0.7,1.0,0.667,
2025-26,Regular Season,1642468,Darius Brown,1610612739,CLE,1,2.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-26,Regular Season,1629636,Darius Garland,1610612746,LAC,42,29.7,6.9,14.8,0.465,2.8,6.9,0.405,2.3,2.7,0.851,
2025-26,Regular Season,1642357,David Jones Garcia,1610612759,SAS,11,6.2,1.2,2.3,0.52,0.3,0.5,0.6,0.3,0.5,0.5,
2025-26,Regular Season,1631223,David Roddy,1610612743,DEN,3,4.6,0.3,1.7,0.2,0.0,1.3,0.0,0.7,0.7,1.0,
2025-26,Regular Season,1630558,Davion Mitchell,1610612748,MIA,67,28.6,3.7,7.6,0.483,1.3,3.3,0.395,0.6,0.9,0.672,
2025-26,Regular Season,1630549,Day'Ron Sharpe,1610612751,BKN,62,18.7,3.5,5.7,0.601,0.1,0.6,0.231,1.7,2.5,0.678,
2025-26,Regular Season,1628368,De'Aaron Fox,1610612759,SAS,69,31.0,7.0,14.4,0.488,1.8,5.4,0.329,2.6,3.4,0.755,
2025-26,Regular Season,1629631,De'Andre Hunter,1610612758,SAC,45,26.1,4.6,11.1,0.415,1.7,5.5,0.305,2.8,3.2,0.867,
2025-26,Regular Season,1629001,De'Anthony Melton,1610612744,GSW,45,23.0,4.5,11.0,0.405,1.4,5.0,0.286,2.0,2.4,0.827,
2025-26,Regular Season,201599,DeAndre Jordan,1610612740,NOP,12,16.6,1.8,2.7,0.656,0.0,0.0,0.0,0.9,1.4,0.647,
2025-26,Regular Season,1630610,DeJon Jarreau,1610612763,MEM,11,21.0,3.0,7.5,0.398,0.4,2.7,0.133,1.6,2.1,0.783,
2025-26,Regular Season,201942,DeMar DeRozan,1610612758,SAC,77,31.2,6.5,13.1,0.497,0.6,1.9,0.32,4.9,5.6,0.868,
2025-26,Regular Season,1629731,Dean Wade,1610612739,CLE,57,22.4,2.1,4.8,0.432,1.2,3.4,0.354,0.5,0.7,0.711,
2025-26,Regular Season,1629028,Deandre Ayton,1610612747,LAL,68,27.2,5.6,8.3,0.672,0.0,0.0,0.0,1.2,1.9,0.634,
2025-26,Regular Season,1627749,Dejounte Murray,1610612740,NOP,14,27.8,6.3,13.0,0.484,1.4,4.4,0.306,2.8,3.2,0.867,
2025-26,Regular Season,1630166,Deni Avdija,1610612757,POR,63,33.2,7.3,16.0,0.457,1.9,6.0,0.315,7.5,9.4,0.802,
2025-26,Regular Season,203471,Dennis Schröder,1610612739,CLE,68,24.5,3.7,9.1,0.407,1.1,3.3,0.329,2.5,3.0,0.832,
2025-26,Regular Season,1641726,Dereck Lively II,1610612742,DAL,7,16.5,1.6,2.6,0.611,0.0,0.0,0.0,1.1,1.4,0.8,
2025-26,Regular Season,1642852,Derik Queen,1610612740,NOP,78,24.4,4.2,8.9,0.471,0.3,1.1,0.262,2.5,3.2,0.792,
2025-26,Regular Season,1627884,Derrick Jones Jr.,1610612746,LAC,46,27.2,3.9,7.6,0.507,1.1,3.1,0.352,1.4,1.9,0.759,
2025-26,Regular Season,1628401,Derrick White,1610612738,BOS,74,34.3,5.8,14.6,0.395,2.7,8.4,0.326,2.4,2.7,0.9,
2025-26,Regular Season,1630217,Desmond Bane,1610612753,ORL,79,34.1,7.2,14.9,0.485,2.1,5.3,0.394,3.9,4.3,0.909,
2025-26,Regular Season,1626164,Devin Booker,1610612756,PHX,62,33.4,8.5,18.6,0.455,1.9,5.8,0.33,6.9,8.0,0.869,
2025-26,Regular Season,1642269,Devin Carter,1610612758,SAC,35,17.4,3.0,7.3,0.408,0.7,2.9,0.24,1.8,2.4,0.771,
2025-26,Regular Season,1630170,Devin Vassell,1610612759,SAS,64,30.5,4.9,11.3,0.438,2.5,6.5,0.387,1.6,2.0,0.816,
2025-26,Regular Season,1628415,Dillon Brooks,1610612756,PHX,53,30.5,7.5,17.2,0.437,2.3,6.7,0.346,3.1,3.6,0.858,
2025-26,Regular Season,1641794,Dillon Jones,1610612752,NYK,6,4.5,0.2,1.0,0.167,0.2,0.7,0.25,0.7,0.7,1.0,
2025-26,Regular Season,1627734,Domantas Sabonis,1610612758,SAC,19,29.7,6.3,11.6,0.543,0.3,1.4,0.185,2.9,4.1,0.727,
2025-26,Regular Season,1631230,Dominick Barlow,1610612755,PHI,68,23.9,3.1,5.7,0.544,0.3,1.2,0.256,1.3,1.9,0.717,
2025-26,Regular Season,1642270,Donovan Clingan,1610612757,POR,74,27.2,4.6,8.9,0.519,1.0,3.1,0.332,1.8,2.7,0.675,
2025-26,Regular Season,1628378,Donovan Mitchell,1610612739,CLE,69,33.4,9.7,20.1,0.481,3.2,8.9,0.364,5.3,6.1,0.863,
2025-26,Regular Season,1628978,Donte DiVincenzo,1610612750,MIN,78,30.8,4.2,10.2,0.406,3.0,7.9,0.379,1.0,1.3,0.758,
2025-26,Regular Season,1627827,Dorian Finney-Smith,1610612745,HOU,36,16.6,1.1,3.4,0.331,0.7,2.6,0.274,0.2,0.2,0.857,
2025-26,Regular Season,203926,Doug McDermott,1610612758,SAC,26,14.3,1.8,4.5,0.405,1.6,4.1,0.396,0.1,0.1,1.0,
2025-26,Regular Season,1642962,Drake Powell,1610612751,BKN,60,20.6,2.3,5.4,0.418,0.8,2.8,0.298,1.1,1.2,0.915,
2025-26,Regular Season,203110,Draymond Green,1610612744,GSW,65,27.6,3.1,7.4,0.419,1.5,4.7,0.329,0.8,1.2,0.692,
2025-26,Regular Season,1629234,Drew Eubanks,1610612758,SAC,42,13.1,2.2,3.7,0.596,0.0,0.2,0.143,0.8,1.4,0.561,
2025-26,Regular Season,1641809,Drew Peterson,1610612766,CHA,6,10.7,0.3,2.7,0.125,0.0,2.0,0.0,0.2,0.3,0.5,
2025-26,Regular Season,1631166,Drew Timme,1610612747,LAL,23,8.1,1.3,2.2,0.588,0.3,0.8,0.421,0.2,0.3,0.571,
2025-26,Regular Season,1630696,Dru Smith,1610612748,MIA,70,16.3,1.9,4.6,0.415,0.5,1.8,0.295,1.2,1.5,0.829,
2025-26,Regular Season,1629130,Duncan Robinson,1610612765,DET,74,27.6,4.1,9.0,0.448,2.9,7.0,0.408,1.1,1.4,0.76,
2025-26,Regular Season,1641871,Duop Reath,1610612757,POR,32,8.1,1.0,2.3,0.446,0.7,1.7,0.418,0.2,0.2,0.833,
2025-26,Regular Season,203939,Dwight Powell,1610612742,DAL,59,13.9,1.0,1.5,0.659,0.0,0.1,0.333,1.3,1.8,0.685,
2025-26,Regular Season,1642928,Dylan Cardwell,1610612758,SAC,41,20.4,2.3,4.0,0.586,0.0,0.0,0.5,0.6,1.2,0.531,
2025-26,Regular Season,1642844,Dylan Harper,1610612759,SAS,66,22.4,4.8,9.5,0.508,0.9,2.6,0.345,1.3,1.7,0.743,
2025-26,Regular Season,1630700,Dyson Daniels,1610612737,ATL,74,33.2,5.3,10.2,0.517,0.3,1.5,0.186,1.0,1.6,0.619,
2025-26,Regular Season,1630604,E.J. Liddell,1610612751,BKN,22,10.6,1.2,2.9,0.422,0.4,1.6,0.257,0.3,0.5,0.636,
2025-26,Regular Season,1642856,Egor Dëmin,1610612751,BKN,52,25.2,3.4,8.6,0.399,2.4,6.2,0.385,1.0,1.3,0.831,
2025-26,Regular Season,1641989,Elijah Harkless,1610612762,UTA,26,21.0,2.1,6.2,0.335,0.8,3.4,0.239,1.9,2.5,0.766,
2025-26,Regular Season,1641801,Emanuel Miller,1610612759,SAS,5,6.6,1.2,2.6,0.462,0.4,1.2,0.333,0.2,0.4,0.5,
2025-26,Regular Season,1642402,Enrique Freeman,1610612750,MIN,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-26,Regular Season,201569,Eric Gordon,1610612755,PHI,6,12.3,2.0,3.5,0.571,1.3,2.3,0.571,0.2,0.3,0.5,
2025-26,Regular Season,1630679,Ethan Thompson,1610612754,IND,28,18.5,2.0,5.4,0.362,1.1,3.3,0.323,0.6,0.9,0.72,
2025-26,Regular Season,1630596,Evan Mobley,1610612739,CLE,63,32.0,7.2,13.2,0.548,1.0,3.3,0.301,2.8,4.6,0.606,
2025-26,Regular Season,1630532,Franz Wagner,1610612753,ORL,31,30.6,7.2,14.9,0.479,1.4,4.0,0.336,4.9,5.9,0.825,
2025-26,Regular Season,1641713,GG Jackson,1610612763,MEM,55,21.4,4.6,9.3,0.496,1.2,3.5,0.332,2.0,2.7,0.742,
2025-26,Regular Season,1629216,Gabe Vincent,1610612737,ATL,51,16.7,1.4,4.1,0.343,1.1,3.3,0.329,0.4,0.4,0.95,
2025-26,Regular Season,202066,Garrett Temple,1610612761,TOR,21,3.3,0.1,0.7,0.214,0.1,0.5,0.182,0.3,0.4,0.667,
