PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,SEASON,SEASON_TYPE,PT_MEASURE_TYPE,REBOUNDING_SCOPE
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,3,0,3,0.0,10,0.3,1,0.333,2025-26,Regular Season,Rebounding,defensive
201142,Kevin Durant,1610612745,HOU,73,45,28,2649.0,356,107,249,0.301,518,0.687,41,0.746,2025-26,Regular Season,Rebounding,defensive
1628989,Kevin Huerter,1610612765,DET,58,32,26,1372.0,194,42,149,0.216,301,0.645,24,0.7,2025-26,Regular Season,Rebounding,defensive
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,160,61,99,0.381,273,0.586,33,0.667,2025-26,Regular Season,Rebounding,defensive
1641755,Kevin McCullar Jr.,1610612752,NYK,10,5,5,105.0,16,4,12,0.25,24,0.667,1,0.696,2025-26,Regular Season,Rebounding,defensive
1629645,Kevin Porter Jr.,1610612749,MIL,37,17,20,1252.0,164,27,137,0.165,274,0.599,23,0.653,2025-26,Regular Season,Rebounding,defensive
1626172,Kevon Looney,1610612740,NOP,18,2,16,243.0,56,14,42,0.25,95,0.589,8,0.644,2025-26,Regular Season,Rebounding,defensive
1641718,Keyonte George,1610612762,UTA,51,14,37,1695.0,176,24,151,0.136,259,0.68,19,0.733,2025-26,Regular Season,Rebounding,defensive
1642863,Khaman Maluach,1610612756,PHX,28,12,16,283.0,62,14,48,0.226,116,0.534,14,0.608,2025-26,Regular Season,Rebounding,defensive
203114,Khris Middleton,1610612742,DAL,57,16,41,1339.0,171,35,136,0.205,289,0.592,22,0.64,2025-26,Regular Season,Rebounding,defensive
1630165,Killian Hayes,1610612758,SAC,16,8,8,293.0,42,5,37,0.119,56,0.75,0,0.75,2025-26,Regular Season,Rebounding,defensive
202691,Klay Thompson,1610612742,DAL,58,18,40,1285.0,123,30,92,0.244,218,0.564,23,0.631,2025-26,Regular Season,Rebounding,defensive
1641738,Kobe Brown,1610612754,IND,44,13,31,754.0,102,24,78,0.235,175,0.583,9,0.614,2025-26,Regular Season,Rebounding,defensive
1641723,Kobe Bufkin,1610612747,LAL,6,3,3,77.0,8,1,7,0.125,16,0.5,2,0.571,2025-26,Regular Season,Rebounding,defensive
1642920,Kobe Sanders,1610612746,LAC,52,26,26,1135.0,115,24,91,0.209,206,0.558,22,0.625,2025-26,Regular Season,Rebounding,defensive
1642886,Koby Brea,1610612756,PHX,2,0,2,12.0,2,0,2,0.0,2,1.0,0,1.0,2025-26,Regular Season,Rebounding,defensive
1642851,Kon Knueppel,1610612766,CHA,76,41,35,2406.0,322,61,260,0.189,582,0.553,60,0.617,2025-26,Regular Season,Rebounding,defensive
1627739,Kris Dunn,1610612746,LAC,73,37,36,2012.0,196,41,155,0.209,364,0.538,41,0.607,2025-26,Regular Season,Rebounding,defensive
1631200,Kris Murray,1610612757,POR,48,26,22,1165.0,108,29,79,0.269,218,0.495,22,0.551,2025-26,Regular Season,Rebounding,defensive
204001,Kristaps Porziņģis,1610612744,GSW,29,13,16,696.0,109,46,63,0.422,195,0.559,24,0.637,2025-26,Regular Season,Rebounding,defensive
203937,Kyle Anderson,1610612750,MIN,36,12,24,712.0,94,29,65,0.309,169,0.556,18,0.623,2025-26,Regular Season,Rebounding,defensive
1642271,Kyle Filipowski,1610612762,UTA,75,21,54,1745.0,395,120,271,0.304,564,0.7,31,0.741,2025-26,Regular Season,Rebounding,defensive
1628398,Kyle Kuzma,1610612749,MIL,65,29,36,1725.0,252,61,191,0.242,399,0.632,45,0.712,2025-26,Regular Season,Rebounding,defensive
200768,Kyle Lowry,1610612755,PHI,6,2,4,74.0,9,2,7,0.222,18,0.5,2,0.563,2025-26,Regular Season,Rebounding,defensive
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,202,56,145,0.277,322,0.627,18,0.664,2025-26,Regular Season,Rebounding,defensive
1643018,LJ Cryer,1610612744,GSW,12,4,8,220.0,20,4,16,0.2,32,0.625,3,0.69,2025-26,Regular Season,Rebounding,defensive
1630163,LaMelo Ball,1610612766,CHA,68,39,29,1888.0,268,62,206,0.231,397,0.675,31,0.732,2025-26,Regular Season,Rebounding,defensive
1642950,Lachlan Olbrich,1610612741,CHI,22,4,18,188.0,42,14,28,0.333,75,0.56,10,0.646,2025-26,Regular Season,Rebounding,defensive
1629013,Landry Shamet,1610612752,NYK,42,28,14,990.0,67,9,58,0.134,139,0.482,16,0.545,2025-26,Regular Season,Rebounding,defensive
1626204,Larry Nance Jr.,1610612739,CLE,28,20,8,353.0,54,10,44,0.185,104,0.519,12,0.587,2025-26,Regular Season,Rebounding,defensive
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,205,62,143,0.302,307,0.668,21,0.717,2025-26,Regular Season,Rebounding,defensive
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,9,3,6,0.333,15,0.6,0,0.6,2025-26,Regular Season,Rebounding,defensive
2544,LeBron James,1610612747,LAL,55,36,19,1839.0,294,62,232,0.211,447,0.658,38,0.719,2025-26,Regular Season,Rebounding,defensive
1641778,Leaky Black,1610612764,WAS,9,1,8,281.0,40,12,28,0.3,60,0.667,2,0.69,2025-26,Regular Season,Rebounding,defensive
1631159,Leonard Miller,1610612741,CHI,33,14,19,524.0,97,24,66,0.247,164,0.591,12,0.638,2025-26,Regular Season,Rebounding,defensive
1642862,Liam McNeeley,1610612766,CHA,27,8,19,356.0,59,11,48,0.186,100,0.59,11,0.663,2025-26,Regular Season,Rebounding,defensive
1630322,Lindy Waters III,1610612759,SAS,19,14,5,195.0,25,9,16,0.36,41,0.61,5,0.694,2025-26,Regular Season,Rebounding,defensive
1628366,Lonzo Ball,1610612739,CLE,34,19,15,722.0,114,30,84,0.263,180,0.633,14,0.687,2025-26,Regular Season,Rebounding,defensive
1631351,Lucas Williamson,1610612763,MEM,1,0,1,20.0,3,1,2,0.333,5,0.6,0,0.6,2025-26,Regular Season,Rebounding,defensive
1629652,Luguentz Dort,1610612760,OKC,61,47,14,1682.0,178,55,123,0.309,319,0.558,31,0.618,2025-26,Regular Season,Rebounding,defensive
1629029,Luka Dončić,1610612747,LAL,64,43,21,2289.0,454,121,333,0.267,681,0.667,50,0.719,2025-26,Regular Season,Rebounding,defensive
1630568,Luka Garza,1610612738,BOS,61,42,19,1011.0,115,54,61,0.47,262,0.439,44,0.528,2025-26,Regular Season,Rebounding,defensive
1628379,Luke Kennard,1610612747,LAL,60,37,23,1306.0,132,13,119,0.098,218,0.606,16,0.653,2025-26,Regular Season,Rebounding,defensive
1628436,Luke Kornet,1610612759,SAS,62,48,14,1319.0,219,87,132,0.397,422,0.519,63,0.61,2025-26,Regular Season,Rebounding,defensive
1631247,Luke Travers,1610612739,CLE,9,5,4,91.0,15,5,10,0.333,21,0.714,0,0.714,2025-26,Regular Season,Rebounding,defensive
1630644,Mac McClung,1610612741,CHI,4,0,4,56.0,5,1,4,0.2,12,0.417,2,0.5,2025-26,Regular Season,Rebounding,defensive
1641869,Malachi Smith,1610612751,BKN,8,1,7,164.0,14,4,10,0.286,22,0.636,0,0.636,2025-26,Regular Season,Rebounding,defensive
1631103,Malaki Branham,1610612764,WAS,20,2,18,243.0,32,8,24,0.25,56,0.571,6,0.64,2025-26,Regular Season,Rebounding,defensive
1642502,Malevy Leons,1610612744,GSW,17,3,14,180.0,17,7,10,0.412,40,0.425,5,0.486,2025-26,Regular Season,Rebounding,defensive
1628370,Malik Monk,1610612758,SAC,50,12,38,1194.0,100,22,78,0.22,165,0.606,13,0.658,2025-26,Regular Season,Rebounding,defensive
1630699,MarJon Beauchamp,1610612755,PHI,9,4,5,176.0,25,7,18,0.28,55,0.455,8,0.532,2025-26,Regular Season,Rebounding,defensive
1631204,Marcus Sasser,1610612765,DET,20,13,7,313.0,28,2,26,0.071,40,0.7,2,0.737,2025-26,Regular Season,Rebounding,defensive
203935,Marcus Smart,1610612747,LAL,53,36,17,1547.0,129,55,73,0.426,241,0.535,29,0.608,2025-26,Regular Season,Rebounding,defensive
1641813,Mark Sears,1610612749,MIL,2,0,2,5.0,1,0,1,0.0,2,0.5,0,0.5,2025-26,Regular Season,Rebounding,defensive
1631109,Mark Williams,1610612756,PHX,57,33,24,1342.0,280,86,192,0.307,462,0.606,46,0.673,2025-26,Regular Season,Rebounding,defensive
1628365,Markelle Fultz,1610612761,TOR,1,1,0,7.0,1,0,1,0.0,1,1.0,0,1.0,2025-26,Regular Season,Rebounding,defensive
1628963,Marvin Bagley III,1610612742,DAL,55,15,40,1104.0,204,83,121,0.407,364,0.56,39,0.628,2025-26,Regular Season,Rebounding,defensive
203486,Mason Plumlee,1610612759,SAS,16,9,7,134.0,34,9,25,0.265,62,0.548,4,0.586,2025-26,Regular Season,Rebounding,defensive
1641824,Matas Buzelis,1610612741,CHI,74,26,48,2169.0,363,71,291,0.196,626,0.58,76,0.66,2025-26,Regular Season,Rebounding,defensive
1629680,Matisse Thybulle,1610612757,POR,21,12,9,335.0,39,9,30,0.231,66,0.591,7,0.661,2025-26,Regular Season,Rebounding,defensive
1631108,Max Christie,1610612742,DAL,67,21,46,2003.0,224,51,173,0.228,368,0.609,32,0.667,2025-26,Regular Season,Rebounding,defensive
1642917,Max Shulga,1610612738,BOS,1,0,1,2.0,0,0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Rebounding,defensive
1629622,Max Strus,1610612739,CLE,8,6,2,195.0,39,8,31,0.205,53,0.736,4,0.796,2025-26,Regular Season,Rebounding,defensive
1628467,Maxi Kleber,1610612747,LAL,27,13,14,359.0,44,10,34,0.227,78,0.564,8,0.629,2025-26,Regular Season,Rebounding,defensive
1642875,Maxime Raynaud,1610612758,SAC,69,20,49,1823.0,383,111,272,0.29,611,0.627,59,0.694,2025-26,Regular Season,Rebounding,defensive
