PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,POST_TOUCHES,POST_TOUCH_FGM,POST_TOUCH_FGA,POST_TOUCH_FG_PCT,POST_TOUCH_FTM,POST_TOUCH_FTA,POST_TOUCH_FT_PCT,POST_TOUCH_PTS,POST_TOUCH_PTS_PCT,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCH_FOULS,POST_TOUCH_FOULS_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1642468,Darius Brown,1610612739,CLE,1,1,0,3.0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629636,Darius Garland,1610612746,LAC,41,23,18,1224.0,2734,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642357,David Jones Garcia,1610612759,SAS,11,7,4,68.0,132,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631223,David Roddy,1610612743,DEN,3,2,1,14.0,36,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630558,Davion Mitchell,1610612748,MIA,66,35,31,1888.0,4322,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630549,Day'Ron Sharpe,1610612751,BKN,62,17,45,1160.0,2177,48,11,20,0.55,12,14,0.857,35,0.729,12,0.25,5,0.104,4,0.083,7,0.146,2025-26,Regular Season,PostTouch
1628368,De'Aaron Fox,1610612759,SAS,67,52,15,2069.0,4382,2,1,2,0.5,0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629631,De'Andre Hunter,1610612758,SAC,45,24,21,1175.0,1836,4,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629001,De'Anthony Melton,1610612744,GSW,44,21,23,1012.0,2242,4,3,3,1.0,0,0,0.0,6,1.5,0,0.0,0,0.0,1,0.25,0,0.0,2025-26,Regular Season,PostTouch
201599,DeAndre Jordan,1610612740,NOP,12,6,6,199.0,241,1,0,0,0.0,1,2,0.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2025-26,Regular Season,PostTouch
1630610,DeJon Jarreau,1610612763,MEM,11,2,9,231.0,522,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
201942,DeMar DeRozan,1610612758,SAC,76,20,56,2395.0,3313,216,45,91,0.495,29,36,0.806,128,0.593,94,0.435,21,0.097,6,0.028,19,0.088,2025-26,Regular Season,PostTouch
1629731,Dean Wade,1610612739,CLE,57,35,22,1279.0,1632,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629028,Deandre Ayton,1610612747,LAL,67,43,24,1830.0,2504,63,25,40,0.625,4,4,1.0,55,0.873,12,0.19,1,0.016,4,0.063,2,0.032,2025-26,Regular Season,PostTouch
1627749,Dejounte Murray,1610612740,NOP,14,5,9,389.0,932,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630166,Deni Avdija,1610612757,POR,62,33,29,2054.0,5138,34,4,7,0.571,2,2,1.0,10,0.294,21,0.618,1,0.029,1,0.029,1,0.029,2025-26,Regular Season,PostTouch
203471,Dennis Schröder,1610612739,CLE,66,26,40,1617.0,3779,3,0,0,0.0,0,0,0.0,0,0.0,2,0.667,0,0.0,1,0.333,0,0.0,2025-26,Regular Season,PostTouch
1641726,Dereck Lively II,1610612742,DAL,7,3,4,115.0,170,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642852,Derik Queen,1610612740,NOP,77,25,52,1888.0,3752,89,13,36,0.361,11,14,0.786,38,0.427,34,0.382,11,0.124,7,0.079,8,0.09,2025-26,Regular Season,PostTouch
1627884,Derrick Jones Jr.,1610612746,LAC,45,23,22,1226.0,1518,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628401,Derrick White,1610612738,BOS,73,49,24,2500.0,5776,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630217,Desmond Bane,1610612753,ORL,77,41,36,2625.0,4651,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1626164,Devin Booker,1610612756,PHX,61,35,26,2035.0,3910,50,7,19,0.368,4,4,1.0,19,0.38,21,0.42,8,0.16,5,0.1,2,0.04,2025-26,Regular Season,PostTouch
1642269,Devin Carter,1610612758,SAC,34,7,27,574.0,1206,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630170,Devin Vassell,1610612759,SAS,62,49,13,1883.0,2630,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628415,Dillon Brooks,1610612756,PHX,52,30,22,1581.0,2212,59,23,39,0.59,7,10,0.7,54,0.915,10,0.169,4,0.068,2,0.034,6,0.102,2025-26,Regular Season,PostTouch
1641794,Dillon Jones,1610612752,NYK,6,5,1,27.0,48,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1627734,Domantas Sabonis,1610612758,SAC,19,3,16,564.0,1212,42,5,16,0.313,5,6,0.833,15,0.357,16,0.381,4,0.095,7,0.167,3,0.071,2025-26,Regular Season,PostTouch
1631230,Dominick Barlow,1610612755,PHI,66,38,28,1581.0,1837,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642270,Donovan Clingan,1610612757,POR,73,39,34,1983.0,3052,22,7,9,0.778,4,6,0.667,19,0.864,6,0.273,4,0.182,4,0.182,3,0.136,2025-26,Regular Season,PostTouch
1628378,Donovan Mitchell,1610612739,CLE,68,43,25,2275.0,4787,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2025-26,Regular Season,PostTouch
1628978,Donte DiVincenzo,1610612750,MIN,77,46,31,2379.0,4267,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1627827,Dorian Finney-Smith,1610612745,HOU,36,22,14,599.0,717,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203926,Doug McDermott,1610612758,SAC,25,7,18,360.0,468,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642962,Drake Powell,1610612751,BKN,59,14,45,1204.0,1644,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203110,Draymond Green,1610612744,GSW,64,30,34,1762.0,4447,13,0,2,0.0,0,0,0.0,0,0.0,11,0.846,3,0.231,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629234,Drew Eubanks,1610612758,SAC,42,10,32,552.0,666,6,2,3,0.667,0,0,0.0,4,0.667,0,0.0,0,0.0,1,0.167,0,0.0,2025-26,Regular Season,PostTouch
1641809,Drew Peterson,1610612766,CHA,6,1,5,64.0,78,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631166,Drew Timme,1610612747,LAL,23,15,8,186.0,273,12,3,8,0.375,0,0,0.0,6,0.5,4,0.333,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630696,Dru Smith,1610612748,MIA,69,37,32,1129.0,2299,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629130,Duncan Robinson,1610612765,DET,73,54,19,2018.0,2396,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641871,Duop Reath,1610612757,POR,32,16,16,258.0,305,2,1,2,0.5,0,0,0.0,3,1.5,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203939,Dwight Powell,1610612742,DAL,58,17,41,813.0,983,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642928,Dylan Cardwell,1610612758,SAC,40,12,28,809.0,942,9,0,1,0.0,1,2,0.5,1,0.111,6,0.667,2,0.222,0,0.0,1,0.111,2025-26,Regular Season,PostTouch
1642844,Dylan Harper,1610612759,SAS,64,50,14,1433.0,3024,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630700,Dyson Daniels,1610612737,ATL,73,43,30,2419.0,4719,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630604,E.J. Liddell,1610612751,BKN,21,3,18,203.0,282,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642856,Egor Dëmin,1610612751,BKN,52,14,38,1308.0,2810,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641989,Elijah Harkless,1610612762,UTA,26,5,21,545.0,914,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641801,Emanuel Miller,1610612759,SAS,5,0,5,33.0,44,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642402,Enrique Freeman,1610612750,MIN,2,1,1,8.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
201569,Eric Gordon,1610612755,PHI,6,3,3,74.0,103,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630679,Ethan Thompson,1610612754,IND,27,7,20,488.0,717,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630596,Evan Mobley,1610612739,CLE,62,38,24,1991.0,4026,89,18,35,0.514,7,14,0.5,44,0.494,32,0.36,13,0.146,9,0.101,8,0.09,2025-26,Regular Season,PostTouch
1630532,Franz Wagner,1610612753,ORL,30,17,13,928.0,1675,17,4,7,0.571,4,4,1.0,13,0.765,5,0.294,1,0.059,1,0.059,3,0.176,2025-26,Regular Season,PostTouch
1641713,GG Jackson,1610612763,MEM,54,16,38,1160.0,2066,6,0,2,0.0,1,2,0.5,1,0.167,0,0.0,0,0.0,2,0.333,1,0.167,2025-26,Regular Season,PostTouch
1629216,Gabe Vincent,1610612737,ATL,50,35,15,840.0,1152,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
202066,Garrett Temple,1610612761,TOR,21,9,12,69.0,137,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629726,Garrison Mathews,1610612754,IND,15,4,11,196.0,255,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203914,Gary Harris,1610612749,MIL,46,15,31,632.0,680,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1627780,Gary Payton II,1610612744,GSW,68,32,36,1051.0,1947,12,0,0,0.0,0,0,0.0,0,0.0,11,0.917,3,0.25,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629018,Gary Trent Jr.,1610612749,MIL,64,24,40,1358.0,1307,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203507,Giannis Antetokounmpo,1610612749,MIL,36,17,19,1039.0,2553,186,42,71,0.592,8,12,0.667,95,0.511,77,0.414,18,0.097,16,0.086,6,0.032,2025-26,Regular Season,PostTouch
1629048,Goga Bitadze,1610612753,ORL,59,30,29,877.0,1272,15,5,5,1.0,6,8,0.75,16,1.067,5,0.333,2,0.133,0,0.0,4,0.267,2025-26,Regular Season,PostTouch
1641711,Gradey Dick,1610612761,TOR,71,40,31,1042.0,1194,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641761,Grant Nelson,1610612751,BKN,4,0,4,35.0,59,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629684,Grant Williams,1610612766,CHA,32,23,9,624.0,853,12,1,4,0.25,3,6,0.5,5,0.417,3,0.25,0,0.0,1,0.083,3,0.25,2025-26,Regular Season,PostTouch
1628960,Grayson Allen,1610612756,PHX,48,25,23,1413.0,2653,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1627824,Guerschon Yabusele,1610612741,CHI,64,30,34,932.0,1318,20,3,8,0.375,3,4,0.75,9,0.45,7,0.35,3,0.15,1,0.05,2,0.1,2025-26,Regular Season,PostTouch
1630611,Gui Santos,1610612744,GSW,65,29,36,1320.0,2473,26,2,6,0.333,4,4,1.0,8,0.308,13,0.5,2,0.077,3,0.115,2,0.077,2025-26,Regular Season,PostTouch
203084,Harrison Barnes,1610612759,SAS,72,54,18,1873.0,2304,11,2,4,0.5,2,2,1.0,7,0.636,3,0.273,0,0.0,3,0.273,1,0.091,2025-26,Regular Season,PostTouch
1631127,Harrison Ingram,1610612759,SAS,6,5,1,20.0,31,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629312,Haywood Highsmith,1610612756,PHX,6,3,3,80.0,92,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630529,Herbert Jones,1610612740,NOP,55,22,33,1580.0,2488,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642864,Hugo González,1610612738,BOS,72,49,23,1057.0,1243,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630621,Hunter Dickinson,1610612740,NOP,1,0,1,5.0,7,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642282,Hunter Sallis,1610612755,PHI,7,3,4,26.0,62,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641816,Hunter Tyson,1610612743,DEN,21,15,6,162.0,212,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630193,Immanuel Quickley,1610612761,TOR,67,38,29,2174.0,4921,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642403,Isaac Jones,1610612765,DET,6,4,2,26.0,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630171,Isaac Okoro,1610612741,CHI,61,25,36,1642.0,1786,11,0,1,0.0,2,2,1.0,2,0.182,7,0.636,3,0.273,1,0.091,1,0.091,2025-26,Regular Season,PostTouch
1642268,Isaiah Collier,1610612762,UTA,59,16,43,1517.0,4024,4,1,1,1.0,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642384,Isaiah Crawford,1610612745,HOU,13,7,6,76.0,67,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628392,Isaiah Hartenstein,1610612760,OKC,44,36,8,1089.0,2066,13,3,5,0.6,0,0,0.0,6,0.462,5,0.385,4,0.308,2,0.154,0,0.0,2025-26,Regular Season,PostTouch
1630543,Isaiah Jackson,1610612746,LAC,55,20,35,908.0,1176,20,8,10,0.8,8,10,0.8,24,1.2,1,0.05,0,0.0,3,0.15,5,0.25,2025-26,Regular Season,PostTouch
1630198,Isaiah Joe,1610612760,OKC,68,53,15,1452.0,1907,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630587,Isaiah Livers,1610612756,PHX,36,21,15,347.0,379,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641815,Isaiah Stevens,1610612758,SAC,3,0,3,43.0,94,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630191,Isaiah Stewart,1610612765,DET,55,39,16,1273.0,1434,58,16,30,0.533,5,8,0.625,40,0.69,8,0.138,2,0.034,8,0.138,5,0.086,2025-26,Regular Season,PostTouch
1627826,Ivica Zubac,1610612754,IND,48,17,31,1447.0,2304,232,57,103,0.553,10,20,0.5,127,0.547,87,0.375,20,0.086,14,0.06,11,0.047,2025-26,Regular Season,PostTouch
1631120,JD Davison,1610612745,HOU,27,22,5,192.0,359,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629630,Ja Morant,1610612763,MEM,20,7,13,568.0,1431,7,1,3,0.333,2,2,1.0,4,0.571,3,0.429,0,0.0,0,0.0,1,0.143,2025-26,Regular Season,PostTouch
1642266,Ja'Kobe Walter,1610612761,TOR,67,38,29,1337.0,1625,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631095,Jabari Smith Jr.,1610612745,HOU,73,45,28,2561.0,3778,36,9,17,0.529,2,2,1.0,20,0.556,12,0.333,2,0.056,4,0.111,1,0.028,2025-26,Regular Season,PostTouch
1631133,Jabari Walker,1610612755,PHI,61,35,26,745.0,892,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631210,Jacob Toppin,1610612737,ATL,5,3,2,17.0,35,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630702,Jaden Hardy,1610612764,WAS,54,13,41,843.0,1229,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631093,Jaden Ivey,1610612741,CHI,37,23,14,670.0,1119,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630183,Jaden McDaniels,1610612750,MIN,71,43,28,2262.0,3322,8,2,4,0.5,0,0,0.0,4,0.5,3,0.375,1,0.125,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630256,Jae'Sean Tate,1610612745,HOU,42,30,12,353.0,454,9,2,5,0.4,0,0,0.0,4,0.444,3,0.333,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642942,Jahmai Mashack,1610612763,MEM,28,10,18,554.0,804,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642443,Jahmir Young,1610612748,MIA,11,8,3,51.0,113,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1643141,Jahmyl Telfort,1610612746,LAC,8,2,6,32.0,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631170,Jaime Jaquez Jr.,1610612748,MIA,70,38,32,1977.0,4621,37,9,15,0.6,0,0,0.0,18,0.486,19,0.514,1,0.027,2,0.054,0,0.0,2025-26,Regular Season,PostTouch
1631222,Jake LaRavia,1610612747,LAL,77,50,27,1920.0,2817,3,1,3,0.333,0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1627751,Jakob Poeltl,1610612761,TOR,41,23,18,1047.0,1551,16,4,5,0.8,1,2,0.5,9,0.563,9,0.563,2,0.125,1,0.063,1,0.063,2025-26,Regular Season,PostTouch
1628973,Jalen Brunson,1610612752,NYK,71,47,24,2482.0,6495,41,10,24,0.417,5,6,0.833,25,0.61,12,0.293,1,0.024,2,0.049,3,0.073,2025-26,Regular Season,PostTouch
1631105,Jalen Duren,1610612765,DET,66,47,19,1864.0,3280,80,22,49,0.449,26,32,0.813,71,0.888,11,0.138,0,0.0,3,0.038,16,0.2,2025-26,Regular Season,PostTouch
1630224,Jalen Green,1610612756,PHX,29,15,14,757.0,1399,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630552,Jalen Johnson,1610612737,ATL,69,41,28,2432.0,6192,67,19,31,0.613,9,10,0.9,47,0.701,20,0.299,7,0.104,6,0.09,5,0.075,2025-26,Regular Season,PostTouch
1629618,Jalen Pickett,1610612743,DEN,47,31,16,741.0,1321,4,0,1,0.0,0,0,0.0,0,0.0,1,0.25,0,0.0,2,0.5,0,0.0,2025-26,Regular Season,PostTouch
1641771,Jalen Slawson,1610612754,IND,8,2,6,172.0,301,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630188,Jalen Smith,1610612741,CHI,53,26,27,1095.0,1827,10,4,6,0.667,0,0,0.0,8,0.8,2,0.2,0,0.0,2,0.2,0,0.0,2025-26,Regular Season,PostTouch
1630591,Jalen Suggs,1610612753,ORL,52,30,22,1423.0,3328,4,1,1,1.0,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631114,Jalen Williams,1610612760,OKC,31,23,8,878.0,1695,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630592,Jalen Wilson,1610612751,BKN,49,8,41,716.0,992,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631288,Jamal Cain,1610612753,ORL,35,18,17,390.0,460,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1627750,Jamal Murray,1610612743,DEN,72,45,27,2533.0,5485,47,17,32,0.531,5,6,0.833,39,0.83,11,0.234,1,0.021,1,0.021,3,0.064,2025-26,Regular Season,PostTouch
1642347,Jamal Shead,1610612761,TOR,77,43,34,1734.0,3781,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631123,Jamaree Bouyea,1610612756,PHX,42,21,21,573.0,1101,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
201935,James Harden,1610612739,CLE,67,38,29,2345.0,5143,39,9,18,0.5,6,6,1.0,24,0.615,17,0.436,8,0.205,1,0.026,3,0.077,2025-26,Regular Season,PostTouch
1630164,James Wiseman,1610612754,IND,4,0,4,58.0,61,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,2025-26,Regular Season,PostTouch
1642364,Jamir Watkins,1610612764,WAS,44,10,34,854.0,1023,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642419,Jamison Battle,1610612761,TOR,56,32,24,498.0,553,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2025-26,Regular Season,PostTouch
1641716,Jarace Walker,1610612754,IND,73,15,58,1866.0,3063,13,1,4,0.25,1,2,0.5,3,0.231,6,0.462,1,0.077,2,0.154,1,0.077,2025-26,Regular Season,PostTouch
1642272,Jared McCain,1610612760,OKC,62,43,19,1075.0,1802,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628991,Jaren Jackson Jr.,1610612762,UTA,48,19,29,1455.0,2340,152,43,81,0.531,10,14,0.714,98,0.645,47,0.309,8,0.053,9,0.059,7,0.046,2025-26,Regular Season,PostTouch
1629020,Jarred Vanderbilt,1610612747,LAL,60,36,24,1051.0,1346,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628386,Jarrett Allen,1610612739,CLE,54,35,19,1465.0,2062,53,19,28,0.679,10,16,0.625,48,0.906,5,0.094,3,0.057,5,0.094,8,0.151,2025-26,Regular Season,PostTouch
1642859,Jase Richardson,1610612753,ORL,51,23,28,571.0,890,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642914,Javon Small,1610612763,MEM,40,13,27,804.0,1561,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631451,Javonte Cooke,1610612757,POR,19,6,13,94.0,175,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629750,Javonte Green,1610612765,DET,77,56,21,1370.0,1892,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629637,Jaxson Hayes,1610612747,LAL,65,43,22,1179.0,1306,10,0,0,0.0,0,0,0.0,0,0.0,7,0.7,1,0.1,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630643,Jay Huff,1610612754,IND,77,18,59,1603.0,2211,42,13,19,0.684,5,6,0.833,31,0.738,10,0.238,0,0.0,5,0.119,3,0.071,2025-26,Regular Season,PostTouch
1627759,Jaylen Brown,1610612738,BOS,68,44,24,2335.0,4670,83,18,35,0.514,10,10,1.0,46,0.554,30,0.361,10,0.12,4,0.048,5,0.06,2025-26,Regular Season,PostTouch
