PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1630557,Corey Kispert,1610612737,ATL,55,26,29,1035.0,1385,19,6,12,0.5,4,4,1.0,16,0.842,5,0.263,1,0.2,0,0.0,2,0.105,2025-26,Regular Season,ElbowTouch
1642504,Cormac Ryan,1610612749,MIL,6,0,6,111.0,134,2,0,1,0.0,2,2,1.0,2,1.0,0,0.0,0,0.0,0,0.0,1,0.5,2025-26,Regular Season,ElbowTouch
1641854,Craig Porter Jr.,1610612739,CLE,60,40,20,1054.0,2049,42,8,13,0.615,2,2,1.0,18,0.429,24,0.571,8,0.333,2,0.048,1,0.024,2025-26,Regular Season,ElbowTouch
1642938,Curtis Jones,1610612743,DEN,7,5,2,33.0,49,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1626156,D'Angelo Russell,1610612764,WAS,26,9,17,495.0,1209,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1629610,DaQuan Jeffries,1610612758,SAC,3,0,3,60.0,52,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641747,DaRon Holmes II,1610612743,DEN,22,14,8,200.0,258,15,0,1,0.0,0,0,0.0,0,0.0,14,0.933,3,0.214,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631342,Daeqwon Plowden,1610612758,SAC,28,8,20,723.0,944,19,7,9,0.778,8,8,1.0,22,1.158,5,0.263,0,0.0,0,0.0,4,0.211,2025-26,Regular Season,ElbowTouch
1630625,Dalano Banton,1610612738,BOS,5,3,2,25.0,51,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631207,Dalen Terry,1610612755,PHI,47,21,26,547.0,929,9,3,3,1.0,0,0,0.0,7,0.778,6,0.667,2,0.333,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642261,Dalton Knecht,1610612747,LAL,50,31,19,515.0,651,13,4,5,0.8,0,0,0.0,8,0.615,6,0.462,1,0.167,2,0.154,0,0.0,2025-26,Regular Season,ElbowTouch
1629655,Daniel Gafford,1610612742,DAL,54,11,43,1175.0,1540,103,32,49,0.653,11,16,0.688,77,0.748,37,0.359,8,0.216,4,0.039,8,0.078,2025-26,Regular Season,ElbowTouch
1642450,Daniss Jenkins,1610612765,DET,67,50,17,1333.0,2943,23,5,9,0.556,4,4,1.0,14,0.609,11,0.478,4,0.364,1,0.043,2,0.087,2025-26,Regular Season,ElbowTouch
1642874,Danny Wolf,1610612751,BKN,57,14,43,1187.0,2023,38,6,13,0.462,8,10,0.8,20,0.526,16,0.421,5,0.313,3,0.079,5,0.132,2025-26,Regular Season,ElbowTouch
203967,Dario Saric,1610612758,SAC,5,1,4,41.0,40,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641727,Dariq Whitehead,1610612763,MEM,1,0,1,22.0,37,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642468,Darius Brown,1610612739,CLE,1,1,0,3.0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1629636,Darius Garland,1610612746,LAC,41,23,18,1224.0,2734,9,3,4,0.75,0,0,0.0,6,0.667,3,0.333,2,0.667,2,0.222,0,0.0,2025-26,Regular Season,ElbowTouch
1642357,David Jones Garcia,1610612759,SAS,11,7,4,68.0,132,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631223,David Roddy,1610612743,DEN,3,2,1,14.0,36,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630558,Davion Mitchell,1610612748,MIA,66,35,31,1888.0,4322,13,2,3,0.667,0,0,0.0,4,0.308,9,0.692,3,0.333,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630549,Day'Ron Sharpe,1610612751,BKN,62,17,45,1160.0,2177,177,31,47,0.66,4,14,0.286,70,0.395,108,0.61,21,0.194,7,0.04,7,0.04,2025-26,Regular Season,ElbowTouch
1628368,De'Aaron Fox,1610612759,SAS,67,52,15,2069.0,4382,38,13,18,0.722,0,0,0.0,27,0.711,18,0.474,4,0.222,2,0.053,0,0.0,2025-26,Regular Season,ElbowTouch
1629631,De'Andre Hunter,1610612758,SAC,45,24,21,1175.0,1836,37,14,19,0.737,7,10,0.7,35,0.946,9,0.243,1,0.111,3,0.081,5,0.135,2025-26,Regular Season,ElbowTouch
1629001,De'Anthony Melton,1610612744,GSW,44,21,23,1012.0,2242,36,5,10,0.5,0,0,0.0,10,0.278,21,0.583,3,0.143,3,0.083,0,0.0,2025-26,Regular Season,ElbowTouch
201599,DeAndre Jordan,1610612740,NOP,12,6,6,199.0,241,14,3,3,1.0,1,2,0.5,8,0.571,8,0.571,2,0.25,2,0.143,0,0.0,2025-26,Regular Season,ElbowTouch
1630610,DeJon Jarreau,1610612763,MEM,11,2,9,231.0,522,11,3,4,0.75,0,0,0.0,6,0.545,6,0.545,1,0.167,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
201942,DeMar DeRozan,1610612758,SAC,76,20,56,2395.0,3313,107,22,45,0.489,14,16,0.875,59,0.551,50,0.467,8,0.16,2,0.019,8,0.075,2025-26,Regular Season,ElbowTouch
1629731,Dean Wade,1610612739,CLE,57,35,22,1279.0,1632,36,10,14,0.714,7,8,0.875,27,0.75,15,0.417,2,0.133,1,0.028,4,0.111,2025-26,Regular Season,ElbowTouch
1629028,Deandre Ayton,1610612747,LAL,67,43,24,1830.0,2504,253,69,129,0.535,13,28,0.464,152,0.601,91,0.36,16,0.176,11,0.043,14,0.055,2025-26,Regular Season,ElbowTouch
1627749,Dejounte Murray,1610612740,NOP,14,5,9,389.0,932,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630166,Deni Avdija,1610612757,POR,62,33,29,2054.0,5138,66,14,25,0.56,10,12,0.833,41,0.621,28,0.424,4,0.143,4,0.061,6,0.091,2025-26,Regular Season,ElbowTouch
203471,Dennis Schröder,1610612739,CLE,66,26,40,1617.0,3779,8,2,3,0.667,0,0,0.0,4,0.5,5,0.625,1,0.2,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641726,Dereck Lively II,1610612742,DAL,7,3,4,115.0,170,14,1,4,0.25,0,2,0.0,2,0.143,8,0.571,4,0.5,1,0.071,1,0.071,2025-26,Regular Season,ElbowTouch
1642852,Derik Queen,1610612740,NOP,77,25,52,1888.0,3752,108,29,48,0.604,13,16,0.813,74,0.685,41,0.38,7,0.171,8,0.074,8,0.074,2025-26,Regular Season,ElbowTouch
1627884,Derrick Jones Jr.,1610612746,LAC,45,23,22,1226.0,1518,32,13,18,0.722,6,6,1.0,34,1.063,10,0.313,4,0.4,0,0.0,3,0.094,2025-26,Regular Season,ElbowTouch
1628401,Derrick White,1610612738,BOS,73,49,24,2500.0,5776,16,5,6,0.833,2,2,1.0,12,0.75,8,0.5,2,0.25,1,0.063,1,0.063,2025-26,Regular Season,ElbowTouch
1630217,Desmond Bane,1610612753,ORL,77,41,36,2625.0,4651,37,14,24,0.583,0,0,0.0,30,0.811,9,0.243,0,0.0,3,0.081,0,0.0,2025-26,Regular Season,ElbowTouch
1626164,Devin Booker,1610612756,PHX,61,35,26,2035.0,3910,47,15,25,0.6,0,0,0.0,32,0.681,19,0.404,5,0.263,2,0.043,0,0.0,2025-26,Regular Season,ElbowTouch
1642269,Devin Carter,1610612758,SAC,34,7,27,574.0,1206,9,3,4,0.75,0,0,0.0,6,0.667,4,0.444,2,0.5,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630170,Devin Vassell,1610612759,SAS,62,49,13,1883.0,2630,30,3,6,0.5,4,6,0.667,11,0.367,20,0.667,8,0.4,1,0.033,3,0.1,2025-26,Regular Season,ElbowTouch
1628415,Dillon Brooks,1610612756,PHX,52,30,22,1581.0,2212,18,7,10,0.7,0,0,0.0,15,0.833,4,0.222,0,0.0,2,0.111,1,0.056,2025-26,Regular Season,ElbowTouch
1641794,Dillon Jones,1610612752,NYK,6,5,1,27.0,48,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1627734,Domantas Sabonis,1610612758,SAC,19,3,16,564.0,1212,137,42,61,0.689,14,18,0.778,99,0.723,54,0.394,7,0.13,9,0.066,9,0.066,2025-26,Regular Season,ElbowTouch
1631230,Dominick Barlow,1610612755,PHI,66,38,28,1581.0,1837,53,12,21,0.571,4,8,0.5,28,0.528,27,0.509,4,0.148,1,0.019,4,0.075,2025-26,Regular Season,ElbowTouch
1642270,Donovan Clingan,1610612757,POR,73,39,34,1983.0,3052,119,19,38,0.5,17,28,0.607,58,0.487,57,0.479,20,0.351,7,0.059,13,0.109,2025-26,Regular Season,ElbowTouch
1628378,Donovan Mitchell,1610612739,CLE,68,43,25,2275.0,4787,30,13,15,0.867,1,2,0.5,28,0.933,12,0.4,3,0.25,0,0.0,1,0.033,2025-26,Regular Season,ElbowTouch
1628978,Donte DiVincenzo,1610612750,MIN,77,46,31,2379.0,4267,18,4,4,1.0,0,0,0.0,8,0.444,13,0.722,1,0.077,1,0.056,0,0.0,2025-26,Regular Season,ElbowTouch
1627827,Dorian Finney-Smith,1610612745,HOU,36,22,14,599.0,717,10,0,1,0.0,0,0,0.0,0,0.0,9,0.9,1,0.111,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
203926,Doug McDermott,1610612758,SAC,25,7,18,360.0,468,4,1,2,0.5,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642962,Drake Powell,1610612751,BKN,59,14,45,1204.0,1644,19,5,7,0.714,0,0,0.0,10,0.526,12,0.632,1,0.083,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
203110,Draymond Green,1610612744,GSW,64,30,34,1762.0,4447,124,9,23,0.391,4,10,0.4,22,0.177,82,0.661,16,0.195,10,0.081,5,0.04,2025-26,Regular Season,ElbowTouch
1629234,Drew Eubanks,1610612758,SAC,42,10,32,552.0,666,80,21,43,0.488,3,6,0.5,47,0.588,26,0.325,0,0.0,8,0.1,3,0.038,2025-26,Regular Season,ElbowTouch
1641809,Drew Peterson,1610612766,CHA,6,1,5,64.0,78,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631166,Drew Timme,1610612747,LAL,23,15,8,186.0,273,7,2,3,0.667,0,0,0.0,4,0.571,4,0.571,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630696,Dru Smith,1610612748,MIA,69,37,32,1129.0,2299,31,9,14,0.643,0,0,0.0,19,0.613,16,0.516,2,0.125,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1629130,Duncan Robinson,1610612765,DET,73,54,19,2018.0,2396,9,5,7,0.714,1,2,0.5,11,1.222,1,0.111,0,0.0,0,0.0,1,0.111,2025-26,Regular Season,ElbowTouch
1641871,Duop Reath,1610612757,POR,32,16,16,258.0,305,9,3,5,0.6,0,0,0.0,6,0.667,4,0.444,1,0.25,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
203939,Dwight Powell,1610612742,DAL,58,17,41,813.0,983,81,14,22,0.636,15,24,0.625,46,0.568,45,0.556,4,0.089,1,0.012,12,0.148,2025-26,Regular Season,ElbowTouch
1642928,Dylan Cardwell,1610612758,SAC,40,12,28,809.0,942,83,11,26,0.423,0,4,0.0,24,0.289,48,0.578,14,0.292,2,0.024,3,0.036,2025-26,Regular Season,ElbowTouch
1642844,Dylan Harper,1610612759,SAS,64,50,14,1433.0,3024,40,8,17,0.471,3,4,0.75,19,0.475,20,0.5,2,0.1,0,0.0,2,0.05,2025-26,Regular Season,ElbowTouch
1630700,Dyson Daniels,1610612737,ATL,73,43,30,2419.0,4719,143,45,66,0.682,1,2,0.5,92,0.643,61,0.427,13,0.213,9,0.063,1,0.007,2025-26,Regular Season,ElbowTouch
1630604,E.J. Liddell,1610612751,BKN,21,3,18,203.0,282,7,1,1,1.0,1,2,0.5,3,0.429,5,0.714,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642856,Egor Dëmin,1610612751,BKN,52,14,38,1308.0,2810,20,6,8,0.75,0,0,0.0,13,0.65,11,0.55,2,0.182,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641989,Elijah Harkless,1610612762,UTA,26,5,21,545.0,914,5,1,2,0.5,0,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641801,Emanuel Miller,1610612759,SAS,5,0,5,33.0,44,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642402,Enrique Freeman,1610612750,MIN,2,1,1,8.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
201569,Eric Gordon,1610612755,PHI,6,3,3,74.0,103,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630679,Ethan Thompson,1610612754,IND,27,7,20,488.0,717,6,2,3,0.667,1,2,0.5,5,0.833,1,0.167,0,0.0,1,0.167,0,0.0,2025-26,Regular Season,ElbowTouch
1630596,Evan Mobley,1610612739,CLE,62,38,24,1991.0,4026,211,43,77,0.558,25,38,0.658,113,0.536,92,0.436,25,0.272,12,0.057,19,0.09,2025-26,Regular Season,ElbowTouch
1630532,Franz Wagner,1610612753,ORL,30,17,13,928.0,1675,57,11,30,0.367,6,8,0.75,28,0.491,20,0.351,4,0.2,0,0.0,3,0.053,2025-26,Regular Season,ElbowTouch
1641713,GG Jackson,1610612763,MEM,54,16,38,1160.0,2066,19,9,10,0.9,0,0,0.0,18,0.947,8,0.421,1,0.125,1,0.053,0,0.0,2025-26,Regular Season,ElbowTouch
1629216,Gabe Vincent,1610612737,ATL,50,35,15,840.0,1152,6,1,1,1.0,2,2,1.0,4,0.667,4,0.667,2,0.5,0,0.0,1,0.167,2025-26,Regular Season,ElbowTouch
202066,Garrett Temple,1610612761,TOR,21,9,12,69.0,137,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1629726,Garrison Mathews,1610612754,IND,15,4,11,196.0,255,3,1,1,1.0,2,2,1.0,4,1.333,0,0.0,0,0.0,1,0.333,1,0.333,2025-26,Regular Season,ElbowTouch
203914,Gary Harris,1610612749,MIL,46,15,31,632.0,680,4,0,1,0.0,0,0,0.0,0,0.0,2,0.5,1,0.5,1,0.25,0,0.0,2025-26,Regular Season,ElbowTouch
1627780,Gary Payton II,1610612744,GSW,68,32,36,1051.0,1947,71,25,29,0.862,2,6,0.333,54,0.761,36,0.507,10,0.278,1,0.014,3,0.042,2025-26,Regular Season,ElbowTouch
1629018,Gary Trent Jr.,1610612749,MIL,64,24,40,1358.0,1307,3,1,2,0.5,0,0,0.0,2,0.667,1,0.333,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
203507,Giannis Antetokounmpo,1610612749,MIL,36,17,19,1039.0,2553,168,40,67,0.597,19,26,0.731,98,0.583,75,0.446,20,0.267,8,0.048,12,0.071,2025-26,Regular Season,ElbowTouch
1629048,Goga Bitadze,1610612753,ORL,59,30,29,877.0,1272,64,11,16,0.688,5,10,0.5,28,0.438,41,0.641,2,0.049,2,0.031,3,0.047,2025-26,Regular Season,ElbowTouch
1641711,Gradey Dick,1610612761,TOR,71,40,31,1042.0,1194,26,12,17,0.706,4,4,1.0,28,1.077,4,0.154,0,0.0,1,0.038,2,0.077,2025-26,Regular Season,ElbowTouch
1641761,Grant Nelson,1610612751,BKN,4,0,4,35.0,59,15,0,3,0.0,1,2,0.5,1,0.067,9,0.6,3,0.333,1,0.067,1,0.067,2025-26,Regular Season,ElbowTouch
1629684,Grant Williams,1610612766,CHA,32,23,9,624.0,853,14,3,3,1.0,0,0,0.0,6,0.429,7,0.5,2,0.286,2,0.143,0,0.0,2025-26,Regular Season,ElbowTouch
1628960,Grayson Allen,1610612756,PHX,48,25,23,1413.0,2653,20,4,5,0.8,1,2,0.5,10,0.5,13,0.65,3,0.231,1,0.05,1,0.05,2025-26,Regular Season,ElbowTouch
1627824,Guerschon Yabusele,1610612741,CHI,64,30,34,932.0,1318,40,8,16,0.5,0,2,0.0,16,0.4,21,0.525,2,0.095,1,0.025,1,0.025,2025-26,Regular Season,ElbowTouch
1630611,Gui Santos,1610612744,GSW,65,29,36,1320.0,2473,49,9,14,0.643,4,4,1.0,22,0.449,30,0.612,11,0.367,1,0.02,2,0.041,2025-26,Regular Season,ElbowTouch
203084,Harrison Barnes,1610612759,SAS,72,54,18,1873.0,2304,47,6,13,0.462,3,4,0.75,16,0.34,26,0.553,3,0.115,4,0.085,2,0.043,2025-26,Regular Season,ElbowTouch
1631127,Harrison Ingram,1610612759,SAS,6,5,1,20.0,31,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1629312,Haywood Highsmith,1610612756,PHX,6,3,3,80.0,92,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630529,Herbert Jones,1610612740,NOP,55,22,33,1580.0,2488,23,3,10,0.3,2,2,1.0,9,0.391,10,0.435,3,0.3,2,0.087,1,0.043,2025-26,Regular Season,ElbowTouch
1642864,Hugo González,1610612738,BOS,72,49,23,1057.0,1243,18,7,8,0.875,0,0,0.0,14,0.778,10,0.556,2,0.2,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630621,Hunter Dickinson,1610612740,NOP,1,0,1,5.0,7,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642282,Hunter Sallis,1610612755,PHI,7,3,4,26.0,62,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641816,Hunter Tyson,1610612743,DEN,21,15,6,162.0,212,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,1,1.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630193,Immanuel Quickley,1610612761,TOR,67,38,29,2174.0,4921,38,10,17,0.588,4,4,1.0,25,0.658,18,0.474,7,0.389,1,0.026,2,0.053,2025-26,Regular Season,ElbowTouch
1642403,Isaac Jones,1610612765,DET,6,4,2,26.0,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630171,Isaac Okoro,1610612741,CHI,61,25,36,1642.0,1786,36,8,16,0.5,4,4,1.0,20,0.556,15,0.417,2,0.133,1,0.028,2,0.056,2025-26,Regular Season,ElbowTouch
1642268,Isaiah Collier,1610612762,UTA,59,16,43,1517.0,4024,16,7,8,0.875,0,0,0.0,14,0.875,8,0.5,3,0.375,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642384,Isaiah Crawford,1610612745,HOU,13,7,6,76.0,67,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1628392,Isaiah Hartenstein,1610612760,OKC,44,36,8,1089.0,2066,149,31,56,0.554,12,22,0.545,78,0.523,71,0.477,16,0.225,5,0.034,12,0.081,2025-26,Regular Season,ElbowTouch
1630543,Isaiah Jackson,1610612746,LAC,55,20,35,908.0,1176,76,17,27,0.63,4,4,1.0,40,0.526,39,0.513,7,0.179,6,0.079,2,0.026,2025-26,Regular Season,ElbowTouch
1630198,Isaiah Joe,1610612760,OKC,68,53,15,1452.0,1907,20,4,6,0.667,2,2,1.0,10,0.5,11,0.55,3,0.273,2,0.1,1,0.05,2025-26,Regular Season,ElbowTouch
1630587,Isaiah Livers,1610612756,PHX,36,21,15,347.0,379,6,1,1,1.0,0,0,0.0,2,0.333,5,0.833,2,0.4,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641815,Isaiah Stevens,1610612758,SAC,3,0,3,43.0,94,2,1,1,1.0,0,0,0.0,2,1.0,0,0.0,0,0.0,1,0.5,0,0.0,2025-26,Regular Season,ElbowTouch
1630191,Isaiah Stewart,1610612765,DET,55,39,16,1273.0,1434,123,28,49,0.571,8,12,0.667,64,0.52,62,0.504,16,0.258,4,0.033,5,0.041,2025-26,Regular Season,ElbowTouch
1627826,Ivica Zubac,1610612754,IND,48,17,31,1447.0,2304,227,57,99,0.576,4,8,0.5,123,0.542,103,0.454,11,0.107,14,0.062,4,0.018,2025-26,Regular Season,ElbowTouch
1631120,JD Davison,1610612745,HOU,27,22,5,192.0,359,2,0,0,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1629630,Ja Morant,1610612763,MEM,20,7,13,568.0,1431,6,2,2,1.0,0,0,0.0,4,0.667,3,0.5,1,0.333,1,0.167,0,0.0,2025-26,Regular Season,ElbowTouch
1642266,Ja'Kobe Walter,1610612761,TOR,67,38,29,1337.0,1625,25,9,10,0.9,5,6,0.833,24,0.96,12,0.48,4,0.333,0,0.0,3,0.12,2025-26,Regular Season,ElbowTouch
1631095,Jabari Smith Jr.,1610612745,HOU,73,45,28,2561.0,3778,88,22,45,0.489,7,10,0.7,53,0.602,29,0.33,5,0.172,6,0.068,5,0.057,2025-26,Regular Season,ElbowTouch
1631133,Jabari Walker,1610612755,PHI,61,35,26,745.0,892,25,4,9,0.444,6,6,1.0,14,0.56,12,0.48,2,0.167,0,0.0,3,0.12,2025-26,Regular Season,ElbowTouch
1631210,Jacob Toppin,1610612737,ATL,5,3,2,17.0,35,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630702,Jaden Hardy,1610612764,WAS,54,13,41,843.0,1229,3,1,2,0.5,0,0,0.0,2,0.667,0,0.0,0,0.0,1,0.333,0,0.0,2025-26,Regular Season,ElbowTouch
1631093,Jaden Ivey,1610612741,CHI,37,23,14,670.0,1119,11,4,5,0.8,0,0,0.0,9,0.818,5,0.455,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630183,Jaden McDaniels,1610612750,MIN,71,43,28,2262.0,3322,33,15,20,0.75,0,0,0.0,30,0.909,11,0.333,4,0.364,1,0.03,0,0.0,2025-26,Regular Season,ElbowTouch
1630256,Jae'Sean Tate,1610612745,HOU,42,30,12,353.0,454,10,7,8,0.875,0,0,0.0,15,1.5,1,0.1,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642942,Jahmai Mashack,1610612763,MEM,28,10,18,554.0,804,22,7,16,0.438,2,2,1.0,16,0.727,3,0.136,1,0.333,1,0.045,1,0.045,2025-26,Regular Season,ElbowTouch
1642443,Jahmir Young,1610612748,MIA,11,8,3,51.0,113,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1643141,Jahmyl Telfort,1610612746,LAC,8,2,6,32.0,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631170,Jaime Jaquez Jr.,1610612748,MIA,70,38,32,1977.0,4621,54,17,25,0.68,4,4,1.0,39,0.722,25,0.463,9,0.36,2,0.037,2,0.037,2025-26,Regular Season,ElbowTouch
1631222,Jake LaRavia,1610612747,LAL,77,50,27,1920.0,2817,42,19,26,0.731,3,6,0.5,43,1.024,11,0.262,1,0.091,1,0.024,3,0.071,2025-26,Regular Season,ElbowTouch
1627751,Jakob Poeltl,1610612761,TOR,41,23,18,1047.0,1551,150,53,76,0.697,9,14,0.643,118,0.787,53,0.353,10,0.189,10,0.067,7,0.047,2025-26,Regular Season,ElbowTouch
1628973,Jalen Brunson,1610612752,NYK,71,47,24,2482.0,6495,28,8,10,0.8,0,0,0.0,16,0.571,15,0.536,6,0.4,3,0.107,0,0.0,2025-26,Regular Season,ElbowTouch
1631105,Jalen Duren,1610612765,DET,66,47,19,1864.0,3280,260,75,123,0.61,36,48,0.75,192,0.738,89,0.342,15,0.169,11,0.042,23,0.088,2025-26,Regular Season,ElbowTouch
1630224,Jalen Green,1610612756,PHX,29,15,14,757.0,1399,8,6,6,1.0,0,0,0.0,12,1.5,2,0.25,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630552,Jalen Johnson,1610612737,ATL,69,41,28,2432.0,6192,155,55,82,0.671,15,18,0.833,128,0.826,55,0.355,24,0.436,6,0.039,9,0.058,2025-26,Regular Season,ElbowTouch
1629618,Jalen Pickett,1610612743,DEN,47,31,16,741.0,1321,16,3,6,0.5,0,0,0.0,6,0.375,10,0.625,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641771,Jalen Slawson,1610612754,IND,8,2,6,172.0,301,3,2,2,1.0,0,0,0.0,4,1.333,0,0.0,0,0.0,1,0.333,0,0.0,2025-26,Regular Season,ElbowTouch
1630188,Jalen Smith,1610612741,CHI,53,26,27,1095.0,1827,83,18,31,0.581,10,14,0.714,47,0.566,35,0.422,5,0.143,6,0.072,7,0.084,2025-26,Regular Season,ElbowTouch
1630591,Jalen Suggs,1610612753,ORL,52,30,22,1423.0,3328,10,1,3,0.333,0,0,0.0,2,0.2,6,0.6,1,0.167,1,0.1,0,0.0,2025-26,Regular Season,ElbowTouch
1631114,Jalen Williams,1610612760,OKC,31,23,8,878.0,1695,25,8,9,0.889,2,2,1.0,18,0.72,14,0.56,5,0.357,0,0.0,1,0.04,2025-26,Regular Season,ElbowTouch
1630592,Jalen Wilson,1610612751,BKN,49,8,41,716.0,992,7,1,2,0.5,0,0,0.0,2,0.286,4,0.571,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631288,Jamal Cain,1610612753,ORL,35,18,17,390.0,460,8,1,3,0.333,2,2,1.0,4,0.5,4,0.5,1,0.25,0,0.0,1,0.125,2025-26,Regular Season,ElbowTouch
